APD#	0007	Started	03/22/07 11:32	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6	
ElapTime	Shutter_Open	DegC	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
   0:00:00	0	2.693400E+1	0.000000E+0	9.189000E-11	-2.274418E-10	0.000000E+0	0.000000E+0	0.000000E+0	-1.268828E-11	1.270218E-11	-1.260252E-11	-1.266427E-11	0.000000E+0	-2.531715E-11	0.000000E+0	1.267640E-11	-1.266073E-11	-1.269962E-11	-2.520473E-11	0.000000E+0	-1.268861E-11	-1.270126E-11	0.000000E+0	-1.262897E-11	0.000000E+0	0.000000E+0	0.000000E+0	-1.266809E-11	-2.514006E-11	-2.518365E-11	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	-1.270390E-11	-1.257495E-11	-1.269358E-11
   0:00:08	0	2.688000E+1	5.000000E+1	3.271200E-9	2.562801E-9	1.134934E-10	6.300840E-11	7.584036E-11	6.324156E-11	6.331088E-11	7.541665E-11	8.845048E-11	1.014088E-10	1.270861E-11	1.263997E-10	7.585875E-11	1.136475E-10	7.599772E-11	1.009185E-10	8.869902E-11	1.138977E-10	1.140113E-10	1.132707E-10	-1.262897E-11	1.002524E-10	7.570596E-11	8.820605E-11	1.010455E-10	6.289983E-11	8.829209E-11	7.535205E-11	7.575652E-11	6.326995E-11	6.310192E-11	7.602336E-11	6.267674E-11	6.326799E-11
   0:00:17	0	2.687900E+1	1.000000E+2	4.177400E-9	3.395941E-9	1.386809E-10	7.564989E-11	1.010872E-10	1.012065E-10	8.871524E-11	1.005225E-10	1.136793E-10	1.394496E-10	-1.270861E-11	2.022195E-10	1.137881E-10	1.388692E-10	1.012970E-10	1.387754E-10	1.012989E-10	1.645522E-10	1.393138E-10	1.887844E-10	-2.515851E-11	1.504280E-10	8.835682E-11	1.007359E-10	1.137136E-10	1.006596E-10	1.134757E-10	8.794377E-11	1.009755E-10	8.865789E-11	7.576218E-11	8.872727E-11	8.782665E-11	8.865514E-11
   0:00:26	0	2.687800E+1	1.500000E+2	4.752000E-9	3.913349E-9	1.513245E-10	8.829139E-11	8.851368E-11	1.012065E-10	8.871524E-11	1.382308E-10	1.263436E-10	1.648769E-10	0.000000E+0	2.148894E-10	1.264645E-10	1.641907E-10	1.012970E-10	1.640798E-10	1.139987E-10	1.645522E-10	1.647164E-10	2.265413E-10	-1.262897E-11	1.880350E-10	1.009081E-10	1.259944E-10	1.137136E-10	1.132793E-10	1.386594E-10	1.256198E-10	1.136348E-10	1.012519E-10	1.009830E-10	8.872727E-11	1.003026E-10	1.266359E-10
   0:00:35	0	2.687800E+1	2.000000E+2	5.544600E-9	4.671180E-9	2.017992E-10	1.134748E-10	1.264339E-10	1.265830E-10	1.267218E-10	1.508333E-10	1.389081E-10	2.029177E-10	-1.270861E-11	2.527993E-10	1.769705E-10	1.767517E-10	1.392958E-10	2.019367E-10	1.266986E-10	2.025181E-10	2.027202E-10	2.517788E-10	-1.262897E-11	2.131723E-10	1.135589E-10	1.385243E-10	1.516181E-10	1.258990E-10	1.764846E-10	1.381124E-10	1.262941E-10	1.139459E-10	1.136433E-10	1.140350E-10	1.254525E-10	1.266359E-10
   0:00:43	0	2.687700E+1	2.500000E+2	6.361700E-9	5.479146E-9	2.144427E-10	1.386583E-10	1.264339E-10	1.265830E-10	1.520261E-10	1.508333E-10	1.515724E-10	2.282449E-10	-1.270861E-11	3.159493E-10	1.769705E-10	2.272949E-10	1.519954E-10	2.145889E-10	1.646982E-10	2.657613E-10	2.407239E-10	3.146738E-10	-2.515851E-11	2.632490E-10	1.514119E-10	1.637828E-10	1.895226E-10	1.510391E-10	2.017678E-10	1.507041E-10	1.515130E-10	1.519278E-10	1.388641E-10	1.520467E-10	1.505034E-10	1.392295E-10
   0:00:52	0	2.687700E+1	3.000000E+2	7.291200E-9	6.388013E-9	2.522738E-10	1.639413E-10	1.643540E-10	1.518597E-10	1.647283E-10	2.011441E-10	1.894655E-10	2.789994E-10	0.000000E+0	3.538592E-10	2.149997E-10	2.651774E-10	1.772947E-10	2.776505E-10	1.772980E-10	2.911386E-10	2.660264E-10	3.650494E-10	-1.262897E-11	2.883864E-10	1.766140E-10	2.142005E-10	2.021907E-10	1.887989E-10	2.144094E-10	1.883801E-10	1.767320E-10	1.519278E-10	1.515244E-10	1.520467E-10	1.755543E-10	1.646167E-10
   0:01:01	0	2.687600E+1	3.500000E+2	9.307000E-9	8.408628E-9	3.657672E-10	2.017662E-10	1.896009E-10	2.152012E-10	1.900326E-10	2.514550E-10	2.273586E-10	3.550810E-10	-1.270861E-11	5.054989E-10	2.781820E-10	3.157206E-10	2.153935E-10	3.912212E-10	2.279975E-10	4.555909E-10	4.434441E-10	5.160770E-10	-2.515851E-11	3.636004E-10	2.145666E-10	2.393596E-10	2.779997E-10	2.265586E-10	3.026020E-10	2.512396E-10	2.272696E-10	1.899098E-10	2.020657E-10	1.900584E-10	2.132792E-10	2.025975E-10
