APD#	0012	Started	04/06/07 15:34	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6	
ElapTime	Shutter_Open	DegC	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
   0:00:00	0	-1.498714E+1	0.000000E+0	-1.715000E-11	-2.980069E-10	-8.830580E-13	-8.575313E-12	-7.585034E-12	-8.859814E-12	-8.489458E-12	-9.303041E-12	-9.475270E-12	-1.040016E-11	-7.860325E-12	-9.605178E-12	-9.484340E-12	-8.336141E-12	-1.013470E-11	-9.213174E-12	-8.234909E-12	-1.227797E-11	-1.165616E-11	-1.208419E-11	-1.284973E-11	-1.003018E-11	-1.047432E-11	-9.449085E-12	-8.466672E-12	-9.441930E-12	-9.583723E-12	-8.792394E-12	-1.010253E-11	-9.243609E-12	-8.588042E-12	-8.744687E-12	-1.041147E-11	-9.370259E-12
   0:00:09	0	-1.498653E+1	5.000000E+1	2.395900E-9	-5.009086E-10	-1.134934E-12	-1.488013E-11	-1.415919E-11	-1.632791E-11	-1.545866E-11	-1.609153E-11	-1.553916E-11	-1.445851E-11	-1.533939E-11	-1.630426E-11	-1.606010E-11	-1.616585E-11	-1.266862E-11	-1.527127E-11	-1.393585E-11	-1.810075E-11	-2.001899E-11	-1.963755E-11	-1.877143E-11	-2.081251E-11	-1.640628E-11	-1.536993E-11	-1.465907E-11	-1.573589E-11	-1.588959E-11	-1.632958E-11	-1.616405E-11	-1.620830E-11	-1.578645E-11	-1.571483E-11	-1.568008E-11	-1.582799E-11
   0:00:18	0	-1.498577E+1	1.000000E+2	3.847800E-9	-4.899530E-10	2.518756E-13	-1.488013E-11	-1.377999E-11	-1.480932E-11	-1.571270E-11	-1.433214E-11	-9.600916E-12	-1.521933E-11	-1.673434E-11	-1.706246E-11	-1.441616E-11	-1.465055E-11	-1.127466E-11	-1.539780E-11	-1.494884E-11	-1.848040E-11	-1.925891E-11	-2.026650E-11	-1.851885E-11	-1.943392E-11	-1.703683E-11	-1.524364E-11	-1.642862E-11	-1.510689E-11	-1.626784E-11	-1.708310E-11	-1.603845E-11	-1.620830E-11	-1.818591E-11	-1.609495E-11	-1.329678E-11	-1.443570E-11
   0:00:27	0	-1.498509E+1	1.500000E+2	3.968200E-9	-4.477261E-10	2.269867E-12	-1.462830E-11	-1.403346E-11	-1.405002E-11	-1.317826E-11	-1.307487E-11	-1.035978E-11	-1.052629E-11	-1.407253E-11	-1.415537E-11	-1.391010E-11	-1.490277E-11	-1.152865E-11	-1.224272E-11	-1.304886E-11	-1.468281E-11	-1.672466E-11	-1.951137E-11	-1.851885E-11	-1.955960E-11	-1.552271E-11	-1.436257E-11	-1.554385E-11	-1.561068E-11	-1.500667E-11	-1.457071E-11	-1.401795E-11	-1.481596E-11	-1.490222E-11	-1.533371E-11	-1.392453E-11	-1.367508E-11
   0:00:37	0	-1.498592E+1	2.000000E+2	3.821600E-9	-3.647563E-10	3.909548E-12	-1.134947E-11	-1.276912E-11	-1.164424E-11	-1.089687E-11	-1.043429E-11	-6.948399E-12	-6.848348E-12	-1.064921E-11	-1.200747E-11	-9.736870E-12	-1.212439E-11	-7.980761E-12	-1.047540E-11	-9.881891E-12	-1.291041E-11	-1.469746E-11	-1.586087E-11	-1.751152E-11	-1.542184E-11	-1.287201E-11	-1.146480E-11	-1.112099E-11	-1.057472E-11	-1.286257E-11	-1.268691E-11	-1.275501E-11	-1.266299E-11	-1.326038E-11	-1.343313E-11	-1.292052E-11	-1.190298E-11
   0:00:46	0	-1.498585E+1	2.500000E+2	3.378900E-9	-1.687561E-10	9.206900E-12	-6.179402E-12	-6.574161E-12	-6.708801E-12	-6.082045E-12	-4.652017E-12	4.800458E-12	2.282449E-12	-5.958036E-12	-9.226079E-12	-7.334343E-12	-8.336141E-12	-2.026939E-12	-3.786686E-12	-3.420962E-12	-3.038272E-12	-1.064306E-11	-9.441208E-12	-1.045619E-11	-1.316443E-11	-8.329648E-12	-6.425020E-12	-8.972399E-12	6.797753E-12	-7.440624E-12	-9.545915E-12	-6.566894E-12	-2.026038E-12	-8.714645E-12	-8.237531E-12	-5.770617E-12	-2.785590E-12
   0:00:55	0	-1.499444E+1	3.000000E+2	3.671800E-9	2.378831E-10	2.194603E-11	5.926572E-12	4.424686E-12	4.303024E-12	5.448936E-12	9.429066E-12	2.021298E-11	2.371645E-11	5.958036E-12	2.780394E-12	4.931817E-12	3.536031E-12	1.038869E-11	1.161111E-11	1.165487E-11	1.189832E-11	2.787277E-12	3.146738E-12	2.393539E-12	0.000000E+0	4.290336E-12	6.047136E-12	6.318085E-12	1.095232E-11	6.809540E-12	5.778312E-12	2.399289E-12	4.052075E-12	4.546728E-12	4.435363E-12	7.275651E-12	8.483707E-12
   0:01:04	0	-1.498630E+1	3.500000E+2	5.091600E-9	1.507340E-9	6.003600E-11	4.451498E-11	3.982317E-11	4.024981E-11	4.295538E-11	4.752142E-11	7.024085E-11	7.888564E-11	4.627335E-11	4.170890E-11	4.173030E-11	4.117328E-11	4.725358E-11	5.073721E-11	5.004145E-11	5.594676E-11	4.421940E-11	4.481345E-11	3.930594E-11	3.523183E-11	4.101470E-11	4.447196E-11	4.321913E-11	4.607487E-11	5.119946E-11	4.735480E-11	4.685142E-11	4.558635E-11	4.155057E-11	4.194689E-11	4.754224E-11	4.786478E-11
