APD#	0007	Started	03/19/07 17:44	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6	
ElapTime	Shutter_Open	DegC	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
   0:00:00	0	2.632500E+1	0.000000E+0	0.000000E+0	2.092405E-10	2.648179E-12	9.583647E-12	1.226319E-11	-1.076006E-12	1.824613E-11	-1.760383E-12	9.664736E-12	1.426831E-11	5.641822E-12	2.091730E-11	1.517175E-12	6.883647E-12	-1.203964E-12	1.457790E-11	2.659971E-12	1.499953E-11	7.348730E-12	-5.727123E-12	-1.953016E-12	2.946212E-12	7.067550E-12	-5.920843E-12	7.771424E-12	9.441930E-12	-1.072047E-12	2.574958E-11	-5.053757E-13	5.888203E-12	8.272034E-12	4.752460E-12	1.712273E-11	-1.773103E-12
   0:00:13	0	2.627200E+1	0.000000E+0	2.000000E-9	-5.940141E-11	2.263994E-11	1.008831E-11	5.309823E-12	8.100515E-12	1.520261E-12	-2.765608E-12	-1.257054E-11	-8.238840E-13	-2.053791E-11	0.000000E+0	-1.409975E-11	-3.157206E-12	-2.786916E-12	5.679531E-12	4.306953E-12	-7.594180E-12	-7.600756E-13	-1.271413E-11	-1.675577E-11	-1.510812E-11	-4.732619E-12	8.315434E-12	-6.128562E-12	4.972366E-12	2.774183E-12	-6.846130E-12	3.472838E-12	-1.393338E-12	-9.093456E-12	5.071558E-13	-8.780685E-12	9.560163E-12
   0:00:27	0	2.627100E+1	1.000000E+1	2.000000E-9	1.505456E-9	5.461321E-11	4.161540E-11	4.336372E-11	4.562984E-11	4.783322E-11	5.500156E-11	5.842917E-11	4.851105E-11	4.430801E-11	4.638479E-11	5.355328E-11	5.613985E-11	4.541664E-11	5.868915E-11	4.833147E-11	5.873126E-11	4.510648E-11	5.142189E-11	-1.348019E-11	5.792568E-11	4.303386E-11	4.951173E-11	4.972674E-11	4.311669E-11	4.432621E-11	4.572184E-11	5.202878E-11	4.375022E-11	4.698152E-11	4.891703E-11	4.434404E-11	4.647149E-11
   0:00:41	0	2.627100E+1	2.000000E+1	3.000000E-9	1.890913E-9	8.204575E-11	4.892955E-11	4.829334E-11	5.486930E-11	5.258503E-11	6.367547E-11	6.114551E-11	5.878408E-11	4.747716E-11	8.164800E-11	6.107727E-11	7.944157E-11	5.460136E-11	7.913487E-11	5.688337E-11	8.221117E-11	8.261021E-11	8.805203E-11	-1.518062E-11	6.707803E-11	5.287762E-11	5.864558E-11	6.211154E-11	5.117343E-11	6.891760E-11	5.614719E-11	5.853288E-11	4.805617E-11	4.925439E-11	5.012140E-11	4.760561E-11	5.210663E-11
   0:00:55	0	2.627000E+1	3.000000E+1	3.000000E-9	2.028046E-9	8.759498E-11	5.063168E-11	5.170716E-11	5.392018E-11	5.518248E-11	6.537334E-11	6.588314E-11	6.144693E-11	5.235847E-11	8.600765E-11	6.392298E-11	8.506214E-11	6.004920E-11	8.797047E-11	5.916335E-11	8.872932E-11	8.520747E-11	9.831197E-11	-1.417329E-11	7.698253E-11	5.407697E-11	6.343278E-11	6.527058E-11	5.595800E-11	7.597997E-11	5.746684E-11	6.118435E-11	5.033509E-11	5.335851E-11	5.753468E-11	5.481789E-11	5.729801E-11
   0:01:09	0	2.626900E+1	4.000000E+1	3.000000E-9	2.211312E-9	9.396454E-11	5.561262E-11	5.556304E-11	6.138828E-11	6.069443E-11	7.222434E-11	7.137864E-11	7.203730E-11	5.869676E-11	9.700352E-11	6.891768E-11	9.396552E-11	6.277312E-11	9.434438E-11	6.378730E-11	9.372983E-11	9.585053E-11	1.064933E-10	-1.675577E-11	8.394181E-11	6.171131E-11	6.992144E-11	7.253728E-11	6.036396E-11	8.096096E-11	6.468874E-11	6.352084E-11	5.685699E-11	5.759022E-11	5.899213E-11	5.670017E-11	6.185670E-11
   0:01:23	0	2.626900E+1	5.000000E+1	2.000000E-9	2.405631E-9	1.015318E-10	5.939611E-11	5.941892E-11	6.410876E-11	6.449608E-11	7.681285E-11	7.921055E-11	7.197323E-11	6.326085E-11	1.056619E-10	7.789596E-11	1.012908E-10	7.208384E-11	9.806731E-11	6.993223E-11	1.047419E-10	1.002850E-10	1.176346E-10	-1.549585E-11	9.372161E-11	6.650669E-11	7.766905E-11	7.841348E-11	6.879831E-11	9.016643E-11	7.059297E-11	7.116129E-11	6.103501E-11	6.352559E-11	6.406169E-11	6.353620E-11	6.413555E-11
   0:01:37	0	2.626800E+1	6.000000E+1	2.000000E-9	2.849514E-9	1.187479E-10	7.061917E-11	7.124004E-11	7.834861E-11	7.704024E-11	9.447623E-11	9.058147E-11	8.731969E-11	7.511488E-11	1.218395E-10	9.212147E-11	1.174566E-10	8.399248E-11	1.198390E-10	8.646505E-11	1.203739E-10	1.200499E-10	1.366422E-10	-1.505433E-11	1.104597E-10	8.064179E-11	9.247216E-11	9.560018E-11	7.874304E-11	1.012642E-10	8.579128E-11	8.385250E-11	7.224169E-11	7.350228E-11	7.692464E-11	7.426154E-11	7.654527E-11
