APD#	0013	Started	04/19/07 15:52	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6	
ElapTime	Shutter_Open	DegC	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
   0:00:00	0	2.513347E+1	0.000000E+0	4.273000E-11	-1.838173E-11	1.210795E-11	0.000000E+0	-7.584036E-13	-8.222403E-13	-1.204207E-12	-9.427082E-13	-3.161083E-13	-1.521633E-12	5.073437E-13	-6.314996E-13	5.060577E-13	-5.054321E-13	1.646951E-12	-3.597402E-12	-1.583983E-12	-1.835352E-12	-2.851283E-12	-1.887844E-12	-1.826726E-12	-2.444455E-12	-6.943033E-13	-6.294749E-13	-1.959065E-12	-4.401995E-13	-1.009337E-12	5.026775E-13	-3.159844E-13	-1.329369E-12	-1.073630E-12	-1.330409E-12	-1.192145E-12	-9.495195E-13
   0:00:14	0	2.513385E+1	0.000000E+0	5.768000E-11	-2.406554E-10	1.267542E-11	-5.107363E-12	-6.511294E-12	-8.859814E-12	-6.906186E-12	-6.725975E-12	-7.327330E-12	-6.532009E-12	-5.831951E-12	-7.267732E-12	-7.397226E-12	-6.819845E-12	-3.103907E-12	-9.466218E-12	-8.677905E-12	-1.158160E-11	-9.058900E-12	-1.170662E-11	-1.014196E-11	-1.134643E-11	-8.770934E-12	-9.449085E-12	-8.087627E-12	-8.119345E-12	-7.755171E-12	-9.420989E-12	-7.766040E-12	-7.977211E-12	-8.019826E-12	-8.173512E-12	-8.404426E-12	-1.101643E-11
   0:00:28	0	2.513263E+1	1.000000E+1	9.359000E-10	2.981975E-10	1.382976E-10	9.961896E-12	8.217702E-12	4.492849E-12	4.054697E-12	4.085399E-12	4.989923E-12	5.263648E-12	1.312089E-11	1.086917E-11	6.259345E-12	6.504822E-12	9.817705E-12	-2.271414E-12	4.180954E-12	3.860533E-12	8.235819E-12	4.971985E-12	3.905038E-12	1.880350E-12	3.470520E-12	4.787192E-12	4.422859E-12	3.713376E-12	6.494993E-12	5.714858E-12	5.934925E-12	4.241985E-12	4.420125E-12	1.710526E-12	1.004016E-12	1.583199E-12
   0:00:42	0	2.513453E+1	2.000000E+1	1.447300E-9	5.570549E-10	2.256407E-10	1.651955E-11	1.321119E-11	9.998761E-12	8.489458E-12	8.360333E-12	8.464123E-12	1.052629E-11	2.269237E-11	1.813691E-11	1.188687E-11	1.199878E-11	1.741948E-11	3.408117E-12	6.650927E-12	1.113900E-11	1.970196E-11	1.139165E-11	1.127559E-11	6.206146E-12	8.518913E-12	1.020485E-11	8.340989E-12	6.923950E-12	1.267345E-11	1.337697E-11	1.130267E-11	7.661361E-12	8.904050E-12	5.132577E-12	5.895376E-12	5.001469E-12
   0:00:56	0	2.513506E+1	3.000000E+1	1.924000E-9	8.047909E-10	2.798746E-10	2.610419E-11	2.212443E-11	1.594826E-11	1.412843E-11	1.357698E-11	1.004367E-11	1.674096E-11	3.315146E-11	2.730013E-11	1.776692E-11	1.723952E-11	2.147336E-11	8.771842E-12	1.114888E-11	1.759420E-11	3.458944E-11	1.919639E-11	1.694470E-11	1.247563E-11	1.186292E-11	1.373210E-11	1.339526E-11	1.240011E-11	2.282555E-11	2.059986E-11	1.622784E-11	1.335965E-11	1.401899E-11	8.997765E-12	1.022334E-11	1.095346E-11
   0:01:10	0	2.513529E+1	4.000000E+1	2.394200E-9	1.056679E-9	3.163886E-10	3.518317E-11	2.996193E-11	1.936611E-11	1.894325E-11	1.885714E-11	1.516023E-11	2.168727E-11	4.380067E-11	3.848556E-11	2.408915E-11	2.557566E-11	2.692119E-11	1.684931E-11	1.551883E-11	2.430218E-11	4.687966E-11	2.725252E-11	2.815665E-11	1.749023E-11	1.892948E-11	1.864558E-11	2.091432E-11	1.567329E-11	3.215743E-11	2.907895E-11	2.487804E-11	1.950074E-11	1.818591E-11	1.565081E-11	1.674647E-11	1.544818E-11
   0:01:24	0	2.513658E+1	5.000000E+1	2.899900E-9	1.331506E-9	3.449561E-10	4.464140E-11	3.862270E-11	2.525167E-11	2.451821E-11	2.577166E-11	2.078138E-11	2.974091E-11	5.628813E-11	4.790119E-11	3.053914E-11	3.359479E-11	3.426897E-11	1.905796E-11	2.210676E-11	3.233996E-11	6.335130E-11	3.814141E-11	3.911701E-11	2.601613E-11	2.467217E-11	2.456643E-11	2.666483E-11	2.165324E-11	4.388525E-11	3.837402E-11	3.384422E-11	2.716210E-11	2.873181E-11	2.103646E-11	2.333199E-11	2.057659E-11
   0:01:38	0	2.513514E+1	6.000000E+1	3.176800E-9	1.519108E-9	3.479836E-10	5.145089E-11	4.513300E-11	2.961763E-11	2.876394E-11	3.080076E-11	2.507726E-11	3.164295E-11	6.516314E-11	5.472697E-11	3.958030E-11	3.902594E-11	4.079278E-11	2.568391E-11	2.749170E-11	3.721358E-11	7.209317E-11	4.323958E-11	4.655020E-11	3.303776E-11	3.136020E-11	2.979515E-11	3.544671E-11	2.612181E-11	5.258705E-11	4.346128E-11	3.971635E-11	3.305030E-11	3.302533E-11	2.578892E-11	2.722131E-11	2.646461E-11
