APD#	0006	Started	06/22/07 21:21	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6					
ElapTime	Shutter_Open	DegC	H2O_In	H2O_Out	TE_A	TE_V	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
0:00:00	0	-1.499717E+1	1.531800E+1	1.577200E+1	1.575050E+0	1.814079E+0	0.000000E+0	-4.412000E-11	-1.530589E-10	1.072214E-12	-6.052987E-12	-3.666282E-12	-3.923375E-12	-4.434762E-12	-7.857224E-12	-4.105419E-12	-7.989573E-12	-3.676490E-12	-6.699083E-12	-4.679287E-12	-7.893514E-12	-5.320840E-12	-4.795872E-12	2.216976E-12	-6.582089E-12	-3.801378E-12	-5.664526E-12	-6.802741E-12	-5.642041E-12	-2.524196E-12	-3.527247E-12	-3.538088E-12	-7.994141E-12	-3.405268E-12	-7.096973E-12	-4.419795E-12	-5.508384E-12	-3.157090E-12	-4.182285E-12	-5.519118E-12	-5.888021E-12
0:00:13	0	-1.499573E+1	1.531000E+1	1.576200E+1	1.573809E+0	1.813192E+0	0.000000E+0	-6.749000E-11	-3.985868E-10	7.566224E-13	-1.292618E-11	-1.232605E-11	-1.170818E-11	-1.134095E-11	-1.364049E-11	-1.313894E-11	-9.194866E-12	-1.293076E-11	-1.364957E-11	-1.245581E-11	-1.812378E-11	-1.197164E-11	-1.419933E-11	-1.140187E-11	-1.272058E-11	-1.317731E-11	-1.397303E-11	-1.436223E-11	-1.379187E-11	-9.527993E-12	-1.209427E-11	-1.244764E-11	-1.328150E-11	-1.361908E-11	-1.155563E-11	-1.224963E-11	-1.209326E-11	-1.414460E-11	-1.362319E-11	-1.279477E-11	-1.487847E-11
0:00:27	0	-1.499710E+1	1.528400E+1	1.574700E+1	1.572555E+0	1.812280E+0	1.000000E+1	1.178600E-10	-3.235787E-10	1.702400E-12	-1.134947E-11	-1.055678E-11	-1.246748E-11	-1.083386E-11	-3.960367E-12	-1.086435E-11	-6.336799E-13	-1.064921E-11	-1.371342E-11	-1.403686E-11	1.389689E-12	4.429867E-13	-1.552432E-11	-1.526583E-11	-1.265863E-12	-1.311330E-11	-1.321690E-11	-9.259922E-12	-1.423029E-11	-1.489116E-11	-1.165374E-11	-1.074194E-11	-1.258891E-11	-1.141228E-11	-1.186993E-11	-1.098669E-11	-1.126965E-11	-1.218774E-11	-1.235580E-11	-1.310865E-11	-1.310537E-11
0:00:41	0	-1.499657E+1	1.527100E+1	1.574600E+1	1.575468E+0	1.814928E+0	2.000000E+1	1.827300E-10	-2.880765E-10	1.513245E-12	-1.128676E-11	-1.030331E-11	-9.808937E-12	-1.045380E-11	6.725975E-12	-1.086435E-11	-5.897328E-12	-1.210720E-11	-1.207032E-11	-1.055934E-11	-2.967794E-12	1.399858E-11	-1.445137E-11	-1.608982E-11	1.322712E-11	-1.222722E-11	-1.315430E-11	-1.316496E-11	-1.435598E-11	-1.224145E-11	-1.177904E-11	-1.206860E-11	-1.151872E-11	-1.147598E-11	-1.256099E-11	-1.073450E-11	-1.392938E-11	-1.130352E-11	-1.191266E-11	-1.292052E-11	-1.133327E-11
0:00:54	0	-1.499497E+1	1.529800E+1	1.574400E+1	1.579320E+0	1.818576E+0	3.000000E+1	2.353100E-10	-2.368299E-10	8.830580E-13	-9.836477E-12	-9.797377E-12	-1.101183E-11	-1.267118E-11	1.282282E-11	-1.105382E-11	2.295563E-11	-1.140973E-11	-1.207032E-11	-1.315151E-11	5.052328E-12	2.438727E-11	-1.394628E-11	-2.457773E-11	2.132785E-11	-1.191018E-11	-1.277673E-11	-1.284973E-11	-1.266366E-11	-1.318778E-11	-1.102327E-11	-1.105715E-11	-1.347030E-11	-1.053035E-11	-1.224669E-11	-1.098669E-11	-1.164947E-11	-1.237715E-11	-1.229278E-11	-1.285814E-11	-1.285250E-11
0:01:08	0	-1.499618E+1	1.528300E+1	1.575300E+1	1.574860E+0	1.815511E+0	4.000000E+1	2.934800E-10	-1.901764E-10	7.566224E-13	-1.040385E-11	-9.861242E-12	-1.056923E-11	-1.203807E-11	1.980084E-11	-1.193832E-11	2.777480E-11	-1.185303E-11	-1.276567E-11	-1.030581E-11	1.420892E-11	3.990580E-11	-1.501923E-11	-2.749170E-11	3.259373E-11	-1.007300E-11	-1.195900E-11	-1.222027E-11	-1.291405E-11	-1.400859E-11	-1.064539E-11	-1.067810E-11	-1.177012E-11	-1.191694E-11	-1.293775E-11	-1.130267E-11	-1.462605E-11	-1.307097E-11	-1.184864E-11	-1.154024E-11	-1.145920E-11
0:01:22	0	-1.499831E+1	1.527700E+1	1.574400E+1	1.574949E+0	1.814649E+0	5.000000E+1	3.459700E-10	-1.354331E-10	2.333583E-12	-9.961896E-12	-1.036718E-11	-1.101183E-11	-1.083386E-11	2.778310E-11	-1.181168E-11	2.010157E-11	-1.223429E-11	-1.042722E-11	-8.219695E-12	2.450199E-11	4.345370E-11	-1.432485E-11	-1.463284E-11	4.474482E-11	-1.146614E-11	-1.221038E-11	-1.379541E-11	-1.266366E-11	-1.034881E-11	-1.203162E-11	-1.099431E-11	-1.095232E-11	-1.090860E-11	-9.295072E-12	-1.231243E-11	-1.133362E-11	-1.054590E-11	-1.153254E-11	-1.197987E-11	-1.215585E-11
0:01:36	0	-1.499603E+1	1.529000E+1	1.573900E+1	1.579472E+0	1.818665E+0	6.000000E+1	3.964300E-10	-8.006446E-11	1.702400E-12	-8.386189E-12	-1.074638E-11	-1.056923E-11	-1.165700E-11	3.696111E-11	-1.073871E-11	4.407229E-11	-1.115656E-11	-1.131212E-11	-1.378334E-11	3.157406E-11	5.719828E-11	-1.438861E-11	-1.203587E-11	5.025087E-11	-1.311330E-11	-1.233656E-11	-1.158982E-11	-1.234994E-11	-1.205219E-11	-9.826969E-12	-1.238480E-11	-1.183371E-11	-1.160140E-11	-1.048881E-11	-1.142827E-11	-1.126965E-11	-1.111411E-11	-1.146852E-11	-1.285814E-11	-1.133327E-11
