APD#	0007	Started	06/22/07 22:25	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6					
ElapTime	Shutter_Open	DegC	H2O_In	H2O_Out	TE_A	TE_V	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
0:00:00	0	-1.499634E+1	1.531500E+1	1.579300E+1	1.539834E+0	1.780243E+0	0.000000E+0	-2.520000E-11	-1.410044E-10	3.155912E-13	-5.170073E-12	-3.855883E-12	-5.758679E-12	-5.384925E-12	-5.719758E-12	-3.032445E-12	-1.585701E-12	-5.577778E-12	-5.181688E-12	-3.983583E-12	-3.031596E-12	-4.496865E-12	-7.068282E-12	-7.599916E-13	-3.353988E-12	-4.878485E-12	-5.979498E-12	-4.535492E-12	-6.895937E-12	-2.081914E-12	-3.338305E-12	-5.055266E-12	-5.035961E-12	-3.405268E-12	-4.961337E-12	-4.672981E-12	-5.571354E-12	-4.736133E-12	-4.815480E-12	-6.773643E-12	-4.621661E-12
0:00:13	0	-1.499550E+1	1.532900E+1	1.579400E+1	1.544876E+0	1.782980E+0	0.000000E+0	-4.706000E-11	-4.055937E-10	-5.047468E-13	-1.292618E-11	-1.201072E-11	-1.006270E-11	-1.235412E-11	-1.326341E-11	-1.162221E-11	-1.731158E-11	-1.140973E-11	-1.194362E-11	-1.289798E-11	-2.437539E-11	-1.361859E-11	-1.514575E-11	-9.437896E-12	-1.025279E-11	-1.393739E-11	-1.497955E-11	-1.713364E-11	-1.366619E-11	-5.805452E-12	-1.165374E-11	-1.345810E-11	-1.277771E-11	-1.342995E-11	-1.199585E-11	-1.237622E-11	-1.285289E-11	-1.376579E-11	-1.324307E-11	-1.423742E-11	-1.114336E-11
0:00:27	0	-1.499603E+1	1.531600E+1	1.578400E+1	1.546079E+0	1.785336E+0	1.000000E+1	8.594000E-11	-3.577897E-10	1.639680E-12	-1.134947E-11	-9.355307E-12	-1.322678E-11	-1.083386E-11	-1.162905E-11	-1.004367E-11	-1.268361E-12	-1.293076E-11	-1.194362E-11	-1.384722E-11	-1.458775E-11	-9.121726E-12	-1.337843E-11	-2.261375E-11	-1.303729E-11	-1.254325E-11	-2.642982E-12	-1.209398E-11	-1.692315E-12	-1.362906E-11	-1.026750E-11	-1.263717E-11	-1.151872E-11	-1.292628E-11	-1.199585E-11	-1.117608E-11	-1.285289E-11	-1.363919E-11	-1.330609E-11	-1.442555E-11	-1.291546E-11
0:00:41	0	-1.499733E+1	1.532200E+1	1.578000E+1	1.541291E+0	1.781561E+0	2.000000E+1	1.248700E-10	-3.384730E-10	3.155912E-13	-1.412364E-11	-1.087211E-11	-1.259436E-11	-1.051681E-11	-1.206865E-11	-1.048542E-11	-1.128711E-11	-1.166290E-11	-1.162737E-11	-8.661872E-12	-1.079850E-11	-9.754707E-12	-1.419933E-11	-2.476773E-11	-1.132883E-11	-1.096009E-11	8.433695E-12	-1.366912E-11	8.024148E-12	-1.552271E-11	-1.171639E-11	-1.143619E-11	-1.095232E-11	-1.071948E-11	-1.136725E-11	-1.218683E-11	-1.158650E-11	-1.281876E-11	-1.089835E-11	-1.254426E-11	-1.411886E-11
0:00:54	0	-1.499664E+1	1.532600E+1	1.578000E+1	1.545028E+0	1.783284E+0	3.000000E+1	1.591600E-10	-2.985970E-10	1.576960E-12	-1.198055E-11	-1.118845E-11	-1.113871E-11	-1.153098E-11	-1.288632E-11	-8.527943E-12	-7.546097E-12	-1.109251E-11	-1.263897E-11	-1.485833E-11	-1.199878E-11	-1.140166E-11	-1.281058E-11	-5.067944E-12	-1.151866E-11	-1.507750E-11	1.334308E-11	-1.247186E-11	1.454402E-11	-5.300413E-12	-1.077168E-11	-1.213144E-11	-1.107852E-11	-1.267345E-11	-9.922675E-12	-1.206024E-11	-1.177641E-11	-1.199834E-11	-1.102539E-11	-1.254426E-11	-1.304240E-11
0:01:08	0	-1.499618E+1	1.531300E+1	1.577200E+1	1.546193E+0	1.785741E+0	4.000000E+1	1.827000E-10	-2.951913E-10	1.450525E-12	-1.185414E-11	-1.043004E-11	-1.094888E-11	-1.127694E-11	-1.093740E-11	-1.035978E-11	-7.165689E-12	-1.178999E-11	-1.207032E-11	-1.302475E-11	-8.020122E-12	-9.627711E-12	-1.274781E-11	-1.501283E-11	-1.018985E-11	-1.355735E-11	2.051789E-11	-1.278709E-11	2.106388E-11	-1.577473E-11	-1.222056E-11	-1.086762E-11	-1.183371E-11	-1.053035E-11	-1.268691E-11	-1.098669E-11	-1.247308E-11	-1.243995E-11	-1.197568E-11	-1.292052E-11	-1.171307E-11
0:01:22	0	-1.499694E+1	1.531000E+1	1.575900E+1	1.541709E+0	1.781396E+0	5.000000E+1	2.066000E-10	-2.900815E-10	1.576960E-12	-1.147589E-11	-1.099885E-11	-1.202489E-11	-1.102389E-11	-1.074886E-11	-7.264507E-12	-3.868151E-12	-1.185303E-11	-1.169122E-11	-1.163334E-11	-2.267068E-11	-1.102167E-11	-1.306262E-11	-1.133888E-11	-1.113900E-11	-1.241723E-11	2.303567E-11	-1.366912E-11	2.194171E-11	-7.887365E-12	-1.278739E-11	-1.137335E-11	-1.007093E-11	-1.134957E-11	-1.042535E-11	-1.256561E-11	-1.196632E-11	-1.168233E-11	-1.197568E-11	-1.392453E-11	-1.272556E-11
0:01:36	0	-1.499846E+1	1.532800E+1	1.577800E+1	1.539834E+0	1.778673E+0	6.000000E+1	2.273300E-10	-2.748559E-10	1.387805E-12	-1.078210E-11	-1.093598E-11	-1.202489E-11	-1.108690E-11	-1.125197E-11	-1.351787E-11	8.238840E-13	-1.058617E-11	-1.137497E-11	-1.422651E-11	-1.780776E-11	-9.374719E-12	-1.205344E-11	-1.545583E-11	-1.063245E-11	-1.571156E-11	2.385440E-11	-1.329125E-11	2.564006E-11	-6.562511E-12	-9.700676E-12	-1.270001E-11	-8.749337E-12	-1.128685E-11	-1.067719E-11	-4.862372E-12	-1.323271E-11	-1.187173E-11	-1.191266E-11	-1.248188E-11	-1.240972E-11
