APD#	0666	Started	05/09/07 17:52	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6					
ElapTime	Shutter_Open	DegC	H2O_In	H2O_Out	TE_A	TE_V	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
   0:00:00	0	9.900000E+37	2.580800E+1	2.523500E+1	2.511516E-1	3.531652E-1	0.000000E+0	0.000000E+0	-9.792633E-6	-3.078956E-7	-2.378801E-6	-2.707431E-6	-5.898750E-7	3.022919E-7	4.882434E-7	1.962564E-7	-6.332795E-8	0.000000E+0	-2.194815E-6	-2.245020E-7	1.121122E-7	1.405958E-8	2.219749E-6	1.757181E-7	1.095516E-6	-1.265326E-7	-2.423406E-6	-3.145311E-7	-5.634519E-7	5.601245E-8	-6.989857E-8	-5.048084E-7	-3.275690E-6	-1.259382E-7	1.115012E-7	9.808874E-7	7.938829E-7	1.821781E-7	-7.032161E-9	-3.410189E-7	-3.020871E-7
   0:00:11	0	9.900000E+37	2.578800E+1	2.520900E+1	2.509362E-1	3.531145E-1	0.000000E+0	0.000000E+0	4.930815E-6	3.099942E-6	1.972999E-6	1.683357E-7	-1.151666E-6	-2.987773E-6	-1.743712E-7	-2.103067E-8	3.025647E-7	2.883753E-7	2.131705E-6	-1.403387E-8	-4.274341E-7	-3.022309E-7	-1.953665E-6	1.405985E-8	1.453665E-6	7.451341E-7	1.759938E-6	-1.118311E-7	-1.676431E-6	2.800622E-7	2.593178E-6	3.786063E-7	6.635187E-7	-1.259382E-7	-5.505459E-7	-2.249032E-6	7.025663E-8	4.904604E-8	2.390535E-7	4.593324E-7	7.026445E-9
   0:00:23	0	9.900000E+37	2.581100E+1	2.521400E+1	2.510882E-1	3.530512E-1	1.000000E+1	0.000000E+0	8.091448E-6	2.218238E-6	2.735620E-6	9.048154E-7	-2.738669E-7	-2.109012E-6	-3.557185E-7	-4.906160E-8	1.125808E-7	2.250725E-7	2.839932E-6	2.806774E-8	-1.471535E-7	-2.249133E-7	-2.997011E-6	0.000000E+0	2.387656E-7	6.045401E-7	2.709742E-6	-6.989690E-8	-3.617200E-7	2.100541E-7	1.544720E-6	7.291632E-7	1.941667E-6	-1.329358E-7	-3.763240E-7	-2.501261E-6	-2.810165E-7	2.803201E-8	1.335911E-7	6.402830E-7	1.264560E-7
   0:00:35	0	9.900000E+37	2.583900E+1	2.523600E+1	2.510756E-1	3.529879E-1	2.000000E+1	0.000000E+0	-3.496386E-6	1.203587E-6	-1.329348E-7	-1.739488E-6	-3.188144E-6	-1.441158E-6	9.764472E-8	1.612052E-7	6.473446E-7	6.330288E-8	0.000000E+0	-2.245020E-7	-7.077147E-7	-9.136726E-8	7.002530E-8	1.827480E-7	3.504243E-6	7.732769E-8	-1.047555E-7	-4.473342E-7	-3.332001E-6	9.032119E-7	2.348538E-6	-1.262021E-7	-6.495476E-7	-5.877048E-7	-3.414737E-7	-2.592368E-7	1.896899E-7	3.573483E-7	1.546775E-7	-6.263714E-8	-2.107933E-8
   0:00:46	0	9.900000E+37	2.585000E+1	2.525200E+1	2.511769E-1	3.531652E-1	3.000000E+1	0.000000E+0	-8.115720E-6	1.399752E-8	-1.504238E-6	-3.310641E-6	-1.804742E-6	-2.109362E-8	3.208482E-7	2.873693E-7	2.040590E-7	0.000000E+0	-8.625007E-7	-3.648207E-7	-2.452492E-7	-1.405958E-8	9.453167E-7	2.952068E-7	2.570252E-6	-1.265326E-7	-1.068530E-6	-6.709963E-7	-2.170320E-6	5.181176E-7	9.156523E-7	-1.472391E-7	-2.039445E-6	-5.037527E-7	-3.484041E-8	1.120997E-7	4.988131E-7	3.783723E-7	4.921512E-8	-1.252743E-7	-2.107634E-7
   0:00:58	0	9.900000E+37	2.589500E+1	2.534900E+1	3.012907E-1	4.052805E-1	4.000000E+1	0.000000E+0	-9.068882E-6	-2.729018E-7	-2.294839E-6	-2.903827E-6	-8.918359E-7	2.460523E-7	4.254690E-7	2.032666E-7	7.037551E-9	-2.110430E-8	-1.717988E-6	-2.876444E-7	-2.803304E-8	7.029789E-9	1.694575E-6	2.389774E-7	1.839908E-6	-1.405940E-7	-1.731998E-6	-5.381932E-7	-1.516443E-6	3.570831E-7	4.333632E-7	-2.103402E-7	-2.465495E-6	-3.708168E-7	6.272067E-8	1.751570E-7	5.690697E-7	3.433323E-7	2.812864E-8	-1.183135E-7	-1.896840E-7
   0:01:10	0	9.900000E+37	2.593500E+1	2.538300E+1	3.026081E-1	4.173909E-1	5.000000E+1	0.000000E+0	-7.687226E-6	-1.959353E-7	-1.868055E-6	-3.219463E-6	-1.418519E-6	1.054481E-7	3.626946E-7	2.733489E-7	1.688712E-7	-1.406953E-8	-1.149998E-6	-3.788546E-7	-2.172162E-7	-2.108937E-8	9.243161E-7	3.022367E-7	2.633455E-6	-1.195019E-7	-8.939340E-7	-6.430336E-7	-2.413786E-6	6.511509E-7	1.293099E-6	-1.472391E-7	-1.501647E-6	-6.786646E-7	-1.742219E-7	-7.006481E-8	3.864065E-7	4.274183E-7	1.124946E-7	-9.047036E-8	-1.124031E-7
   0:01:22	0	9.900000E+37	2.594700E+1	2.539300E+1	3.029628E-1	4.197473E-1	6.000000E+1	0.000000E+0	-2.931504E-7	1.826377E-6	1.399324E-7	-1.038085E-6	-2.977479E-6	-2.158221E-6	9.066868E-8	8.411272E-8	5.488389E-7	1.406753E-7	6.381039E-7	-6.314243E-8	-6.376420E-7	-1.686849E-7	-6.722290E-7	4.919946E-8	2.507049E-6	4.428640E-7	7.891785E-7	-1.048404E-7	-2.351180E-6	5.741400E-7	3.194292E-6	2.313672E-7	2.234981E-7	-2.938524E-7	-6.132665E-7	-1.653496E-6	1.194333E-7	1.821781E-7	2.812364E-7	3.758228E-7	0.000000E+0
