APD#	0016	Started	07/09/07 11:49	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6					
ElapTime	Shutter_Open	DegC	H2O_In	H2O_Out	TE_A	TE_V	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
0:00:00	0	-9.992578E+0	2.546500E+1	2.595500E+1	1.654769E+0	1.995812E+0	0.000000E+0	-1.454700E-10	-7.688786E-10	-6.272002E-10	-6.431236E-12	-6.763762E-12	-7.341217E-12	-6.145056E-12	-3.834341E-12	-5.179389E-12	1.205293E-12	-5.324607E-12	-5.055987E-12	-6.448992E-12	4.988526E-12	-2.976911E-12	-6.878997E-12	2.406974E-12	-3.987419E-12	-3.674365E-12	-6.293476E-12	-6.235929E-12	-5.203622E-12	-3.597029E-12	-4.535601E-12	-4.296178E-12	-7.994141E-12	-4.791862E-12	-5.966692E-12	-4.862372E-12	-6.457932E-12	-6.124774E-12	-3.485071E-12	-5.770617E-12	-4.621661E-12
0:00:15	0	-9.991438E+0	2.544400E+1	2.593600E+1	1.654402E+0	1.995647E+0	0.000000E+0	-1.348300E-10	-3.942699E-10	-1.134934E-12	-1.166501E-11	-1.289486E-11	-1.322678E-11	-1.292422E-11	-1.370301E-11	-1.339122E-11	-1.211200E-11	-1.299480E-11	-1.485071E-11	-1.220328E-11	-4.862915E-12	-1.121166E-11	-1.482994E-11	-1.754681E-11	-1.170849E-11	-1.419041E-11	-1.321690E-11	-1.278709E-11	-1.391756E-11	-1.224145E-11	-1.077168E-11	-1.232096E-11	-1.277771E-11	-1.361908E-11	-1.149317E-11	-1.212304E-11	-1.291586E-11	-1.256655E-11	-1.324307E-11	-1.279477E-11	-1.202991E-11
0:00:29	0	-9.994554E+0	2.544200E+1	2.593300E+1	1.653629E+0	1.994481E+0	1.000000E+1	2.794300E-10	-3.630182E-10	-8.193425E-13	-1.204326E-11	-9.607776E-12	-1.240454E-11	-1.229111E-11	-1.169157E-11	-1.061206E-11	-2.029177E-12	-1.191707E-11	-1.402967E-11	-1.428939E-11	-1.092511E-11	-9.627711E-12	-1.495646E-11	-7.600916E-12	-1.310024E-11	-1.412740E-11	-1.485336E-11	-1.158982E-11	-1.410560E-11	-5.994717E-12	-1.039379E-11	-1.282669E-11	-1.240011E-11	-1.267345E-11	-1.300021E-11	-1.187085E-11	-1.241011E-11	-1.136632E-11	-1.305301E-11	-1.009858E-11	-1.430876E-11
0:00:42	0	-9.991514E+0	2.543900E+1	2.592900E+1	1.649195E+0	1.990782E+0	2.000000E+1	4.057500E-10	-3.585479E-10	-7.566224E-13	-1.198055E-11	-1.131518E-11	-1.398608E-11	-1.083386E-11	-1.232070E-11	-1.307512E-11	-4.565899E-12	-1.090239E-11	-1.282852E-11	-1.194975E-11	-1.787156E-11	-1.064168E-11	-1.344119E-11	1.013989E-12	-1.164454E-11	-1.108610E-11	-1.346927E-11	-1.379541E-11	-1.266366E-11	-9.969279E-12	-1.121221E-11	-1.150003E-11	-1.240011E-11	-1.160140E-11	-1.306367E-11	-1.149206E-11	-1.057398E-11	-1.067150E-11	-1.260988E-11	-1.191749E-11	-1.342221E-11
0:00:56	0	-9.992426E+0	2.544400E+1	2.593400E+1	1.650728E+0	1.992099E+0	3.000000E+1	3.433500E-10	-3.623620E-10	-1.324089E-12	-1.153860E-11	-1.106172E-11	-1.265730E-11	-1.127694E-11	-1.118846E-11	-1.244390E-11	-2.175034E-11	-1.229733E-11	-1.327047E-11	-9.799753E-12	-9.598226E-12	-9.691709E-12	-1.274781E-11	-8.229909E-13	-9.493475E-12	-1.153015E-11	-1.353187E-11	-1.228292E-11	-1.247563E-11	-1.173642E-11	-1.026750E-11	-1.055242E-11	-1.214871E-11	-1.216978E-11	-1.249853E-11	-1.079730E-11	-1.190335E-11	-1.218774E-11	-1.203970E-11	-1.179174E-11	-1.348518E-11
0:01:09	0	-9.991970E+0	2.544500E+1	2.593300E+1	1.646345E+0	1.988616E+0	4.000000E+1	3.618400E-10	-3.728921E-10	6.939024E-13	-1.128676E-11	-1.201072E-11	-1.379625E-11	-1.210108E-11	-1.238322E-11	-1.124328E-11	-1.249240E-11	-1.153682E-11	-1.232272E-11	-1.321439E-11	-1.263082E-12	-1.064168E-11	-1.501923E-11	-2.780769E-11	-1.012591E-11	-1.096009E-11	-1.340568E-11	-1.259815E-11	-1.147212E-11	-1.590124E-11	-1.102327E-11	-1.093146E-11	-1.032332E-11	-1.128685E-11	-1.281183E-11	-1.003973E-11	-1.158650E-11	-1.117692E-11	-1.172260E-11	-1.147786E-11	-9.623131E-12
0:01:23	0	-9.992502E+0	2.544300E+1	2.593500E+1	1.648815E+0	1.989427E+0	5.000000E+1	9.605000E-10	-3.644437E-10	-2.518756E-13	-9.899187E-12	-1.131518E-11	-1.189801E-11	-1.127694E-11	-1.081137E-11	-9.600916E-12	-1.439445E-11	-1.115656E-11	-1.257612E-11	-1.346692E-11	-1.351408E-11	-7.094787E-12	-1.356771E-11	-2.476773E-11	-1.221503E-11	-1.134013E-11	-1.057391E-11	-1.108665E-11	-1.197387E-11	-1.041156E-11	-1.064539E-11	-1.055242E-11	-1.107852E-11	-1.040393E-11	-1.161909E-11	-1.035572E-11	-1.000325E-11	-1.313477E-11	-1.140550E-11	-1.141548E-11	-1.063662E-11
0:01:36	0	-9.990222E+0	2.544300E+1	2.593300E+1	1.652742E+0	1.993797E+0	6.000000E+1	1.037800E-9	-3.320864E-10	-8.830580E-13	-1.046656E-11	-1.194685E-11	-9.049638E-12	-1.096088E-11	-1.118846E-11	-1.048542E-11	-2.532718E-13	-1.083934E-11	-1.074347E-11	-1.226616E-11	-1.483997E-11	-8.741738E-12	-1.325191E-11	-1.342885E-11	-1.120194E-11	-1.324032E-11	-1.145524E-11	-1.360548E-11	-1.122173E-11	-4.479601E-12	-1.014220E-11	-1.105715E-11	-1.101492E-11	-1.109773E-11	-9.986129E-12	-8.903385E-12	-1.051001E-11	-1.105031E-11	-1.172260E-11	-1.141548E-11	-1.063662E-11
0:01:50	0	-9.967572E+0	2.544400E+1	2.593400E+1	1.641746E+0	1.984195E+0	7.000000E+1	9.364000E-10	-3.273336E-10	5.674668E-13	-1.128676E-11	-1.036718E-11	-9.429287E-12	-1.178402E-11	-1.081137E-11	-1.054924E-11	-8.116709E-12	-1.045908E-11	-1.061677E-11	-1.201363E-11	-2.077555E-11	-9.944702E-12	-1.312638E-11	2.216976E-12	-1.120194E-11	-1.140313E-11	-9.315021E-12	-1.266080E-11	-1.234994E-11	-9.717258E-12	-9.511734E-12	-9.540966E-12	-9.819528E-12	-1.078219E-11	-1.186993E-11	-9.597155E-12	-1.101677E-11	-1.111411E-11	-1.089835E-11	-1.009858E-11	-9.939970E-12
