APD#	0005	Started	06/22/07 19:48	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6					
ElapTime	Shutter_Open	DegC	H2O_In	H2O_Out	TE_A	TE_V	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
0:00:00	0	-1.509507E+1	1.523700E+1	1.567100E+1	1.513067E+0	1.749891E+0	0.000000E+0	-2.538600E-10	-1.763319E-10	6.301868E-13	-6.998610E-12	-5.372690E-12	-5.442971E-12	-4.814827E-12	-6.411408E-12	-4.358704E-12	-2.219381E-12	-4.246877E-12	-5.055987E-12	-4.742170E-12	-4.546896E-12	-4.306871E-12	-6.310148E-12	-1.298586E-11	-3.353988E-12	-1.191018E-11	-6.042095E-12	-1.442487E-11	-5.203622E-12	-1.265086E-13	-2.960422E-12	-5.497153E-12	-1.454049E-11	-6.684119E-12	-4.207817E-12	-2.841866E-12	-4.431895E-12	-2.967684E-12	-4.498382E-12	-4.202213E-12	-5.255341E-12
0:00:13	0	-1.499626E+1	1.522500E+1	1.565800E+1	1.508088E+0	1.744482E+0	0.000000E+0	-1.294900E-10	-4.097198E-10	-1.891556E-13	-1.267335E-11	-1.144092E-11	-1.366937E-11	-1.286121E-11	-1.276030E-11	-1.181168E-11	-1.927768E-11	-1.261455E-11	-1.295522E-11	-1.428939E-11	-1.698731E-11	-1.178165E-11	-1.413557E-11	-7.790914E-12	-1.170849E-11	-1.824481E-11	-1.271413E-11	-1.751152E-11	-1.372953E-11	-7.635344E-12	-1.171639E-11	-1.446955E-11	-1.756128E-11	-1.242161E-11	-1.274937E-11	-1.180705E-11	-1.342262E-11	-1.206114E-11	-1.077231E-11	-1.361066E-11	-1.234575E-11
0:00:26	0	-1.499603E+1	1.524000E+1	1.567200E+1	1.510115E+0	1.747028E+0	1.000000E+1	8.675000E-11	-3.398980E-10	7.566224E-13	-1.311530E-11	-1.099885E-11	-1.177112E-11	-1.051681E-11	-1.219467E-11	-1.105382E-11	-1.439445E-11	-1.039604E-11	-1.156452E-11	-1.112828E-11	-1.250322E-11	-9.437717E-12	-1.388352E-11	-1.121188E-11	-1.088523E-11	-3.041302E-12	-1.258795E-11	-2.078312E-12	-1.222426E-11	-1.558547E-11	-9.700676E-12	-1.270001E-11	-4.594768E-12	-1.122315E-11	-1.080211E-11	-1.054511E-11	-1.291586E-11	-1.149292E-11	-1.153254E-11	-1.248188E-11	-1.209288E-11
0:00:40	0	-1.499634E+1	1.523500E+1	1.565900E+1	1.512218E+0	1.747839E+0	2.000000E+1	1.541600E-10	-2.873493E-10	6.301868E-13	-1.090852E-11	-9.797377E-12	-1.170818E-11	-1.058082E-11	-1.263427E-11	-1.136993E-11	-1.864300E-11	-1.140973E-11	-1.238657E-11	-1.226616E-11	-3.157206E-12	-9.437717E-12	-1.331567E-11	2.153976E-12	-9.873134E-12	8.045800E-12	-1.214778E-11	9.385218E-12	-1.316443E-11	-1.545896E-11	-1.114956E-11	-1.307905E-11	4.972366E-12	-1.147598E-11	-1.205831E-11	-1.086010E-11	-1.209326E-11	-1.136632E-11	-1.140550E-11	-1.103923E-11	-9.750066E-12
0:00:53	0	-1.499558E+1	1.523800E+1	1.567200E+1	1.508152E+0	1.744444E+0	3.000000E+1	2.113700E-10	-2.499606E-10	8.830580E-13	-1.160131E-11	-1.074638E-11	-1.164424E-11	-1.203807E-11	-1.269778E-11	-1.023313E-11	-9.385070E-12	-1.109251E-11	-1.257612E-11	-1.106440E-11	-6.441020E-12	-9.627711E-12	-1.287334E-11	3.799958E-13	-1.063245E-11	1.868886E-11	-1.315430E-11	2.148020E-11	-1.266366E-11	-1.135789E-11	-9.133850E-12	-1.352194E-11	1.114112E-11	-1.116044E-11	-1.224669E-11	-1.123888E-11	-1.120668E-11	-1.193454E-11	-1.229278E-11	-1.072535E-11	-9.243323E-12
0:01:07	0	-1.499634E+1	1.524400E+1	1.567100E+1	1.508620E+0	1.745584E+0	4.000000E+1	2.606900E-10	-2.035181E-10	-5.047468E-13	-1.046656E-11	-1.049291E-11	-1.145442E-11	-1.146697E-11	-1.062283E-11	-1.029596E-11	4.628967E-12	-1.077630E-11	-1.055392E-11	-1.308763E-11	-1.837600E-11	-1.051468E-11	-1.312638E-11	1.703981E-11	-1.012591E-11	2.686067E-11	-1.340568E-11	3.111700E-11	-1.159780E-11	-6.814532E-12	-1.215792E-11	-1.383814E-11	1.504329E-11	-1.223249E-11	-1.105395E-11	-1.022912E-11	-1.418226E-11	-1.161853E-11	-1.191266E-11	-1.172837E-11	-5.571181E-12
0:01:20	0	-1.499634E+1	1.526300E+1	1.566900E+1	1.508316E+0	1.745369E+0	5.000000E+1	3.066300E-10	-1.529167E-10	1.639680E-12	-1.078210E-11	-9.734509E-12	-1.056923E-11	-1.051681E-11	-1.213216E-11	-1.149657E-11	-9.448138E-12	-1.274063E-11	-1.124827E-11	-1.182299E-11	-1.408232E-11	-1.114867E-11	-1.217996E-11	3.806958E-11	-1.056951E-11	4.029100E-11	-1.346927E-11	4.226629E-11	-1.197387E-11	-7.698101E-12	-1.026750E-11	-1.213144E-11	2.051946E-11	-1.059306E-11	-1.168155E-11	-1.010253E-11	-1.152353E-11	-1.237715E-11	-1.159556E-11	-1.172837E-11	-2.088943E-12
0:01:34	0	-1.499626E+1	1.526300E+1	1.568800E+1	1.511395E+0	1.748396E+0	6.000000E+1	3.467800E-10	-1.398810E-10	6.301868E-13	-1.116035E-11	-9.734509E-12	-1.113871E-11	-1.083386E-11	-1.232070E-11	-9.917024E-12	-1.617035E-11	-1.033200E-11	-1.137497E-11	-1.093863E-11	-1.142955E-11	-9.501715E-12	-1.262129E-11	2.394374E-11	-8.100726E-12	5.258123E-11	-1.258795E-11	5.316401E-11	-1.366619E-11	-1.331429E-11	-1.171639E-11	-1.187908E-11	2.360383E-11	-1.141228E-11	-9.986129E-12	-1.206024E-11	-1.152353E-11	-9.345664E-12	-1.108841E-11	-1.066297E-11	1.013487E-12
