APD#	0012	Started	04/06/07 18:23	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6	
ElapTime	Shutter_Open	DegC	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
   0:00:00	0	2.604813E+1	0.000000E+0	-4.853000E-11	-2.402474E-11	3.909548E-12	1.264150E-13	-1.267332E-13	-8.861812E-13	-6.971198E-13	-1.194759E-12	-1.958475E-12	-9.510204E-13	-1.901288E-13	-1.580245E-12	-1.264645E-12	-6.280518E-14	3.040909E-12	-1.199466E-12	-1.836980E-12	-2.341897E-12	-1.457145E-12	-1.887844E-12	-1.259914E-12	-4.137760E-12	1.324854E-12	0.000000E+0	-1.074294E-12	-1.258990E-12	2.518365E-13	-8.159834E-13	-6.279817E-14	-6.966691E-13	-1.452441E-12	1.270390E-13	-2.195171E-12	-2.215879E-12
   0:00:13	0	2.604851E+1	0.000000E+0	-1.561000E-11	-2.448204E-10	3.846828E-12	-8.512604E-12	-6.511294E-12	-7.214334E-12	-8.363437E-12	-7.857224E-12	-9.348628E-12	-7.355893E-12	-6.972723E-12	-7.709682E-12	-6.955050E-12	-7.956319E-12	-2.850914E-12	-8.961127E-12	-6.840925E-12	-1.094917E-11	-1.096009E-11	-1.107767E-11	-1.184240E-11	-1.253798E-11	-3.659785E-12	-6.551313E-12	-6.760969E-12	-6.483750E-12	-7.566045E-12	-8.415634E-12	-5.682736E-12	-7.217572E-12	-9.156259E-12	-1.032817E-11	-8.090548E-12	-7.976964E-12
   0:00:27	0	2.614869E+1	1.000000E+1	2.650100E-10	1.797031E-10	1.702699E-11	5.422903E-12	6.384561E-12	6.961568E-12	5.448936E-12	7.857224E-12	6.126717E-12	7.038552E-12	7.606152E-12	6.888633E-12	5.817168E-12	6.946452E-12	1.057868E-11	5.679531E-12	6.460929E-12	3.923477E-12	3.547353E-12	1.132707E-12	1.637789E-12	-5.017566E-13	9.780014E-12	6.613962E-12	4.991427E-12	5.727561E-12	3.846230E-12	3.516759E-12	4.041012E-12	3.799195E-12	2.462271E-12	4.055246E-12	4.516092E-12	4.368789E-12
   0:00:41	0	2.614816E+1	2.000000E+1	1.064700E-9	3.330177E-10	1.954973E-11	1.084481E-11	1.125132E-11	9.619112E-12	1.115092E-11	1.514882E-11	1.541252E-11	1.572687E-11	9.824655E-12	1.175407E-11	8.219695E-12	1.035687E-11	1.532854E-11	1.243201E-11	1.431584E-11	1.373367E-11	7.981793E-12	4.658007E-12	6.109639E-12	2.758177E-12	1.426061E-11	1.291368E-11	8.150469E-12	1.347030E-11	8.008003E-12	8.227254E-12	8.839590E-12	4.875684E-12	6.188574E-12	7.603337E-12	7.275651E-12	7.027444E-12
   0:00:55	0	2.614808E+1	3.000000E+1	1.365600E-9	5.171952E-10	2.566643E-11	1.513296E-11	1.580274E-11	1.480932E-11	1.799309E-11	2.344664E-11	2.747749E-11	2.917030E-11	1.736776E-11	1.630426E-11	1.308763E-11	1.585083E-11	2.280332E-11	1.956305E-11	2.565472E-11	2.278354E-11	1.229022E-11	8.497286E-12	6.362219E-12	5.830076E-12	1.829893E-11	1.587411E-11	1.364762E-11	1.995306E-11	1.191694E-11	1.067719E-11	1.445953E-11	9.497489E-12	1.054590E-11	1.191266E-11	1.172837E-11	1.278953E-11
   0:01:09	0	2.624796E+1	4.000000E+1	1.710000E-9	7.116925E-10	3.140580E-11	2.143779E-11	2.187096E-11	1.930216E-11	2.249086E-11	3.186949E-11	3.771062E-11	3.956946E-11	2.262933E-11	2.180220E-11	1.757727E-11	2.020732E-11	2.806116E-11	2.820837E-11	3.072166E-11	3.347894E-11	2.014600E-11	1.428701E-11	1.360548E-11	9.779801E-12	2.328357E-11	2.204753E-11	1.946098E-11	2.800980E-11	1.595230E-11	1.563852E-11	1.951129E-11	1.316974E-11	1.477662E-11	1.919890E-11	1.599396E-11	1.848765E-11
   0:01:23	0	2.624826E+1	5.000000E+1	2.006500E-9	9.212808E-10	3.695503E-11	2.654515E-11	2.787632E-11	2.379601E-11	2.895397E-11	4.249232E-11	4.769047E-11	5.009575E-11	2.972914E-11	2.831073E-11	2.434267E-11	2.620671E-11	3.369799E-11	3.407719E-11	3.965356E-11	4.354190E-11	2.876186E-11	1.818988E-11	1.933824E-11	1.529616E-11	2.990883E-11	2.998409E-11	2.489529E-11	3.701153E-11	2.169079E-11	2.085070E-11	2.481524E-11	1.823434E-11	1.875413E-11	2.433148E-11	2.170120E-11	2.355208E-11
   0:01:37	0	2.624773E+1	6.000000E+1	2.278700E-9	1.100387E-9	4.187407E-11	3.108514E-11	3.217527E-11	2.854263E-11	3.243857E-11	4.972140E-11	5.855581E-11	5.789612E-11	3.524387E-11	3.298762E-11	2.649167E-11	3.277433E-11	4.155275E-11	4.329136E-11	4.630449E-11	5.392158E-11	3.382936E-11	2.448335E-11	2.399903E-11	1.830571E-11	3.413741E-11	3.584228E-11	3.051912E-11	4.311669E-11	2.610440E-11	2.493360E-11	3.068737E-11	2.336290E-11	2.222723E-11	2.819666E-11	2.609155E-11	2.969397E-11
