APD#	0019	Started	07/23/07 13:58	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6					
ElapTime	Shutter_Open	DegC	H2O_In	H2O_Out	TE_A	TE_V	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
0:00:00	0	-2.000085E+1	1.520300E+1	1.588500E+1	1.924998E+0	2.150675E+0	0.000000E+0	-1.274200E-10	-1.267708E-10	3.155912E-13	-5.359198E-12	-3.793016E-12	-5.316088E-12	-5.194892E-12	-4.903075E-12	-7.706261E-12	9.067730E-12	-5.134478E-12	-6.066586E-12	-4.046465E-12	9.470622E-13	-4.306871E-12	-5.868816E-12	-1.070488E-11	-3.860533E-12	-3.547353E-12	-5.790714E-12	-4.913367E-12	-5.077936E-12	1.892649E-13	-5.669252E-12	-6.318085E-12	4.594768E-12	-4.791862E-12	-3.768594E-12	-6.250910E-12	-5.445413E-12	-4.104117E-12	-4.435363E-12	-5.206229E-12	-4.304822E-12
0:00:13	0	-2.000116E+1	1.518300E+1	1.585600E+1	1.933764E+0	2.157098E+0	0.000000E+0	-1.789000E-10	-3.716904E-10	-8.830580E-13	-1.185414E-11	-1.106172E-11	-1.234060E-11	-1.153098E-11	-1.276030E-11	-1.168603E-11	-1.078157E-12	-1.166290E-11	-1.327047E-11	-1.270834E-11	-1.673409E-11	-1.323860E-11	-1.621869E-11	-1.089488E-11	-8.860044E-12	-1.482447E-11	-1.384684E-11	-1.366912E-11	-1.128408E-11	-9.022955E-12	-1.240951E-11	-1.352194E-11	-3.273176E-12	-1.324083E-11	-1.243507E-11	-1.243902E-11	-1.304280E-11	-1.313477E-11	-1.248284E-11	-1.279477E-11	-1.348518E-11
0:00:26	0	-1.999948E+1	1.518200E+1	1.587000E+1	1.932346E+0	2.156173E+0	1.000000E+1	2.551900E-10	-3.614740E-10	6.939024E-13	-1.160131E-11	-1.144092E-11	-1.025253E-11	-1.146697E-11	-1.144051E-11	-1.080153E-11	-7.989573E-12	-1.324797E-11	-1.364957E-11	-1.024293E-11	-1.269263E-11	-1.304861E-11	-1.281058E-11	-6.460929E-12	-8.986930E-12	-1.273327E-11	-1.271413E-11	-1.354284E-11	-1.341580E-11	-1.142064E-11	-1.146480E-11	-1.238480E-11	-6.042557E-12	-1.425016E-11	-1.080211E-11	-1.161766E-11	-1.367550E-11	-1.319757E-11	-1.318005E-11	-1.191749E-11	-1.367508E-11
0:00:40	0	-1.999994E+1	1.519800E+1	1.588200E+1	1.930382E+0	2.156097E+0	2.000000E+1	3.374700E-10	-3.609261E-10	4.410312E-13	-1.141218E-11	-1.049291E-11	-9.872877E-12	-1.273419E-11	-1.112594E-11	-1.181168E-11	-1.743871E-11	-1.121960E-11	-1.156452E-11	-1.176010E-11	-1.989229E-11	-1.165465E-11	-1.337843E-11	-6.080933E-12	-9.619362E-12	-1.115011E-11	-1.309170E-11	-1.297602E-11	-1.379187E-11	-6.183981E-12	-1.171639E-11	-1.187908E-11	-3.461975E-12	-1.336724E-11	-1.111641E-11	-1.104949E-11	-1.260001E-11	-1.206114E-11	-1.051823E-11	-1.267001E-11	-1.367508E-11
0:00:53	0	-2.000024E+1	1.519800E+1	1.589100E+1	1.930673E+0	2.156350E+0	3.000000E+1	2.848100E-10	-3.341285E-10	1.450525E-12	-1.235880E-11	-1.011371E-11	-1.088494E-11	-1.070684E-11	-1.093740E-11	-1.162221E-11	-1.788219E-11	-1.198012E-11	-1.314477E-11	-1.062222E-11	-6.062195E-12	-1.102167E-11	-1.451414E-11	1.139987E-12	-8.163669E-12	-7.538749E-12	-1.195900E-11	-1.240921E-11	-1.278836E-11	-1.041156E-11	-1.127586E-11	-1.251049E-11	-4.028372E-12	-1.103402E-11	-9.922675E-12	-1.187085E-11	-1.304280E-11	-1.142912E-11	-1.070829E-11	-1.273239E-11	-1.304240E-11
0:01:07	0	-2.000237E+1	1.518800E+1	1.588400E+1	1.930597E+0	2.156477E+0	4.000000E+1	9.203000E-10	-3.211022E-10	1.766116E-12	-1.059298E-11	-9.986977E-12	-9.935819E-12	-1.134095E-11	-1.125197E-11	-1.029596E-11	-1.084364E-11	-1.064921E-11	-1.225987E-11	-1.302475E-11	-2.272949E-12	-1.026169E-11	-1.287334E-11	3.166965E-12	-1.006296E-11	-1.210020E-11	-1.151784E-11	-1.284973E-11	-1.216191E-11	-1.116862E-11	-1.007856E-11	-1.093146E-11	-3.084377E-12	-1.141228E-11	-1.293775E-11	-1.155486E-11	-1.203029E-11	-1.256655E-11	-1.096237E-11	-1.154024E-11	-1.348518E-11
0:01:20	0	-2.000724E+1	1.518900E+1	1.585500E+1	1.930141E+0	2.155654E+0	5.000000E+1	9.082000E-10	-2.748939E-10	1.134934E-12	-1.084481E-11	-9.418175E-12	-9.429287E-12	-1.172101E-11	-1.099992E-11	-1.181168E-11	-1.648769E-12	-1.255050E-11	-1.244942E-11	-1.188687E-11	-2.842184E-12	-1.000770E-11	-1.375700E-11	3.604260E-11	-1.120194E-11	-1.146614E-11	-1.101408E-11	-1.121194E-11	-1.291405E-11	-8.203139E-12	-1.196897E-11	-1.225812E-11	3.775977E-13	-1.103402E-11	-8.855849E-12	-1.155486E-11	-1.348559E-11	-1.092471E-11	-1.096237E-11	-1.292052E-11	-1.310537E-11
0:01:34	0	-2.000108E+1	1.519500E+1	1.587400E+1	1.931205E+0	2.156414E+0	6.000000E+1	1.058400E-9	-2.358387E-10	6.301868E-13	-1.229510E-11	-8.786504E-12	-8.859814E-12	-1.153098E-11	-1.175408E-11	-1.042260E-11	4.185491E-12	-1.140973E-11	-1.244942E-11	-1.226616E-11	-6.567627E-12	-1.051468E-11	-1.344119E-11	7.214921E-11	-1.069540E-11	-1.184618E-11	-1.114027E-11	-1.184240E-11	-1.234994E-11	-4.479601E-12	-1.171639E-11	-1.162571E-11	1.699190E-12	-1.147598E-11	-1.199585E-11	-1.439673E-11	-1.209326E-11	-1.269216E-11	-1.127847E-11	-1.229375E-11	-1.228278E-11
