APD#	0019	Started	07/20/07 14:50	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6	
ElapTime	Shutter_Open	DegC	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
0:00:00	0	2.262045E+1	0.000000E+0	3.784000E-11	-3.413807E-10	-1.264356E-11	-1.264150E-11	-1.267332E-11	-1.268828E-11	-2.530435E-11	-1.260252E-11	-1.266427E-11	-1.271364E-11	-1.270861E-11	-1.266990E-11	0.000000E+0	-2.522176E-11	-1.269962E-11	-2.520473E-11	0.000000E+0	-1.268861E-11	0.000000E+0	0.000000E+0	-1.262897E-11	-1.256866E-11	-1.265086E-11	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	-1.259172E-11	0.000000E+0	0.000000E+0	-2.522083E-11	-2.530778E-11	0.000000E+0	-2.528720E-11
0:00:08	0	2.261946E+1	5.000000E+1	3.392600E-9	7.323851E-10	3.783112E-11	2.518345E-11	1.267332E-11	3.796492E-11	3.800653E-11	1.260252E-11	2.522883E-11	2.532718E-11	1.270861E-11	2.524003E-11	1.267640E-11	1.266073E-11	3.799886E-11	2.520473E-11	1.269986E-11	3.796591E-11	3.800378E-11	1.261875E-11	2.515851E-11	2.503835E-11	1.265086E-11	2.515911E-11	2.523643E-11	2.514006E-11	2.518365E-11	3.767602E-11	1.265931E-11	1.269397E-11	2.522083E-11	1.270390E-11	1.257495E-11	1.269358E-11
0:00:17	0	2.262098E+1	1.000000E+2	5.228500E-9	1.237049E-9	7.566224E-11	5.046644E-11	3.792018E-11	5.065320E-11	2.530435E-11	6.281413E-11	1.266427E-11	5.075446E-11	3.802576E-11	2.524003E-11	3.792938E-11	5.054321E-11	6.329810E-11	3.785690E-11	3.799958E-11	2.527730E-11	6.330629E-11	3.775688E-11	2.515851E-11	3.760701E-11	2.520211E-11	2.515911E-11	3.790452E-11	3.775977E-11	5.046684E-11	3.767602E-11	2.521895E-11	3.798196E-11	2.522083E-11	2.530778E-11	3.762585E-11	2.528720E-11
0:00:26	0	2.262159E+1	1.500000E+2	5.710300E-9	1.944401E-9	7.566224E-11	7.564989E-11	6.316703E-11	8.861812E-11	3.800653E-11	5.031085E-11	5.055738E-11	6.336799E-11	5.073437E-11	6.314996E-11	6.318235E-11	7.576498E-11	7.599772E-11	6.306163E-11	6.329930E-11	6.324321E-11	8.870882E-11	6.289502E-11	6.294599E-11	6.264536E-11	3.785298E-11	6.294749E-11	5.057261E-11	6.289983E-11	7.565049E-11	5.026775E-11	5.053757E-11	5.067593E-11	6.310192E-11	6.331946E-11	3.762585E-11	3.798078E-11
0:00:35	0	2.262075E+1	2.000000E+2	5.946200E-9	2.954913E-9	1.134934E-10	1.008333E-10	8.851368E-11	1.138948E-10	8.871524E-11	1.005225E-10	8.845048E-11	1.014088E-10	8.876013E-11	7.581985E-11	1.011117E-10	1.009867E-10	1.139966E-10	1.009185E-10	8.869902E-11	1.138977E-10	1.013101E-10	8.813251E-11	8.820394E-11	7.521401E-11	8.835682E-11	6.294749E-11	8.847713E-11	8.813926E-11	8.829209E-11	1.004363E-10	7.575652E-11	8.865789E-11	8.842244E-11	1.013311E-10	7.525170E-11	7.596156E-11
0:00:43	0	2.262106E+1	2.500000E+2	7.209800E-9	4.280232E-9	1.639680E-10	1.512998E-10	1.264339E-10	1.645480E-10	1.140196E-10	1.508333E-10	1.136793E-10	1.648769E-10	1.393944E-10	1.263997E-10	1.517175E-10	1.641907E-10	1.519954E-10	1.514276E-10	1.266986E-10	1.518636E-10	1.393138E-10	1.384088E-10	1.133624E-10	1.378594E-10	1.262098E-10	1.133652E-10	1.137136E-10	1.384194E-10	1.386594E-10	1.507041E-10	1.009755E-10	1.266398E-10	1.009830E-10	1.267389E-10	1.128775E-10	8.865514E-11
0:00:52	0	2.262083E+1	3.000000E+2	9.395000E-9	6.629448E-9	2.269867E-10	2.269497E-10	2.022742E-10	2.531661E-10	2.154370E-10	2.514550E-10	1.768012E-10	2.409585E-10	2.028374E-10	2.022195E-10	2.149997E-10	2.020732E-10	2.279932E-10	2.145889E-10	2.153976E-10	2.531727E-10	2.027202E-10	2.140219E-10	1.889374E-10	2.131723E-10	1.892649E-10	1.511535E-10	1.768545E-10	2.140383E-10	2.395931E-10	2.260561E-10	1.641724E-10	2.026038E-10	1.767452E-10	1.900584E-10	1.881292E-10	1.646167E-10
0:01:01	0	2.261984E+1	3.500000E+2	1.389300E-8	1.113729E-8	3.404801E-10	3.782495E-10	3.287081E-10	4.303024E-10	3.674631E-10	4.651024E-10	3.158091E-10	4.438763E-10	3.676490E-10	3.411893E-10	3.287878E-10	3.536031E-10	4.053878E-10	3.660165E-10	3.419962E-10	4.303136E-10	3.547353E-10	3.650494E-10	3.275578E-10	3.384631E-10	3.154747E-10	2.267303E-10	2.653316E-10	3.398380E-10	3.908941E-10	3.893520E-10	2.778071E-10	3.418376E-10	3.030487E-10	3.295013E-10	3.261567E-10	2.405783E-10
