APD#	0018	Started	07/13/07 16:02	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6					
ElapTime	Shutter_Open	DegC	H2O_In	H2O_Out	TE_A	TE_V	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
0:00:00	0	-9.991818E+0	2.555200E+1	2.607200E+1	1.751994E+0	2.082750E+0	0.000000E+0	-2.845600E-10	-1.974371E-10	-4.410312E-13	-6.873191E-12	-6.384561E-12	-5.189205E-12	-5.321914E-12	-5.342674E-12	-7.200687E-12	-4.819171E-12	-5.958036E-12	-6.256135E-12	-6.828286E-12	-9.977051E-12	-4.496865E-12	-7.068282E-12	-9.501895E-12	-5.379170E-12	-7.348730E-12	-6.419664E-12	-8.062656E-12	-5.767727E-12	-9.086707E-12	-5.669252E-12	-5.939040E-12	-6.293958E-12	-5.926619E-12	-5.213172E-12	-6.188111E-12	-5.381444E-12	-6.567385E-12	-5.449675E-12	-6.209255E-12	-4.875533E-12
0:00:13	0	-1.009602E+1	2.554200E+1	2.605500E+1	1.743988E+0	2.076885E+0	0.000000E+0	-2.831000E-10	-3.909744E-10	-1.072214E-12	-1.336714E-11	-1.232605E-11	-1.215077E-11	-1.292422E-11	-1.364049E-11	-1.269618E-11	-2.409585E-12	-1.350115E-11	-1.453447E-11	-1.504798E-11	-2.077555E-11	-9.121726E-12	-1.445137E-11	1.899979E-12	-1.221503E-11	-1.488748E-11	-1.428701E-11	-1.436223E-11	-1.404226E-11	-5.111148E-12	-1.171639E-11	-1.206860E-11	-1.359551E-11	-1.254803E-11	-1.431986E-11	-2.058384E-11	-1.203029E-11	-1.256655E-11	-1.286295E-11	-1.448892E-11	-1.316934E-11
0:00:26	0	-9.991894E+0	2.553800E+1	2.605500E+1	1.745090E+0	2.076201E+0	1.000000E+1	1.847100E-10	-4.020925E-10	-3.783112E-13	-1.330443E-11	-1.226319E-11	-1.183407E-11	-1.279820E-11	-1.162905E-11	-1.225443E-11	-2.485767E-11	-1.185303E-11	-1.270182E-11	-1.194975E-11	-2.488082E-11	-9.501715E-12	-1.382076E-11	-8.107911E-12	-1.006296E-11	-1.153015E-11	-1.208419E-11	-1.335390E-11	-1.441833E-11	-9.527993E-12	-1.278739E-11	-1.238480E-11	-1.151872E-11	-1.330453E-11	-1.212176E-11	-1.250182E-11	-1.215623E-11	-1.161853E-11	-1.349615E-11	-1.423742E-11	-1.285250E-11
0:00:40	0	-9.997291E+0	2.553200E+1	2.604900E+1	1.744849E+0	2.077430E+0	2.000000E+1	2.811500E-10	-3.822389E-10	-8.830580E-13	-1.160131E-11	-1.055678E-11	-1.107477E-11	-1.140396E-11	-1.118846E-11	-1.130710E-11	-1.832666E-11	-1.204416E-11	-1.232272E-11	-1.106440E-11	-7.514689E-12	-1.114867E-11	-1.382076E-11	-1.767281E-11	-1.101211E-11	-1.298729E-11	-1.139165E-11	-1.297602E-11	-1.285170E-11	-1.773113E-11	-1.089797E-11	-1.105715E-11	-1.120372E-11	-1.292628E-11	-1.193338E-11	-1.060791E-11	-1.266299E-11	-1.193454E-11	-1.311603E-11	-1.235613E-11	-1.266259E-11
0:00:53	0	-9.987410E+0	2.553000E+1	2.604100E+1	1.741328E+0	2.072515E+0	3.000000E+1	2.396800E-10	-3.799075E-10	-4.410312E-13	-1.172772E-11	-1.106172E-11	-1.215077E-11	-1.292422E-11	-1.238322E-11	-1.383397E-11	-2.472653E-12	-1.274063E-11	-1.270182E-11	-1.466869E-11	-6.314413E-12	-8.867734E-12	-1.426209E-11	-2.863169E-11	-1.215109E-11	-1.596459E-11	-1.378424E-11	-1.203134E-11	-9.215696E-12	-8.581669E-12	-1.171639E-11	-1.168955E-11	-1.126732E-11	-1.147598E-11	-1.073965E-11	-1.130267E-11	-1.297983E-11	-1.307097E-11	-1.298999E-11	-1.386116E-11	-1.190298E-11
0:01:07	0	-1.001378E+1	2.552600E+1	2.603600E+1	1.738022E+0	2.070425E+0	4.000000E+1	2.913000E-10	-3.469476E-10	-5.674668E-13	-1.279976E-11	-1.030331E-11	-9.683053E-12	-1.178402E-11	-1.081137E-11	-1.238107E-11	-2.409585E-12	-1.090239E-11	-1.169122E-11	-1.283510E-11	-1.926025E-11	-1.222563E-11	-1.293710E-11	2.913968E-12	-9.936077E-12	-1.438043E-11	-1.321690E-11	-1.228292E-11	-1.260033E-11	-5.173905E-12	-1.240951E-11	-1.010953E-11	-1.151872E-11	-1.097131E-11	-1.136725E-11	-1.256561E-11	-1.285289E-11	-1.168233E-11	-1.343313E-11	-1.197987E-11	-1.278953E-11
0:01:20	0	-9.995239E+0	2.552700E+1	2.603800E+1	1.735969E+0	2.067232E+0	5.000000E+1	9.038000E-10	-3.545309E-10	0.000000E+0	-1.116035E-11	-1.137805E-11	-9.998761E-12	-1.039079E-11	-1.018323E-11	-1.598092E-11	-1.946789E-11	-1.128264E-11	-1.194362E-11	-1.220328E-11	-1.376630E-11	-1.032469E-11	-1.350495E-11	-1.393985E-12	-8.480385E-12	-1.159315E-11	-1.202159E-11	-1.121194E-11	-1.015587E-11	-7.446079E-12	-1.096062E-11	-1.124667E-11	-1.233751E-11	-1.229520E-11	-1.174401E-11	-1.117608E-11	-1.114371E-11	-1.206114E-11	-1.197568E-11	-1.379878E-11	-1.190298E-11
0:01:34	0	-9.995162E+0	2.552400E+1	2.603500E+1	1.733043E+0	2.066156E+0	6.000000E+1	1.013600E-9	-3.737084E-10	9.457780E-13	-1.097123E-11	-1.150478E-11	-1.126459E-11	-1.140396E-11	-1.156554E-11	-1.206496E-11	-2.213075E-11	-1.045908E-11	-1.200747E-11	-1.093863E-11	-1.237760E-11	-1.032469E-11	-1.356771E-11	-1.938379E-11	-9.303645E-12	-1.000899E-11	-1.321690E-11	-1.291338E-11	-1.303973E-11	-9.717258E-12	-1.203162E-11	-9.920011E-12	-1.195991E-11	-1.279986E-11	-1.111641E-11	-1.161766E-11	-1.190335E-11	-1.048210E-11	-1.279993E-11	-1.179174E-11	-1.006691E-11
