APD#	0018	Started	07/16/07 13:08	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6					
ElapTime	Shutter_Open	DegC	H2O_In	H2O_Out	TE_A	TE_V	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
0:00:00	0	1.030438E-2	2.550600E+1	2.575100E+1	1.050375E+0	1.327572E+0	0.000000E+0	-1.779200E-10	-1.559699E-10	3.155912E-13	-6.557651E-12	-5.309823E-12	-5.695737E-12	-4.688806E-12	-5.029100E-12	-5.495497E-12	-6.467940E-12	-4.944349E-12	-5.939887E-12	-7.334343E-12	-3.283814E-12	-2.533924E-12	-7.320329E-12	-5.510939E-12	-5.632942E-12	-5.764573E-12	-5.286957E-12	-7.180616E-12	-4.325795E-12	-2.586952E-12	-3.275656E-12	-4.676221E-12	-5.224760E-12	-4.602735E-12	-4.458660E-12	-2.209897E-12	-4.431895E-12	-5.620358E-12	-4.689441E-12	-5.394358E-12	-4.811565E-12
0:00:13	0	1.281238E-2	2.549500E+1	2.574000E+1	1.050566E+0	1.327902E+0	0.000000E+0	-2.207000E-10	-3.848161E-10	-1.324089E-12	-1.229510E-11	-1.264239E-11	-1.354349E-11	-1.153098E-11	-1.181759E-11	-1.155939E-11	-6.848348E-12	-1.198012E-11	-1.225987E-11	-1.277222E-11	-8.840577E-12	-8.361749E-12	-1.464066E-11	-1.729281E-11	-1.170849E-11	-1.368336E-11	-1.183281E-11	-1.209398E-11	-1.366619E-11	-1.381933E-11	-1.102327E-11	-1.301621E-11	-1.252631E-11	-1.317812E-11	-1.387965E-11	-1.256561E-11	-1.234614E-11	-1.262936E-11	-1.254586E-11	-1.329678E-11	-1.329527E-11
0:00:26	0	9.695992E-3	2.549500E+1	2.574700E+1	1.052352E+0	1.329586E+0	1.000000E+1	2.937600E-10	-3.408192E-10	3.155912E-13	-1.090852E-11	-1.043004E-11	-1.044235E-11	-1.020075E-11	-1.137700E-11	-1.086435E-11	-4.438763E-12	-1.198012E-11	-1.067963E-11	-1.213940E-11	-1.180837E-11	-7.980761E-12	-1.388352E-11	-1.368185E-11	-1.082228E-11	-1.254325E-11	-1.082530E-11	-1.240921E-11	-1.184819E-11	-8.455160E-12	-1.127586E-11	-1.099431E-11	-1.132992E-11	-1.198065E-11	-1.011205E-11	-9.723748E-12	-1.032010E-11	-1.225055E-11	-1.279993E-11	-1.066297E-11	-1.196595E-11
0:00:40	0	1.098838E-2	2.549200E+1	2.574100E+1	1.050452E+0	1.327522E+0	2.000000E+1	3.211100E-10	-3.224379E-10	1.198649E-12	-1.034114E-11	-1.030331E-11	-8.986696E-12	-1.064383E-11	-1.225719E-11	-1.054924E-11	-7.799369E-12	-1.052213E-11	-1.118542E-11	-1.150757E-11	-1.528160E-11	-8.170755E-12	-1.268405E-11	-8.234909E-12	-9.619362E-12	-1.254325E-11	-1.139165E-11	-8.188945E-12	-1.053194E-11	-4.921883E-12	-9.638027E-12	-1.156287E-11	-1.164492E-11	-1.216978E-11	-9.671832E-12	-8.903385E-12	-1.120668E-11	-1.035649E-11	-1.102539E-11	-1.197987E-11	-9.813035E-12
0:00:53	0	1.076038E-2	2.549000E+1	2.574200E+1	1.050654E+0	1.327509E+0	3.000000E+1	2.351200E-10	-3.004983E-10	1.702400E-12	-8.890853E-12	-9.292439E-12	-9.366345E-12	-6.209067E-12	-9.742641E-12	-9.727559E-12	-9.004662E-12	-9.381355E-12	-1.143782E-11	-1.226616E-11	-1.307145E-11	-7.664770E-12	-1.262129E-11	-4.306953E-12	-8.860044E-12	-1.083308E-11	-1.082530E-11	-1.077142E-11	-1.222426E-11	-7.067550E-12	-9.889618E-12	-9.540966E-12	-1.019713E-11	-1.040393E-11	-8.415634E-12	-8.460807E-12	-1.006722E-11	-1.079810E-11	-9.440901E-12	-1.110161E-11	-1.031978E-11
0:01:07	0	1.136818E-2	2.549200E+1	2.573900E+1	1.050413E+0	1.327509E+0	4.000000E+1	2.850800E-10	-2.898078E-10	2.901050E-12	-8.070649E-12	-8.723637E-12	-9.049638E-12	-8.933535E-12	-1.125197E-11	-9.600916E-12	-1.261954E-11	-9.824655E-12	-9.605178E-12	-9.484340E-12	-1.180837E-11	-6.904793E-12	-1.142183E-11	-6.840925E-12	-7.594180E-12	-8.742869E-12	-9.818777E-12	-9.133632E-12	-1.097036E-11	-1.091660E-11	-8.755967E-12	-1.067810E-11	-9.000737E-12	-9.836555E-12	-7.976411E-12	-8.587400E-12	-8.737850E-12	-9.472267E-12	-9.504921E-12	-9.345073E-12	-9.497194E-12
0:01:20	0	1.068418E-2	2.548500E+1	2.573600E+1	1.050110E+0	1.327496E+0	5.000000E+1	9.888000E-10	-2.874485E-10	1.891556E-12	-8.007939E-12	-8.090969E-12	-8.480164E-12	-8.172404E-12	-8.988474E-12	-8.969696E-12	-1.407811E-11	-7.225895E-12	-9.036529E-12	-8.030048E-12	-1.263082E-12	-6.777797E-12	-1.104326E-11	-1.393585E-11	-8.290555E-12	-8.805875E-12	-9.503805E-12	-1.077142E-11	-1.404226E-11	-1.079009E-11	-8.629674E-12	-9.730489E-12	-1.088972E-11	-9.647429E-12	-8.792394E-12	-8.460807E-12	-8.863790E-12	-9.597872E-12	-1.013812E-11	-1.072535E-11	-9.560163E-12
0:01:34	0	1.197658E-2	2.549200E+1	2.573700E+1	1.050566E+0	1.327711E+0	6.000000E+1	9.782000E-10	-2.748959E-10	2.901050E-12	-7.944234E-12	-7.838500E-12	-6.455036E-12	-8.996546E-12	-9.554099E-12	-7.706261E-12	-9.448138E-12	-7.796281E-12	-9.415628E-12	-7.650754E-12	-4.168071E-12	-3.863884E-12	-1.217996E-11	-1.564583E-11	-8.734157E-12	-1.045304E-11	-1.007016E-11	-9.637797E-12	-1.103370E-11	-1.154715E-11	-8.504375E-12	-8.593353E-12	-8.938136E-12	-9.521013E-12	-8.855849E-12	-7.387257E-12	-9.370549E-12	-8.904050E-12	-9.187823E-12	-9.784701E-12	-8.610643E-12
