APD#	0011	Started	04/04/07 15:09	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6	
ElapTime	Shutter_Open	DegC	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
   0:00:00	0	-9.900000E+37	0.000000E+0	-1.481000E-9	-8.722584E-10	-2.518756E-11	-2.518345E-11	6.316703E-11	2.527664E-11	-1.140196E-10	-1.257275E-10	-1.136793E-10	7.608164E-11	-1.774202E-10	-1.266990E-11	-3.792938E-11	-3.157206E-10	1.012970E-10	1.265217E-11	-8.869902E-11	-2.527730E-11	6.330629E-11	5.037563E-11	-3.905038E-10	-1.256866E-11	6.305509E-11	-1.133652E-10	-1.266809E-11	2.391783E-10	-1.264160E-11	2.009718E-10	-6.309721E-11	-7.596392E-11	-3.788109E-11	-1.270390E-11	0.000000E+0	2.528720E-11
   0:00:08	0	-9.900000E+37	5.000000E+1	1.088400E-9	1.161794E-9	5.047468E-11	3.782495E-11	3.792018E-11	6.324156E-11	3.800653E-11	3.770833E-11	3.789310E-11	2.532718E-11	5.073437E-11	1.266990E-11	3.792938E-11	6.310425E-11	0.000000E+0	5.050908E-11	3.799958E-11	0.000000E+0	3.800378E-11	2.513814E-11	1.262897E-11	3.760701E-11	2.520211E-11	6.294749E-11	2.523643E-11	2.514006E-11	6.300890E-11	3.767602E-11	1.265931E-11	6.326995E-11	1.266026E-11	7.602336E-11	1.257495E-11	5.067436E-11
   0:00:17	0	-9.900000E+37	1.000000E+2	5.080000E-9	1.401960E-9	7.566224E-11	1.264150E-11	5.059350E-11	1.268828E-11	3.800653E-11	5.031085E-11	2.522883E-11	5.075446E-11	3.802576E-11	5.057982E-11	8.853515E-11	3.788249E-11	5.069848E-11	3.785690E-11	3.799958E-11	5.065451E-11	5.070504E-11	3.775688E-11	5.041646E-11	1.256866E-11	2.520211E-11	6.294749E-11	2.523643E-11	6.289983E-11	5.046684E-11	3.767602E-11	2.521895E-11	2.528799E-11	5.054135E-11	7.602336E-11	3.762585E-11	6.326799E-11
   0:00:26	0	-9.900000E+37	1.500000E+2	9.938000E-9	1.856081E-9	8.830580E-11	8.829139E-11	8.851368E-11	7.592984E-11	7.601306E-11	6.281413E-11	1.266427E-11	3.804082E-11	6.334291E-11	5.057982E-11	7.585875E-11	6.310425E-11	7.599772E-11	1.514276E-10	3.799958E-11	2.527730E-11	6.330629E-11	6.289502E-11	6.294599E-11	5.017566E-11	6.305509E-11	5.041766E-11	6.314095E-11	6.289983E-11	3.782525E-11	1.259172E-11	3.787826E-11	2.528799E-11	3.788109E-11	6.331946E-11	3.762585E-11	5.067436E-11
   0:00:35	0	-9.900000E+37	2.000000E+2	1.509100E-8	2.765461E-9	1.261369E-10	1.134748E-10	1.137605E-10	8.861812E-11	1.013174E-10	1.257275E-10	8.845048E-11	1.014088E-10	8.876013E-11	8.848975E-11	1.011117E-10	1.009867E-10	8.869734E-11	1.135707E-10	7.599916E-11	7.593181E-11	1.013101E-10	7.551377E-11	8.820394E-11	5.017566E-11	2.520211E-11	8.820605E-11	8.847713E-11	8.813926E-11	8.829209E-11	6.276032E-11	8.841583E-11	3.798196E-11	8.842244E-11	3.801168E-11	7.525170E-11	8.865514E-11
   0:00:44	0	-9.900000E+37	2.500000E+2	1.093300E-8	4.217828E-9	2.017992E-10	1.639413E-10	1.769276E-10	1.771363E-10	1.647283E-10	1.634358E-10	1.389081E-10	1.648769E-10	1.267859E-10	1.516397E-10	1.390411E-10	1.641907E-10	1.519954E-10	1.514276E-10	1.012989E-10	1.265863E-10	1.393138E-10	1.132707E-10	1.133624E-10	8.778267E-11	8.835682E-11	1.259944E-10	1.137136E-10	1.384194E-10	1.261173E-10	1.256198E-10	7.575652E-11	8.865789E-11	1.136433E-10	1.013311E-10	8.782665E-11	1.139423E-10
   0:00:53	0	-9.900000E+37	3.000000E+2	1.335800E-8	6.301922E-9	1.765121E-10	2.395912E-10	3.160347E-10	2.784427E-10	2.407414E-10	2.891633E-10	2.400229E-10	2.282449E-10	2.028374E-10	2.274596E-10	2.275763E-10	2.399557E-10	2.279932E-10	2.397936E-10	1.772980E-10	2.025181E-10	2.280227E-10	1.510275E-10	1.763084E-10	1.253897E-10	1.514119E-10	1.763126E-10	1.768545E-10	1.887989E-10	1.639426E-10	1.883801E-10	1.136348E-10	1.266398E-10	1.263035E-10	1.520467E-10	1.254525E-10	1.772103E-10
   0:01:01	0	-9.900000E+37	3.500000E+2	2.089200E-8	1.169516E-8	5.549228E-10	4.287159E-10	5.689025E-10	5.568854E-10	5.067871E-10	5.657241E-10	4.547172E-10	4.945306E-10	3.169147E-10	3.917692E-10	4.298995E-10	4.420288E-10	3.673890E-10	4.164259E-10	3.293964E-10	3.923477E-10	4.180416E-10	3.020551E-10	2.645124E-10	2.256420E-10	2.776217E-10	3.023071E-10	3.032361E-10	3.273176E-10	3.026020E-10	3.390842E-10	2.020506E-10	2.152977E-10	2.651676E-10	2.407740E-10	1.755543E-10	3.165398E-10
