APD#	0010	Started	08/15/07 13:55	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6	
ElapTime	Shutter_Open	DegC	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
0:00:00	0	6.275997E-3	0.000000E+0	1.590000E-12	-4.040530E-10	0.000000E+0	-1.264150E-11	-1.267332E-11	0.000000E+0	0.000000E+0	-1.260252E-11	-2.522883E-11	-2.532718E-11	-2.531715E-11	-1.266990E-11	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	-2.529972E-11	-1.268861E-11	-2.530252E-11	-1.261875E-11	-2.515851E-11	-1.256866E-11	-1.265086E-11	-1.262928E-11	-1.266809E-11	0.000000E+0	0.000000E+0	-2.508430E-11	-1.265931E-11	-3.798196E-11	-2.522083E-11	-1.270390E-11	-2.505089E-11	1.269358E-11
0:00:08	0	6.883785E-3	5.000000E+1	3.722200E-10	-3.538717E-10	-1.264356E-11	-1.264150E-11	-2.524686E-11	-1.268828E-11	0.000000E+0	0.000000E+0	-2.522883E-11	-1.271364E-11	-1.270861E-11	0.000000E+0	-1.267640E-11	-1.266073E-11	-1.269962E-11	-1.265217E-11	-1.269986E-11	-1.268861E-11	-1.270126E-11	0.000000E+0	0.000000E+0	-2.503835E-11	-2.520211E-11	-1.262928E-11	-1.266809E-11	0.000000E+0	0.000000E+0	-1.259172E-11	-2.521895E-11	-2.528799E-11	0.000000E+0	-1.270390E-11	-1.257495E-11	1.269358E-11
0:00:17	0	-7.444321E-2	1.000000E+2	4.391900E-10	-2.906175E-10	0.000000E+0	0.000000E+0	-1.267332E-11	1.268828E-11	0.000000E+0	-2.510581E-11	-2.522883E-11	-1.271364E-11	0.000000E+0	-1.266990E-11	-1.267640E-11	0.000000E+0	-1.269962E-11	-1.265217E-11	-1.269986E-11	0.000000E+0	-1.270126E-11	0.000000E+0	0.000000E+0	-1.256866E-11	-1.265086E-11	0.000000E+0	-1.266809E-11	-1.261971E-11	-2.518365E-11	-1.259172E-11	-1.265931E-11	0.000000E+0	-1.266026E-11	-2.530778E-11	-1.257495E-11	0.000000E+0
0:00:26	0	-9.534481E-2	1.500000E+2	9.379000E-10	-2.278116E-10	1.264356E-11	0.000000E+0	0.000000E+0	-1.268828E-11	-2.530435E-11	-1.260252E-11	0.000000E+0	-1.271364E-11	-1.270861E-11	-1.266990E-11	-1.267640E-11	0.000000E+0	1.269962E-11	-1.265217E-11	0.000000E+0	-1.268861E-11	-3.800378E-11	0.000000E+0	-1.262897E-11	-1.256866E-11	-1.265086E-11	-1.262928E-11	0.000000E+0	1.261971E-11	0.000000E+0	0.000000E+0	-1.265931E-11	-1.269397E-11	-1.266026E-11	0.000000E+0	-1.257495E-11	0.000000E+0
0:00:35	0	-9.222840E-2	2.000000E+2	1.036100E-9	-2.146410E-10	0.000000E+0	-2.518345E-11	-1.267332E-11	-1.268828E-11	1.270218E-11	-1.260252E-11	-1.266427E-11	0.000000E+0	1.270861E-11	-1.266990E-11	-2.525298E-11	-1.266073E-11	0.000000E+0	0.000000E+0	1.269986E-11	-1.268861E-11	-1.270126E-11	-1.261875E-11	0.000000E+0	1.256866E-11	-1.265086E-11	0.000000E+0	0.000000E+0	0.000000E+0	-1.264160E-11	-1.259172E-11	0.000000E+0	-1.269397E-11	0.000000E+0	0.000000E+0	-2.505089E-11	-2.528720E-11
0:00:43	0	6.275997E-3	2.500000E+2	9.309000E-10	-2.652141E-10	0.000000E+0	-1.264150E-11	0.000000E+0	-1.268828E-11	0.000000E+0	0.000000E+0	-1.266427E-11	1.271364E-11	-1.270861E-11	0.000000E+0	-2.525298E-11	0.000000E+0	0.000000E+0	-1.265217E-11	1.269986E-11	-1.268861E-11	-1.270126E-11	-1.261875E-11	-1.262897E-11	-1.256866E-11	-1.265086E-11	-1.262928E-11	0.000000E+0	0.000000E+0	-2.518365E-11	-1.259172E-11	-1.265931E-11	-1.269397E-11	-1.266026E-11	0.000000E+0	-2.505089E-11	-1.269358E-11
0:00:52	0	5.819991E-3	3.000000E+2	1.030400E-9	-1.642151E-10	1.264356E-11	0.000000E+0	0.000000E+0	-2.527664E-11	-2.530435E-11	-1.260252E-11	1.266427E-11	0.000000E+0	-1.270861E-11	0.000000E+0	0.000000E+0	1.266073E-11	0.000000E+0	-2.520473E-11	0.000000E+0	-1.268861E-11	1.270126E-11	0.000000E+0	-1.262897E-11	0.000000E+0	0.000000E+0	0.000000E+0	-1.266809E-11	0.000000E+0	-2.518365E-11	0.000000E+0	0.000000E+0	-1.269397E-11	-2.522083E-11	-1.270390E-11	0.000000E+0	0.000000E+0
0:01:01	0	5.819991E-3	3.500000E+2	1.273100E-9	-1.262099E-10	1.264356E-11	-1.264150E-11	0.000000E+0	0.000000E+0	1.270218E-11	0.000000E+0	-1.266427E-11	-1.271364E-11	0.000000E+0	1.266990E-11	1.267640E-11	-1.266073E-11	0.000000E+0	0.000000E+0	0.000000E+0	-1.268861E-11	0.000000E+0	-1.261875E-11	0.000000E+0	0.000000E+0	-1.265086E-11	-2.515911E-11	0.000000E+0	0.000000E+0	-1.264160E-11	-1.259172E-11	-1.265931E-11	1.269397E-11	1.266026E-11	-1.270390E-11	-1.257495E-11	-2.528720E-11
0:01:10	0	6.959975E-3	4.000000E+2	1.919200E-9	5.432307E-10	6.301868E-11	1.264150E-11	0.000000E+0	1.268828E-11	0.000000E+0	2.510581E-11	0.000000E+0	1.271364E-11	6.334291E-11	3.790993E-11	0.000000E+0	0.000000E+0	2.529924E-11	1.265217E-11	3.799958E-11	1.268861E-11	0.000000E+0	1.261875E-11	2.515851E-11	2.503835E-11	0.000000E+0	0.000000E+0	1.266809E-11	1.261971E-11	1.264160E-11	1.259172E-11	2.521895E-11	3.798196E-11	1.266026E-11	1.270390E-11	1.257495E-11	1.269358E-11
0:01:18	0	5.515784E-3	4.100000E+2	2.128800E-9	1.060838E-9	1.008498E-10	3.782495E-11	1.267332E-11	1.268828E-11	2.530435E-11	3.770833E-11	1.266427E-11	3.804082E-11	1.140773E-10	5.057982E-11	1.267640E-11	1.266073E-11	3.799886E-11	2.520473E-11	6.329930E-11	2.527730E-11	1.270126E-11	2.513814E-11	3.778748E-11	2.503835E-11	3.785298E-11	1.262928E-11	3.790452E-11	2.514006E-11	1.264160E-11	2.508430E-11	3.787826E-11	5.067593E-11	2.522083E-11	1.270390E-11	3.762585E-11	2.528720E-11
0:01:26	0	7.187992E-3	4.200000E+2	4.484000E-9	3.397033E-9	3.531237E-10	6.300840E-11	6.316703E-11	6.324156E-11	7.601306E-11	7.541665E-11	7.578621E-11	8.879528E-11	3.549404E-10	1.137298E-10	1.011117E-10	1.009867E-10	1.012970E-10	8.836598E-11	1.012989E-10	1.138977E-10	5.070504E-11	7.551377E-11	7.557497E-11	8.778267E-11	7.570596E-11	8.820605E-11	1.010455E-10	1.132793E-10	6.300890E-11	8.794377E-11	1.136348E-10	8.865789E-11	1.136433E-10	1.013311E-10	1.128775E-10	1.139423E-10
0:01:34	0	5.073960E-2	4.300000E+2	9.999000E-5	1.001314E-4	3.990633E-6	3.199444E-6	2.872318E-6	2.593033E-6	2.451133E-6	2.333449E-6	2.404039E-6	2.532743E-6	4.180064E-6	3.504593E-6	3.181093E-6	2.953356E-6	2.847332E-6	2.801308E-6	2.836441E-6	3.041050E-6	2.502759E-6	3.664143E-6	2.981044E-6	3.210672E-6	3.085496E-6	3.109884E-6	3.256568E-6	3.462365E-6	4.050489E-6	3.581791E-6	3.312927E-6	3.157128E-6	3.078935E-6	3.147890E-6	3.277868E-6	3.529439E-6
