APD#	0007	Started	03/22/07 11:55	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6	
ElapTime	Shutter_Open	DegC	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
   0:00:00	0	2.690700E+1	0.000000E+0	1.825200E-10	-1.955807E-10	6.272002E-12	-1.891247E-11	0.000000E+0	0.000000E+0	0.000000E+0	-6.251644E-12	-6.282278E-12	-6.306767E-12	-6.304271E-12	-1.266990E-11	-1.267640E-11	0.000000E+0	-1.269962E-11	-1.265217E-11	-6.299931E-12	0.000000E+0	-1.270126E-11	-1.261875E-11	-1.889374E-11	-1.256866E-11	-6.275625E-12	-1.889419E-11	0.000000E+0	0.000000E+0	0.000000E+0	-6.246288E-12	0.000000E+0	0.000000E+0	0.000000E+0	-6.301937E-12	0.000000E+0	-6.296814E-12
   0:00:13	0	2.685200E+1	0.000000E+0	2.207000E-10	-2.146444E-10	-1.264356E-11	0.000000E+0	-1.267332E-11	-6.294184E-12	-1.270218E-11	-1.260252E-11	-1.266427E-11	0.000000E+0	-1.901288E-11	-6.285067E-12	-6.288291E-12	-6.280518E-12	-1.269962E-11	0.000000E+0	-1.269986E-11	-6.294348E-12	-6.300626E-12	-1.261875E-11	-1.889374E-11	-6.234846E-12	0.000000E+0	0.000000E+0	-6.284170E-12	-6.260173E-12	6.271028E-12	0.000000E+0	-1.265931E-11	6.297009E-12	-6.280286E-12	-6.301937E-12	-6.237970E-12	0.000000E+0
   0:00:26	0	2.685100E+1	1.000000E+1	1.797300E-9	1.432644E-9	5.674668E-11	4.409592E-11	4.420694E-11	3.167074E-11	4.430761E-11	5.031085E-11	4.417538E-11	4.434758E-11	-1.901288E-11	5.057982E-11	5.060577E-11	5.682373E-11	4.429867E-11	6.306163E-11	5.069944E-11	6.963747E-11	4.430440E-11	5.037563E-11	-1.262897E-11	5.641051E-11	4.412860E-11	5.668258E-11	5.057261E-11	5.663966E-11	4.409628E-11	4.392231E-11	3.787826E-11	4.427897E-11	5.054135E-11	3.801168E-11	5.020080E-11	5.067436E-11
   0:00:40	0	2.685000E+1	2.000000E+1	2.294700E-9	1.937748E-9	8.830580E-11	5.046644E-11	5.688027E-11	6.324156E-11	6.331088E-11	6.281413E-11	6.312193E-11	6.336799E-11	-1.270861E-11	9.477482E-11	5.689406E-11	8.204549E-11	5.069848E-11	8.199008E-11	6.329930E-11	7.593181E-11	8.870882E-11	8.177346E-11	-1.889374E-11	6.897917E-11	4.412860E-11	6.931185E-11	6.952487E-11	6.289983E-11	8.192152E-11	5.651404E-11	5.681739E-11	5.067593E-11	5.682164E-11	5.701752E-11	5.643877E-11	5.067436E-11
   0:00:53	0	2.684900E+1	3.000000E+1	2.536200E-9	2.139652E-9	8.830580E-11	5.673742E-11	4.420694E-11	5.694738E-11	5.700979E-11	7.541665E-11	6.950393E-11	8.238840E-11	-1.270861E-11	1.074447E-10	6.957046E-11	1.009867E-10	6.329810E-11	9.464225E-11	6.329930E-11	8.862042E-11	9.500944E-11	1.006519E-10	-1.262897E-11	8.144886E-11	6.943033E-11	6.931185E-11	7.580904E-11	6.289983E-11	8.192152E-11	7.535205E-11	5.053757E-11	5.697294E-11	5.054135E-11	5.701752E-11	5.643877E-11	6.326799E-11
   0:01:07	0	2.684900E+1	4.000000E+1	2.733200E-9	2.322928E-9	9.457780E-11	6.937891E-11	5.688027E-11	6.324156E-11	6.331088E-11	6.916501E-11	6.950393E-11	7.608164E-11	-1.270861E-11	1.137298E-10	8.853515E-11	9.470622E-11	6.969791E-11	1.072944E-10	8.229909E-11	1.012091E-10	1.077107E-10	1.006519E-10	-1.889374E-11	8.778267E-11	6.305509E-11	7.557677E-11	8.209321E-11	6.289983E-11	8.829209E-11	7.535205E-11	6.947670E-11	6.326995E-11	6.310192E-11	5.701752E-11	6.267674E-11	7.596156E-11
   0:01:20	0	2.684900E+1	5.000000E+1	2.935200E-9	2.537578E-9	1.072214E-10	6.937891E-11	6.316703E-11	6.963566E-11	6.971198E-11	8.801917E-11	7.578621E-11	9.510204E-11	-1.270861E-11	1.326847E-10	8.853515E-11	1.073669E-10	6.329810E-11	1.072944E-10	6.969923E-11	1.138977E-10	9.500944E-11	1.258894E-10	-1.889374E-11	1.002524E-10	7.570596E-11	8.820605E-11	9.476130E-11	7.551954E-11	8.829209E-11	8.159834E-11	6.947670E-11	6.326995E-11	7.576218E-11	6.972143E-11	7.525170E-11	6.966475E-11
   0:01:34	0	2.684800E+1	6.000000E+1	3.413500E-9	2.928970E-9	1.261369E-10	7.564989E-11	6.955359E-11	7.592984E-11	7.601306E-11	9.427082E-11	1.010150E-10	1.141225E-10	-1.901288E-11	1.516397E-10	1.011117E-10	1.325887E-10	8.869734E-11	1.262229E-10	8.869902E-11	1.328807E-10	1.267126E-10	1.447678E-10	-1.889374E-11	1.190559E-10	8.198158E-11	9.447096E-11	1.010455E-10	8.177972E-11	1.134757E-10	9.419006E-11	8.841583E-11	6.966691E-11	6.948190E-11	8.232530E-11	6.901373E-11	7.596156E-11
   0:01:47	0	2.684800E+1	7.000000E+1	3.535300E-9	3.054998E-9	1.261369E-10	8.192087E-11	7.584036E-11	8.222403E-11	8.231414E-11	9.427082E-11	9.473276E-11	1.141225E-10	-6.304271E-12	1.643096E-10	1.074998E-10	1.199280E-10	8.869734E-11	1.262229E-10	1.012989E-10	1.328807E-10	1.140113E-10	1.510275E-10	-2.515851E-11	1.253897E-10	9.463245E-11	1.007359E-10	9.476130E-11	1.006596E-10	1.134757E-10	9.419006E-11	9.469565E-11	7.596392E-11	8.204247E-11	8.872727E-11	8.148967E-11	8.225838E-11
   0:02:01	0	2.684800E+1	8.000000E+1	3.622800E-9	3.181231E-9	1.386809E-10	7.564989E-11	8.212712E-11	7.592984E-11	8.871524E-11	1.068733E-10	8.845048E-11	1.204292E-10	-1.270861E-11	1.643096E-10	1.137881E-10	1.325887E-10	8.869734E-11	1.387754E-10	1.012989E-10	1.328807E-10	1.393138E-10	1.699060E-10	-1.889374E-11	1.253897E-10	8.198158E-11	1.133652E-10	1.010455E-10	9.439943E-11	1.197468E-10	8.794377E-11	1.073550E-10	8.226093E-11	7.576218E-11	8.872727E-11	8.148967E-11	9.495195E-11
   0:02:14	0	2.684700E+1	9.000000E+1	3.736400E-9	3.339049E-9	1.386809E-10	8.192087E-11	8.212712E-11	8.861812E-11	7.601306E-11	1.068733E-10	1.073970E-10	1.268361E-10	-1.270861E-11	1.768797E-10	1.137881E-10	1.452494E-10	9.499715E-11	1.324992E-10	1.076988E-10	1.391750E-10	1.457145E-10	1.636463E-10	-1.262897E-11	1.316245E-10	9.463245E-11	1.133652E-10	1.199977E-10	1.006596E-10	1.261173E-10	1.004363E-10	1.073550E-10	8.226093E-11	8.842244E-11	8.232530E-11	8.782665E-11	1.012488E-10
   0:02:28	0	2.684700E+1	1.000000E+2	3.811000E-9	3.452668E-9	1.324089E-10	9.456237E-11	7.584036E-11	8.861812E-11	1.013174E-10	1.068733E-10	1.136793E-10	1.331429E-10	-6.304271E-12	1.832646E-10	1.137881E-10	1.388692E-10	1.012970E-10	1.451513E-10	9.499896E-11	1.645522E-10	1.520151E-10	1.761657E-10	-1.262897E-11	1.378594E-10	8.835682E-11	1.259944E-10	1.199977E-10	1.070191E-10	1.261173E-10	1.130281E-10	1.009755E-10	8.226093E-11	7.576218E-11	8.872727E-11	1.003026E-10	8.865514E-11
   0:02:42	0	2.684700E+1	1.200000E+2	4.015400E-9	3.578767E-9	1.513245E-10	8.829139E-11	8.212712E-11	8.861812E-11	9.501632E-11	1.131250E-10	1.199616E-10	1.394496E-10	-1.901288E-11	2.085046E-10	1.264645E-10	1.515300E-10	1.012970E-10	1.577039E-10	1.012989E-10	1.518636E-10	1.520151E-10	1.887844E-10	-1.889374E-11	1.566629E-10	1.072833E-10	1.196301E-10	1.137136E-10	1.070191E-10	1.261173E-10	1.004363E-10	1.009755E-10	9.495490E-11	9.470273E-11	8.872727E-11	8.782665E-11	1.012488E-10
   0:02:55	0	2.684700E+1	1.400000E+2	4.303900E-9	3.799893E-9	1.513245E-10	1.008333E-10	8.851368E-11	9.491230E-11	1.013174E-10	1.257275E-10	1.073970E-10	1.584700E-10	-2.531715E-11	2.085046E-10	1.264645E-10	1.578105E-10	1.076968E-10	1.577039E-10	1.266986E-10	1.581580E-10	1.647164E-10	2.014032E-10	-1.889374E-11	1.566629E-10	1.135589E-10	1.385243E-10	1.263816E-10	1.070191E-10	1.386594E-10	1.067818E-10	1.136348E-10	1.012519E-10	9.470273E-11	9.502920E-11	1.003026E-10	1.139423E-10
   0:03:09	0	2.684700E+1	1.600000E+2	4.580300E-9	4.052511E-9	1.575965E-10	9.456237E-11	1.010872E-10	1.076006E-10	1.077185E-10	1.257275E-10	1.263436E-10	1.584700E-10	-1.270861E-11	2.211745E-10	1.390411E-10	1.641907E-10	1.076968E-10	1.766323E-10	1.266986E-10	1.708466E-10	1.710170E-10	2.202816E-10	-6.264767E-12	1.692315E-10	1.072833E-10	1.322593E-10	1.326658E-10	1.132793E-10	1.450300E-10	1.318661E-10	1.262941E-10	1.012519E-10	1.073630E-10	1.077331E-10	1.003026E-10	1.202392E-10
