APD#	0007	Started	03/19/07 17:57	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6	
ElapTime	Shutter_Open	DegC	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
   0:00:00	0	2.630400E+1	0.000000E+0	1.456100E-10	4.998931E-11	6.810597E-12	1.576703E-12	2.275211E-12	2.467720E-12	3.611620E-12	1.634358E-12	6.950393E-13	2.219381E-12	2.725846E-12	4.044391E-12	3.793936E-12	4.293681E-12	2.850914E-12	1.578035E-12	3.356963E-12	2.784500E-12	1.900189E-12	-9.818777E-12	-6.866383E-12	-1.065763E-11	2.460444E-12	2.519889E-12	2.653316E-12	2.517981E-12	2.395931E-12	2.826693E-12	1.389534E-12	1.583248E-12	1.768449E-12	4.245305E-12	1.756533E-12	2.595687E-12
   0:00:13	0	2.625100E+1	0.000000E+0	1.908300E-10	-2.013990E-10	5.612944E-12	-4.791823E-12	-5.057354E-12	-4.429907E-12	-6.209067E-12	-5.217642E-12	-5.368854E-12	-5.579987E-12	-5.767907E-12	-4.802589E-12	-4.679287E-12	-5.052328E-12	-3.926882E-12	-6.184622E-12	-5.193943E-12	-9.429532E-12	-7.855781E-12	-1.781231E-11	-1.593637E-11	-1.861844E-11	-5.868208E-12	-5.920843E-12	-5.876198E-12	-5.349964E-12	-6.179451E-12	-5.589932E-12	-5.051764E-12	-3.292436E-12	-4.988342E-12	-4.752460E-12	-5.832997E-12	-6.394764E-12
   0:00:27	0	2.625000E+1	1.000000E+1	1.888900E-9	1.523324E-9	6.817168E-11	3.783191E-11	3.994991E-11	4.385748E-11	4.580587E-11	5.481302E-11	5.154360E-11	5.282268E-11	3.936366E-11	6.509035E-11	5.146717E-11	6.750659E-11	4.725358E-11	6.701867E-11	4.839447E-11	6.404749E-11	5.131410E-11	4.607135E-11	-1.681841E-11	4.457222E-11	4.492750E-11	5.259845E-11	5.408676E-11	4.733386E-11	4.848799E-11	4.609860E-11	4.634604E-11	4.039481E-11	4.129836E-11	4.327830E-11	4.584908E-11	4.254647E-11
   0:00:41	0	2.625000E+1	2.000000E+1	2.158600E-9	1.781969E-9	8.229762E-11	4.243461E-11	4.513300E-11	4.752808E-11	4.770720E-11	6.065880E-11	5.773413E-11	5.694510E-11	4.481536E-11	8.114221E-11	5.873763E-11	7.830510E-11	5.137146E-11	7.560123E-11	5.232242E-11	7.550220E-11	7.348730E-11	7.225475E-11	-1.700735E-11	5.754961E-11	5.041718E-11	6.009447E-11	6.192202E-11	5.287362E-11	6.727817E-11	5.577043E-11	5.360770E-11	4.565032E-11	4.559189E-11	4.777668E-11	4.942452E-11	4.704120E-11
   0:00:55	0	2.625000E+1	3.000000E+1	2.304900E-9	1.953017E-9	8.816244E-11	4.565073E-11	4.892601E-11	5.271729E-11	5.144484E-11	6.612750E-11	6.291352E-11	6.068612E-11	4.893515E-11	8.897859E-11	6.493409E-11	8.373525E-11	5.707229E-11	8.399450E-11	5.726337E-11	8.353998E-11	8.204015E-11	8.339502E-11	-1.681841E-11	6.651393E-11	5.609612E-11	6.513425E-11	6.621820E-11	5.545420E-11	7.358305E-11	5.903635E-11	5.790091E-11	5.147455E-11	5.051743E-11	5.309932E-11	5.218408E-11	5.210663E-11
   0:01:09	0	2.624900E+1	4.000000E+1	2.548100E-9	2.136665E-9	9.491032E-11	5.050526E-11	5.429870E-11	5.752685E-11	5.758989E-11	7.090455E-11	6.771498E-11	6.791487E-11	5.438684E-11	9.479177E-11	7.094091E-11	8.992406E-11	6.366009E-11	9.093626E-11	6.245731E-11	9.126105E-11	8.824777E-11	9.208109E-11	-1.631425E-11	7.416201E-11	6.057572E-11	7.099244E-11	7.146298E-11	6.325954E-11	7.925783E-11	6.462628E-11	6.219510E-11	5.565356E-11	5.632719E-11	5.747166E-11	6.002412E-11	5.691820E-11
   0:01:23	0	2.624900E+1	5.000000E+1	2.761900E-9	2.345754E-9	1.021629E-10	5.498254E-11	5.885012E-11	6.360323E-11	6.284880E-11	7.781907E-11	7.346276E-11	7.438381E-11	6.040892E-11	1.043341E-10	7.738990E-11	9.794418E-11	6.657300E-11	9.996015E-11	6.967823E-11	1.002480E-10	9.825777E-11	1.056756E-10	-1.618895E-11	8.532040E-11	6.701173E-11	7.855111E-11	7.816111E-11	6.936470E-11	8.600466E-11	7.065543E-11	6.857261E-11	6.021240E-11	6.106233E-11	6.235016E-11	6.309756E-11	6.299612E-11
   0:01:37	0	2.624900E+1	6.000000E+1	3.163200E-9	2.785211E-9	1.180550E-10	6.797143E-11	6.991184E-11	7.480488E-11	7.469683E-11	8.995023E-11	8.912857E-11	8.871419E-11	7.099409E-11	1.222186E-10	9.243788E-11	1.165734E-10	8.291551E-11	1.151059E-10	8.272709E-11	1.162596E-10	1.158055E-10	1.251869E-10	-1.732258E-11	1.023099E-10	8.190389E-11	9.335422E-11	9.250398E-11	8.157601E-11	1.008859E-10	8.491184E-11	8.227357E-11	7.179890E-11	7.261905E-11	7.527713E-11	7.482593E-11	7.483613E-11
