APD#	0012	Started	04/05/07 17:41	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6	
ElapTime	Shutter_Open	DegC	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
   0:00:00	0	-1.459487E+1	0.000000E+0	-6.425000E-11	-2.816823E-8	-1.563819E-9	-1.386583E-10	-1.542254E-9	-2.657544E-10	-1.558368E-9	-1.131250E-10	-1.553717E-9	-2.917130E-10	-1.559156E-9	-1.263997E-10	-1.567881E-9	-2.651774E-10	-1.558053E-9	-1.262229E-10	-2.659971E-10	-1.569391E-9	-2.660264E-10	-1.573369E-9	-1.259914E-10	-1.554555E-9	-2.649709E-10	-1.562053E-9	-1.566853E-9	-1.384194E-10	-2.774183E-10	-1.570000E-9	-1.262941E-10	-1.557360E-9	-2.904882E-10	-1.558579E-9	-1.254525E-10	-1.544718E-9
   0:00:08	0	-1.475349E+1	5.000000E+1	2.295600E-9	-2.797926E-8	-1.563819E-9	-1.261163E-10	-1.554827E-9	-2.784427E-10	-1.558368E-9	-1.131250E-10	-1.553717E-9	-2.536722E-10	-1.559156E-9	-1.137298E-10	-1.555204E-9	-2.526164E-10	-1.570753E-9	-1.262229E-10	-2.659971E-10	-1.569391E-9	-2.787277E-10	-1.548132E-9	-1.259914E-10	-1.541986E-9	-2.649709E-10	-1.574682E-9	-1.554185E-9	-1.006596E-10	-2.774183E-10	-1.532324E-9	-1.136348E-10	-1.544766E-9	-2.651676E-10	-1.558579E-9	-1.128775E-10	-1.570006E-9
   0:00:17	0	-1.480654E+1	1.000000E+2	3.785600E-9	-2.778995E-8	-1.500800E-9	-1.008333E-10	-1.529580E-9	-2.657544E-10	-1.545766E-9	-1.257275E-10	-1.566381E-9	-2.789994E-10	-1.559156E-9	-1.137298E-10	-1.555204E-9	-2.651774E-10	-1.532754E-9	-1.262229E-10	-2.786969E-10	-1.531425E-9	-2.787277E-10	-1.535612E-9	-1.133624E-10	-1.554555E-9	-2.649709E-10	-1.524264E-9	-1.541617E-9	-1.132793E-10	-2.900599E-10	-1.519732E-9	-1.388537E-10	-1.544766E-9	-2.904882E-10	-1.545975E-9	-1.254525E-10	-1.532025E-9
   0:00:26	0	-1.495233E+1	1.500000E+2	4.018300E-9	-2.744883E-8	-1.488157E-9	-1.008333E-10	-1.554827E-9	-2.657544E-10	-1.533063E-9	-1.257275E-10	-1.541152E-9	-2.536722E-10	-1.546548E-9	-1.137298E-10	-1.542628E-9	-2.651774E-10	-1.532754E-9	-1.262229E-10	-2.659971E-10	-1.531425E-9	-2.660264E-10	-1.522993E-9	-1.133624E-10	-1.504379E-9	-2.649709E-10	-1.524264E-9	-1.516280E-9	-1.006596E-10	-2.647767E-10	-1.507140E-9	-1.262941E-10	-1.519378E-9	-2.651676E-10	-1.520567E-9	-1.128775E-10	-1.532025E-9
   0:00:35	0	-1.494853E+1	2.000000E+2	3.342700E-9	-2.741070E-8	-1.500800E-9	-1.134748E-10	-1.516907E-9	-2.657544E-10	-1.533063E-9	-1.131250E-10	-1.515824E-9	-2.536722E-10	-1.533839E-9	-1.263997E-10	-1.542628E-9	-2.651774E-10	-1.520054E-9	-1.009185E-10	-2.659971E-10	-1.531425E-9	-2.660264E-10	-1.522993E-9	-1.133624E-10	-1.529517E-9	-2.649709E-10	-1.536893E-9	-1.516280E-9	-1.258990E-10	-2.647767E-10	-1.507140E-9	-1.136348E-10	-1.532072E-9	-2.651676E-10	-1.533271E-9	-1.003026E-10	-1.519331E-9
   0:00:43	0	-1.504954E+1	2.500000E+2	3.352500E-9	-2.718336E-8	-1.513344E-9	-1.008333E-10	-1.529580E-9	-2.404778E-10	-1.520361E-9	-8.801917E-11	-1.515824E-9	-2.409585E-10	-1.508522E-9	-1.263997E-10	-1.517275E-9	-2.651774E-10	-1.520054E-9	-1.009185E-10	-2.533972E-10	-1.506147E-9	-2.660264E-10	-1.522993E-9	-1.259914E-10	-1.504379E-9	-2.524196E-10	-1.511635E-9	-1.503712E-9	-1.132793E-10	-2.647767E-10	-1.507140E-9	-1.262941E-10	-1.532072E-9	-2.651676E-10	-1.520567E-9	-1.128775E-10	-1.506738E-9
   0:00:52	0	-1.505015E+1	3.000000E+2	3.561600E-9	-2.657794E-8	-1.475513E-9	-1.008333E-10	-1.516907E-9	-2.531661E-10	-1.507759E-9	-7.541665E-11	-1.465366E-9	-2.409585E-10	-1.508522E-9	-1.010599E-10	-1.492022E-9	-2.526164E-10	-1.507455E-9	-1.009185E-10	-2.533972E-10	-1.468182E-9	-2.660264E-10	-1.485237E-9	-1.007335E-10	-1.504379E-9	-2.524196E-10	-1.486476E-9	-1.478376E-9	-8.813926E-11	-2.395931E-10	-1.469464E-9	-8.841583E-11	-1.481396E-9	-2.399468E-10	-1.495259E-9	-7.525170E-11	-1.506738E-9
   0:01:01	0	-1.494860E+1	3.500000E+2	4.934200E-9	-2.497351E-8	-1.412495E-9	-5.046644E-11	-1.453740E-9	-2.025129E-10	-1.444348E-9	-6.281413E-11	-1.402145E-9	-1.648769E-10	-1.445079E-9	-3.790993E-11	-1.441416E-9	-2.147339E-10	-1.444057E-9	-6.306163E-11	-1.899979E-10	-1.430216E-9	-2.027202E-10	-1.422342E-9	-6.294599E-11	-1.441734E-9	-2.019158E-10	-1.448687E-9	-1.440471E-9	-5.037949E-11	-2.017678E-10	-1.431788E-9	-5.053757E-11	-1.418126E-9	-1.894055E-10	-1.457248E-9	-5.020080E-11	-1.443370E-9
