APD#	0006	Started	06/22/07 21:19	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6	
ElapTime	Shutter_Open	DegC	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
0:00:00	0	-1.499664E+1	0.000000E+0	1.990000E-12	-4.165123E-10	-1.264356E-11	-1.264150E-11	-1.267332E-11	0.000000E+0	0.000000E+0	-2.510581E-11	0.000000E+0	-2.532718E-11	-1.270861E-11	-1.266990E-11	-2.525298E-11	-1.266073E-11	-1.269962E-11	-2.520473E-11	0.000000E+0	-2.527730E-11	-1.270126E-11	-2.513814E-11	-1.262897E-11	-1.256866E-11	0.000000E+0	0.000000E+0	-2.523643E-11	-1.261971E-11	0.000000E+0	-2.508430E-11	0.000000E+0	-1.269397E-11	-2.522083E-11	-1.270390E-11	-2.505089E-11	0.000000E+0
0:00:09	0	-1.499573E+1	5.000000E+1	4.474100E-10	-1.132780E-10	0.000000E+0	-1.264150E-11	-1.267332E-11	0.000000E+0	0.000000E+0	2.510581E-11	-2.522883E-11	6.336799E-11	0.000000E+0	-1.266990E-11	-1.267640E-11	-1.266073E-11	5.069848E-11	-1.265217E-11	1.269986E-11	6.324321E-11	-2.530252E-11	0.000000E+0	-1.262897E-11	0.000000E+0	-1.265086E-11	0.000000E+0	0.000000E+0	-2.514006E-11	-1.264160E-11	-1.259172E-11	-1.265931E-11	-2.528799E-11	-1.266026E-11	-2.530778E-11	-3.762585E-11	-1.269358E-11
0:00:18	0	-1.499983E+1	1.000000E+2	9.897000E-10	1.350412E-11	0.000000E+0	-2.518345E-11	-1.267332E-11	-2.527664E-11	0.000000E+0	8.801917E-11	0.000000E+0	1.014088E-10	-1.270861E-11	-2.524003E-11	0.000000E+0	0.000000E+0	1.266962E-10	-2.520473E-11	-2.529972E-11	1.138977E-10	-1.270126E-11	-2.513814E-11	0.000000E+0	-1.256866E-11	-2.520211E-11	-1.262928E-11	-1.266809E-11	-1.261971E-11	-2.518365E-11	0.000000E+0	-1.265931E-11	-2.528799E-11	-2.522083E-11	-2.530778E-11	-2.505089E-11	-1.269358E-11
0:00:27	0	-1.499748E+1	1.500000E+2	1.347900E-9	2.279175E-10	1.264356E-11	0.000000E+0	-1.267332E-11	-1.268828E-11	-1.270218E-11	1.508333E-10	-1.266427E-11	1.394496E-10	-1.270861E-11	-2.524003E-11	-2.525298E-11	-1.266073E-11	1.519954E-10	-2.520473E-11	-1.269986E-11	1.518636E-10	0.000000E+0	-1.261875E-11	-1.262897E-11	-2.503835E-11	-1.265086E-11	-2.515911E-11	-1.266809E-11	-2.514006E-11	-1.264160E-11	0.000000E+0	-2.521895E-11	-1.269397E-11	-2.522083E-11	0.000000E+0	0.000000E+0	-1.269358E-11
0:00:36	0	-1.499649E+1	2.000000E+2	1.753500E-9	7.837656E-10	0.000000E+0	0.000000E+0	-1.267332E-11	1.268828E-11	-1.270218E-11	2.137467E-10	-1.266427E-11	2.156314E-10	-1.270861E-11	0.000000E+0	-1.267640E-11	7.576498E-11	2.153935E-10	-1.265217E-11	1.269986E-11	2.025181E-10	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	-1.262928E-11	-1.266809E-11	-1.261971E-11	0.000000E+0	-1.259172E-11	0.000000E+0	-1.269397E-11	0.000000E+0	-1.270390E-11	0.000000E+0	-1.269358E-11
0:00:45	0	-1.499702E+1	2.500000E+2	2.133200E-9	9.232385E-10	1.264356E-11	-1.264150E-11	1.267332E-11	-2.527664E-11	-1.270218E-11	2.639583E-10	-2.522883E-11	2.789994E-10	0.000000E+0	0.000000E+0	0.000000E+0	1.263082E-10	2.659920E-10	-2.520473E-11	-2.529972E-11	2.531727E-10	-1.270126E-11	0.000000E+0	-1.262897E-11	-1.256866E-11	-1.265086E-11	-1.262928E-11	-1.266809E-11	-1.261971E-11	-1.264160E-11	-1.259172E-11	-1.265931E-11	0.000000E+0	-2.522083E-11	0.000000E+0	-1.257495E-11	0.000000E+0
0:00:54	0	-1.499717E+1	3.000000E+2	2.671800E-9	1.302251E-9	0.000000E+0	-1.264150E-11	1.267332E-11	0.000000E+0	1.270218E-11	3.268716E-10	-1.266427E-11	3.804082E-10	-5.073437E-11	0.000000E+0	-1.267640E-11	1.515300E-10	3.166905E-10	-1.265217E-11	2.529972E-11	3.416932E-10	-2.530252E-11	-2.513814E-11	-1.262897E-11	-1.256866E-11	-1.265086E-11	0.000000E+0	0.000000E+0	1.261971E-11	-1.264160E-11	0.000000E+0	-1.265931E-11	-2.528799E-11	0.000000E+0	-1.270390E-11	0.000000E+0	-2.528720E-11
0:01:03	0	-1.499748E+1	3.500000E+2	3.428600E-9	1.997632E-9	2.518756E-11	0.000000E+0	1.267332E-11	2.527664E-11	1.270218E-11	4.147916E-10	-2.522883E-11	4.819171E-10	-1.270861E-11	0.000000E+0	-1.267640E-11	2.147339E-10	3.673890E-10	0.000000E+0	2.529972E-11	4.809681E-10	0.000000E+0	-1.261875E-11	0.000000E+0	0.000000E+0	1.265086E-11	1.262928E-11	0.000000E+0	1.261971E-11	1.264160E-11	-1.259172E-11	-1.265931E-11	-1.269397E-11	-1.266026E-11	-1.270390E-11	0.000000E+0	1.269358E-11
