APD#	0012	Started	04/06/07 17:16	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6	
ElapTime	Shutter_Open	DegC	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
   0:00:00	0	-1.498585E+1	0.000000E+0	1.937000E-11	-4.546702E-10	0.000000E+0	0.000000E+0	-3.792018E-11	-2.527664E-11	-2.530435E-11	-1.260252E-11	-1.266427E-11	0.000000E+0	-1.270861E-11	-1.266990E-11	0.000000E+0	-1.266073E-11	-1.269962E-11	-2.520473E-11	0.000000E+0	-2.527730E-11	-1.270126E-11	0.000000E+0	-2.515851E-11	-2.503835E-11	-2.520211E-11	-1.262928E-11	-1.266809E-11	-1.261971E-11	-1.264160E-11	0.000000E+0	-1.265931E-11	-1.269397E-11	-2.522083E-11	-1.270390E-11	-2.505089E-11	-1.269358E-11
   0:00:08	0	-1.498798E+1	5.000000E+1	2.378200E-9	-4.294980E-10	-1.264356E-11	-2.518345E-11	0.000000E+0	-2.527664E-11	-1.270218E-11	0.000000E+0	-2.522883E-11	0.000000E+0	-1.270861E-11	-1.266990E-11	-1.267640E-11	0.000000E+0	-2.529924E-11	-1.265217E-11	-1.269986E-11	-2.527730E-11	-2.530252E-11	-1.261875E-11	0.000000E+0	-1.256866E-11	-1.265086E-11	-2.515911E-11	-2.523643E-11	0.000000E+0	-2.518365E-11	-1.259172E-11	-1.265931E-11	-2.528799E-11	-2.522083E-11	0.000000E+0	0.000000E+0	0.000000E+0
   0:00:17	0	-1.498767E+1	1.000000E+2	3.778100E-9	-3.534551E-10	2.518756E-11	-1.264150E-11	-2.524686E-11	0.000000E+0	-1.270218E-11	-5.031085E-11	0.000000E+0	-1.271364E-11	-1.270861E-11	-1.266990E-11	-1.267640E-11	0.000000E+0	1.269962E-11	-2.520473E-11	-1.269986E-11	0.000000E+0	0.000000E+0	-2.513814E-11	0.000000E+0	-1.256866E-11	0.000000E+0	0.000000E+0	-2.523643E-11	-1.261971E-11	1.264160E-11	-2.508430E-11	-2.521895E-11	-2.528799E-11	-1.266026E-11	-2.530778E-11	0.000000E+0	-2.528720E-11
   0:00:26	0	-1.498699E+1	1.500000E+2	3.890700E-9	-3.283669E-10	0.000000E+0	-1.264150E-11	-1.267332E-11	0.000000E+0	-1.270218E-11	0.000000E+0	-1.266427E-11	0.000000E+0	0.000000E+0	-1.266990E-11	0.000000E+0	0.000000E+0	-1.269962E-11	-1.265217E-11	0.000000E+0	-2.527730E-11	-2.530252E-11	-1.261875E-11	0.000000E+0	-1.256866E-11	-1.265086E-11	-1.262928E-11	0.000000E+0	-1.261971E-11	0.000000E+0	-2.508430E-11	-1.265931E-11	-2.528799E-11	-2.522083E-11	0.000000E+0	-2.505089E-11	-1.269358E-11
   0:00:35	0	-1.498623E+1	2.000000E+2	3.756900E-9	-3.033199E-10	0.000000E+0	0.000000E+0	-1.267332E-11	0.000000E+0	-1.270218E-11	-1.260252E-11	-1.266427E-11	-1.271364E-11	-1.270861E-11	-1.266990E-11	-2.525298E-11	-1.266073E-11	0.000000E+0	-1.265217E-11	0.000000E+0	-1.268861E-11	-1.270126E-11	-1.261875E-11	-1.262897E-11	-1.256866E-11	0.000000E+0	0.000000E+0	0.000000E+0	1.261971E-11	-2.518365E-11	-1.259172E-11	-1.265931E-11	0.000000E+0	-1.266026E-11	0.000000E+0	-2.505089E-11	-2.528720E-11
   0:00:43	0	-1.498684E+1	2.500000E+2	3.621900E-9	-1.263895E-10	2.518756E-11	-1.264150E-11	-1.267332E-11	0.000000E+0	0.000000E+0	-2.510581E-11	1.266427E-11	0.000000E+0	-1.270861E-11	-1.266990E-11	-1.267640E-11	-1.266073E-11	0.000000E+0	-1.265217E-11	0.000000E+0	1.268861E-11	-1.270126E-11	0.000000E+0	0.000000E+0	-1.256866E-11	-1.265086E-11	-1.262928E-11	0.000000E+0	-1.261971E-11	0.000000E+0	-1.259172E-11	-1.265931E-11	1.269397E-11	0.000000E+0	1.270390E-11	1.257495E-11	-1.269358E-11
   0:00:52	0	-1.498767E+1	3.000000E+2	3.497900E-9	4.045372E-10	3.783112E-11	1.264150E-11	0.000000E+0	1.268828E-11	0.000000E+0	2.510581E-11	1.266427E-11	2.532718E-11	1.270861E-11	1.266990E-11	2.525298E-11	0.000000E+0	1.269962E-11	3.785690E-11	1.269986E-11	1.268861E-11	1.270126E-11	0.000000E+0	1.262897E-11	0.000000E+0	0.000000E+0	1.262928E-11	1.266809E-11	0.000000E+0	1.264160E-11	1.259172E-11	2.521895E-11	1.269397E-11	1.266026E-11	0.000000E+0	1.257495E-11	1.269358E-11
   0:01:01	0	-1.498691E+1	3.500000E+2	4.557100E-9	1.540873E-9	5.047468E-11	5.046644E-11	2.524686E-11	3.796492E-11	3.800653E-11	3.770833E-11	7.578621E-11	7.608164E-11	5.073437E-11	3.790993E-11	3.792938E-11	5.054321E-11	5.069848E-11	6.306163E-11	3.799958E-11	7.593181E-11	6.330629E-11	3.775688E-11	5.041646E-11	3.760701E-11	3.785298E-11	3.778839E-11	5.057261E-11	3.775977E-11	6.300890E-11	5.026775E-11	5.053757E-11	5.067593E-11	3.788109E-11	5.071558E-11	5.020080E-11	3.798078E-11
   0:01:10	0	-1.498714E+1	4.000000E+2	1.126200E-8	8.725567E-9	2.774614E-10	2.647746E-10	2.275211E-10	2.277895E-10	2.534435E-10	2.639583E-10	3.284734E-10	3.931218E-10	2.661803E-10	2.527993E-10	2.275763E-10	2.272949E-10	2.659920E-10	2.776505E-10	2.786969E-10	3.037273E-10	2.787277E-10	2.769169E-10	2.645124E-10	2.382107E-10	2.524196E-10	2.771480E-10	2.527633E-10	2.769381E-10	2.900599E-10	2.637322E-10	3.030261E-10	2.785677E-10	2.651676E-10	2.660818E-10	3.135817E-10	2.912526E-10
   0:01:18	0	-1.498722E+1	4.050000E+2	1.260200E-8	1.116237E-8	3.404801E-10	3.404245E-10	3.160347E-10	2.911310E-10	3.167544E-10	3.393749E-10	4.294884E-10	4.945306E-10	3.296233E-10	3.286192E-10	3.161114E-10	3.030599E-10	3.039909E-10	3.533643E-10	3.673960E-10	3.923477E-10	3.420340E-10	3.524307E-10	3.400873E-10	3.134247E-10	3.406768E-10	3.400955E-10	3.538088E-10	3.398380E-10	3.657104E-10	3.516759E-10	3.787826E-10	3.545316E-10	3.283692E-10	3.421051E-10	3.762585E-10	3.798078E-10
   0:01:26	0	-1.498699E+1	4.100000E+2	1.640300E-8	1.489968E-8	4.414295E-10	4.287159E-10	3.918751E-10	3.796492E-10	4.307740E-10	4.651024E-10	5.810608E-10	6.594075E-10	4.309920E-10	4.170092E-10	4.172231E-10	4.167074E-10	4.306871E-10	4.795872E-10	4.686948E-10	5.189340E-10	4.560453E-10	4.908395E-10	4.534498E-10	4.262457E-10	4.290336E-10	4.660899E-10	4.801904E-10	4.657370E-10	4.791862E-10	4.647040E-10	5.050767E-10	4.811714E-10	4.420125E-10	4.688441E-10	5.267619E-10	5.064437E-10
   0:01:34	0	-1.498722E+1	4.150000E+2	2.325000E-8	2.193363E-8	6.305851E-10	6.431236E-10	5.689025E-10	5.441972E-10	6.082045E-10	6.662466E-10	8.084194E-10	9.511206E-10	6.338294E-10	6.192287E-10	6.322228E-10	6.187805E-10	6.333810E-10	6.815238E-10	6.840925E-10	7.720067E-10	6.714667E-10	7.048614E-10	6.298577E-10	6.268494E-10	6.436003E-10	6.802904E-10	7.328539E-10	7.175350E-10	6.934960E-10	7.033519E-10	7.450056E-10	7.090632E-10	6.819593E-10	7.096181E-10	7.776669E-10	8.102900E-10
   0:01:43	0	-1.498623E+1	4.200000E+2	3.852300E-8	3.738869E-8	9.837087E-10	9.961896E-10	9.354309E-10	9.238464E-10	1.026276E-9	1.143952E-9	1.376916E-9	1.648569E-9	9.887698E-10	1.010998E-9	1.049446E-9	1.010266E-9	1.051368E-9	1.161011E-9	1.241386E-9	1.354284E-9	1.076907E-9	1.132806E-9	1.058149E-9	1.065664E-9	1.110487E-9	1.221957E-9	1.314090E-9	1.321691E-9	1.134857E-9	1.117788E-9	1.287960E-9	1.202829E-9	1.187074E-9	1.267189E-9	1.480082E-9	1.506738E-9
   0:01:51	0	-1.498676E+1	4.250000E+2	4.192400E-7	4.957982E-7	2.030436E-9	2.294879E-9	2.199570E-9	2.240130E-9	2.635353E-9	3.104884E-9	3.827503E-9	3.921594E-7	2.104325E-9	2.388525E-9	2.440356E-9	3.220311E-9	2.862814E-9	3.344358E-9	3.420262E-9	4.518343E-9	1.152915E-9	2.529910E-9	2.720898E-9	2.845861E-9	3.432269E-9	4.005967E-9	5.117609E-9	5.651843E-9	2.370548E-9	2.574760E-9	3.182073E-9	3.279442E-9	3.510580E-9	4.206993E-9	6.309162E-9	8.115893E-9
   0:01:59	0	-1.498684E+1	4.300000E+2	3.780100E-5	3.706987E-5	2.434015E-8	1.380101E-7	1.882523E-7	5.414278E-7	9.976333E-7	9.897052E-7	1.434634E-6	4.466950E-6	3.436558E-8	2.708272E-7	3.601080E-7	8.382499E-7	1.136204E-6	1.553937E-6	1.839192E-6	1.953862E-6	4.854773E-8	1.931937E-7	5.177848E-7	9.183445E-7	1.341944E-6	1.795549E-6	2.221972E-6	2.648254E-6	4.105662E-8	1.718931E-7	5.522130E-7	9.568632E-7	1.435177E-6	1.932445E-6	2.461264E-6	3.065665E-6
