APD#	0016	Started	06/26/07 10:24	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6					
ElapTime	Shutter_Open	DegC	H2O_In	H2O_Out	TE_A	TE_V	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
0:00:00	0	2.732520E+1	2.553100E+1	2.555100E+1	5.447000E-4	-1.089400E-3	0.000000E+0	-1.917900E-10	1.814890E-11	3.784108E-12	-2.837866E-12	1.453939E-12	6.294184E-14	-9.501632E-13	-1.006217E-12	-8.206848E-13	4.434758E-13	-9.506440E-13	9.477482E-13	-2.465409E-12	-1.704712E-12	3.483895E-12	-1.956604E-12	9.881891E-12	-3.167156E-13	-1.077107E-12	-1.070110E-12	-5.668122E-13	-7.521401E-13	4.412860E-13	3.778839E-13	-6.952487E-13	-1.636588E-12	2.518365E-13	0.000000E+0	3.535636E-12	2.089008E-12	6.310192E-13	2.407740E-12	5.707247E-12	1.456263E-12
0:00:13	0	2.732307E+1	2.551100E+1	2.553400E+1	5.574000E-4	-1.114800E-3	0.000000E+0	-1.464400E-10	-2.037005E-10	5.360073E-12	-9.142688E-12	-5.626157E-12	-5.822620E-12	-7.159230E-12	-8.674900E-12	-7.769083E-12	-6.975485E-12	-6.402337E-12	-7.520132E-12	-8.472225E-12	-9.472616E-12	7.599772E-13	-1.249477E-11	2.976967E-12	-9.113816E-12	-7.475743E-12	-1.088889E-11	-8.566820E-12	-8.651591E-12	-6.373246E-12	-8.000199E-12	-7.266695E-12	-7.805342E-12	-6.115745E-12	-7.599651E-12	-3.410040E-12	-4.685774E-12	-6.314180E-12	-6.335947E-12	-1.380275E-12	-7.281316E-12
0:00:26	0	2.732573E+1	2.550900E+1	2.553200E+1	5.701000E-4	-1.114800E-3	1.000000E+1	3.193100E-10	2.022813E-10	1.847752E-11	4.855529E-12	6.511294E-12	8.354281E-12	5.764990E-12	5.531216E-12	3.032445E-12	5.073444E-12	6.212208E-12	5.687487E-12	4.994700E-12	5.241740E-12	1.159165E-11	8.199008E-13	1.374585E-11	3.670704E-12	4.561453E-12	4.531820E-12	4.093975E-12	4.388144E-12	5.173905E-12	4.283015E-12	3.348565E-12	3.461975E-12	6.873246E-12	4.522114E-12	8.524602E-12	7.597391E-12	5.241547E-12	4.942519E-12	1.072535E-11	1.044671E-11
0:00:40	0	2.732513E+1	2.550600E+1	2.552800E+1	5.574000E-4	-1.114800E-3	2.000000E+1	1.064900E-9	3.408663E-10	2.591930E-11	9.079978E-12	9.228574E-12	1.082200E-11	9.693665E-12	9.114499E-12	7.958549E-12	1.166752E-11	1.026896E-11	1.004813E-11	1.011616E-11	7.451884E-12	1.672250E-11	5.363725E-12	1.906679E-11	6.582089E-12	9.502945E-12	1.290292E-11	8.818405E-12	8.400218E-12	8.770934E-12	9.700676E-12	8.403831E-12	7.552948E-12	9.647429E-12	7.536196E-12	1.256561E-11	1.285289E-11	9.345664E-12	1.032817E-11	1.536620E-11	1.006691E-11
0:00:53	0	2.732429E+1	2.550500E+1	2.553000E+1	5.447000E-4	-1.127400E-3	3.000000E+1	1.441000E-9	5.222718E-10	3.153124E-11	1.399822E-11	1.592947E-11	1.759374E-11	1.640882E-11	1.753735E-11	1.617038E-11	1.908748E-11	1.730472E-11	1.592516E-11	1.384722E-11	1.604024E-11	2.242333E-11	1.085397E-11	2.609771E-11	1.582179E-11	1.564756E-11	1.403562E-11	1.266080E-11	1.366619E-11	1.287201E-11	1.392104E-11	1.326858E-11	1.334410E-11	1.519580E-11	1.036289E-11	1.780577E-11	1.760164E-11	1.490222E-11	1.425738E-11	1.931790E-11	1.684148E-11
0:01:07	0	2.732687E+1	2.550400E+1	2.552800E+1	5.574000E-4	-1.127400E-3	4.000000E+1	1.838700E-9	7.087000E-10	3.872115E-11	1.998750E-11	1.915268E-11	2.006146E-11	2.185776E-11	2.300605E-11	2.223428E-11	2.587276E-11	2.275642E-11	2.376154E-11	1.808333E-11	2.121818E-11	3.002410E-11	1.621869E-11	3.129166E-11	2.094819E-11	2.191918E-11	2.032910E-11	2.034558E-11	1.987233E-11	2.038084E-11	2.091289E-11	2.028291E-11	1.856886E-11	2.105970E-11	1.632958E-11	2.519403E-11	2.399660E-11	2.014377E-11	1.793251E-11	2.502614E-11	2.121027E-11
0:01:20	0	2.732475E+1	2.550300E+1	2.552600E+1	5.447000E-4	-1.140100E-3	5.000000E+1	2.099200E-9	8.941319E-10	4.628837E-11	2.597777E-11	2.408330E-11	2.544149E-11	2.927003E-11	2.979454E-11	2.747749E-11	3.392540E-11	3.086991E-11	3.052348E-11	2.288838E-11	2.778581E-11	3.464896E-11	2.328598E-11	3.705659E-11	2.601164E-11	2.831781E-11	2.473573E-11	2.387373E-11	2.507596E-11	2.637556E-11	2.702367E-11	2.622195E-11	2.322623E-11	2.641894E-11	1.972042E-11	3.182372E-11	2.925111E-11	2.361687E-11	2.376130E-11	2.979274E-11	2.956704E-11
0:01:34	0	2.732421E+1	2.550300E+1	2.552500E+1	5.574000E-4	-1.165400E-3	6.000000E+1	2.438500E-9	1.080892E-9	5.379287E-11	3.058047E-11	3.015153E-11	2.911210E-11	3.433890E-11	3.608091E-11	3.385749E-11	4.083782E-11	3.448336E-11	3.659006E-11	2.958990E-11	3.321596E-11	4.123576E-11	2.839766E-11	4.332752E-11	3.398548E-11	3.465344E-11	3.046285E-11	3.288108E-11	3.090603E-11	3.274880E-11	3.363763E-11	3.159242E-11	2.901739E-11	3.253569E-11	2.436846E-11	3.611692E-11	3.469652E-11	2.936283E-11	2.870382E-11	3.499798E-11	3.463248E-11
0:01:47	0	2.732657E+1	2.549300E+1	2.551900E+1	5.574000E-4	-1.203400E-3	7.000000E+1	2.642200E-9	1.224620E-9	5.782885E-11	3.625521E-11	3.514602E-11	3.284565E-11	4.004088E-11	4.029234E-11	4.004802E-11	4.546679E-11	4.006114E-11	4.076015E-11	3.294166E-11	3.681580E-11	4.548064E-11	3.243639E-11	4.826847E-11	3.727653E-11	4.098807E-11	3.417594E-11	4.043957E-11	3.498045E-11	3.609282E-11	3.773270E-11	3.551055E-11	3.184937E-11	3.631921E-11	2.901550E-11	4.205284E-11	3.843174E-11	3.321474E-11	3.351930E-11	3.876156E-11	3.957098E-11
0:02:01	0	2.732437E+1	2.548700E+1	2.551300E+1	5.447000E-4	-1.228800E-3	8.000000E+1	2.798400E-9	1.352712E-9	6.363095E-11	3.940862E-11	4.020237E-11	3.670608E-11	4.542580E-11	4.337251E-11	4.459520E-11	5.180859E-11	4.418093E-11	4.581614E-11	3.565960E-11	4.186813E-11	4.966051E-11	3.653888E-11	5.358941E-11	4.113706E-11	4.535951E-11	3.952649E-11	4.195206E-11	3.610965E-11	3.975260E-11	4.220465E-11	4.100770E-11	3.701153E-11	3.871514E-11	3.253325E-11	4.546189E-11	4.128139E-11	3.656223E-11	3.675129E-11	4.252513E-11	4.235657E-11
0:02:14	0	2.732429E+1	2.548800E+1	2.551100E+1	5.574000E-4	-1.178100E-3	9.000000E+1	3.017100E-9	1.485511E-9	6.854999E-11	4.401132E-11	4.273105E-11	3.873121E-11	5.036765E-11	4.657871E-11	5.072291E-11	5.726144E-11	4.754120E-11	5.049303E-11	4.343712E-11	4.590959E-11	5.320840E-11	4.038833E-11	5.713637E-11	4.594674E-11	4.871684E-11	4.141433E-11	4.900639E-11	4.225246E-11	4.303386E-11	4.560660E-11	4.524104E-11	3.990711E-11	4.148932E-11	3.523303E-11	4.906132E-11	4.723256E-11	4.167718E-11	4.163079E-11	4.566095E-11	4.533206E-11
0:02:28	0	2.732991E+1	2.549300E+1	2.551400E+1	5.574000E-4	-1.190800E-3	1.000000E+2	3.236500E-9	1.623366E-9	7.473040E-11	4.823576E-11	4.703000E-11	4.341488E-11	5.448636E-11	5.531514E-11	5.697627E-11	6.404672E-11	5.343620E-11	5.567472E-11	4.514394E-11	5.064590E-11	5.757827E-11	4.613063E-11	6.182432E-11	5.132691E-11	5.460843E-11	4.456107E-11	5.158886E-11	4.407046E-11	4.757721E-11	5.127586E-11	5.023246E-11	4.469068E-11	4.640760E-11	3.975515E-11	4.243162E-11	5.198131E-11	4.363403E-11	4.486179E-11	4.961265E-11	5.008066E-11
