APD#	0010	Started	03/06/07 20:36	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6	
ElapTime	Shutter_Open	DegC	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
   0:00:00	0	2.943600E+1	0.000000E+0	-6.461000E-11	-1.924807E-10	-2.080712E-12	-6.242112E-12	-5.436556E-12	-6.012445E-12	-5.004860E-12	-5.594725E-12	-5.622140E-12	-5.897328E-12	-5.197521E-12	-4.550189E-12	-7.523990E-12	-5.809977E-12	-6.143816E-12	-6.310148E-12	-5.763937E-12	-5.885715E-12	-6.588655E-12	-6.608448E-12	-7.369554E-12	-7.146321E-12	-7.635344E-12	-5.858194E-12	-5.749517E-12	-5.916360E-12	-5.422946E-12	-5.903238E-12	-5.556143E-12	-6.394962E-12	-6.377980E-12	-6.272928E-12	-8.968814E-12	-5.635149E-12
   0:00:13	0	2.938300E+1	0.000000E+0	-3.585000E-11	-3.917528E-10	-2.144427E-12	-1.204326E-11	-1.270526E-11	-1.107477E-11	-1.197406E-11	-1.194362E-11	-1.200214E-11	-1.128711E-11	-1.109251E-11	-1.225987E-11	-1.131793E-11	-1.212439E-11	-1.146466E-11	-1.268405E-11	-1.121188E-11	-1.525230E-11	-1.526752E-11	-1.529452E-11	-1.474010E-11	-1.592360E-11	-1.375557E-11	-1.184268E-11	-1.314289E-11	-1.126732E-11	-1.286257E-11	-1.231015E-11	-1.168146E-11	-1.196632E-11	-1.300817E-11	-1.184864E-11	-1.235613E-11	-1.190298E-11
   0:00:27	0	2.937900E+1	1.000000E+1	5.386100E-10	1.449251E-10	1.254998E-11	4.918238E-12	6.447428E-12	1.518597E-12	1.330229E-12	2.639583E-12	7.578621E-13	1.711837E-12	1.318493E-11	1.061677E-11	2.212880E-12	1.579102E-12	2.659920E-12	1.199466E-12	2.976967E-12	-1.328807E-12	2.280227E-12	1.176922E-11	1.889374E-13	-5.017566E-13	1.956102E-11	1.133652E-12	2.148588E-12	2.454385E-12	7.818877E-12	1.507041E-12	1.351257E-11	1.430920E-11	1.768449E-12	-3.170974E-13	2.759559E-12	-4.427760E-13
   0:00:41	0	2.937600E+1	2.000000E+1	6.685600E-10	2.693382E-10	1.557647E-11	6.494941E-12	8.913238E-12	5.316088E-12	4.878838E-12	5.217642E-12	6.001071E-12	5.960396E-12	1.641712E-11	1.466117E-11	5.627522E-12	5.115133E-12	4.940852E-12	5.174441E-12	7.220921E-12	3.543818E-12	4.117409E-12	1.674220E-11	1.889374E-12	3.259934E-12	2.568125E-11	6.236078E-12	6.065720E-12	7.364149E-12	1.122315E-11	4.333734E-12	2.045825E-11	1.950074E-11	4.230720E-12	5.259616E-12	5.268609E-12	6.647636E-12
   0:00:55	0	2.937300E+1	3.000000E+1	7.715700E-10	3.666373E-10	1.910770E-11	8.575313E-12	1.270526E-11	7.657924E-12	7.539295E-12	7.354116E-12	1.061206E-11	1.033609E-11	1.749485E-11	1.794736E-11	8.788636E-12	9.408814E-12	8.614742E-12	8.266752E-12	1.026189E-11	5.758829E-12	6.081605E-12	2.108523E-11	5.795407E-12	5.704389E-12	2.902626E-11	9.574383E-12	9.667647E-12	8.938136E-12	1.494396E-11	6.405916E-12	2.165739E-11	2.247632E-11	8.272034E-12	7.983453E-12	8.592556E-12	1.000294E-11
   0:01:09	0	2.937000E+1	4.000000E+1	8.877400E-10	4.735177E-10	2.232434E-11	1.311530E-11	1.517106E-11	1.202489E-11	1.039079E-11	1.068634E-11	1.200214E-11	1.185772E-11	2.554530E-11	2.173935E-11	1.125404E-11	1.155615E-11	1.108467E-11	1.180039E-11	1.349185E-11	9.746248E-12	1.083308E-11	2.429457E-11	8.755758E-12	7.397694E-12	3.382164E-11	1.196897E-11	1.219528E-11	1.208511E-11	1.923115E-11	9.232609E-12	2.443546E-11	2.583273E-11	1.079810E-11	1.235580E-11	1.085110E-11	1.563809E-11
   0:01:23	0	2.936700E+1	5.000000E+1	9.582000E-10	5.657930E-10	2.566643E-11	1.639413E-11	2.572684E-11	1.405002E-11	1.153098E-11	1.408009E-11	1.541252E-11	1.553567E-11	3.036257E-11	2.609899E-11	1.428939E-11	1.439834E-11	1.406258E-11	1.375700E-11	1.545583E-11	2.088125E-12	1.210020E-11	2.769368E-11	1.096036E-11	1.053194E-11	3.981635E-11	1.593675E-11	1.598573E-11	1.605088E-11	2.276184E-11	1.300021E-11	3.125554E-11	3.216372E-11	5.304350E-12	1.527069E-11	1.298290E-11	1.506838E-11
   0:01:37	0	2.936400E+1	6.000000E+1	1.122600E-9	6.679822E-10	2.869391E-11	1.614130E-11	2.003782E-11	1.670756E-11	1.640882E-11	1.678318E-11	1.705489E-11	1.819953E-11	3.473653E-11	2.894323E-11	1.745051E-11	1.629246E-11	1.830645E-11	1.798502E-11	1.906679E-11	1.563196E-11	1.507750E-11	3.228810E-11	1.341655E-11	1.423029E-11	4.328687E-11	1.839399E-11	1.901909E-11	1.730987E-11	2.503235E-11	1.457071E-11	3.144494E-11	3.412679E-11	1.711228E-11	1.710826E-11	1.775049E-11	1.937420E-11
