APD#	0010	Started	08/15/07 14:48	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6					
ElapTime	Shutter_Open	DegC	H2O_In	H2O_Out	TE_A	TE_V	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
0:00:00	0	5.012089E+0	2.550200E+1	2.567200E+1	8.952456E-1	1.149134E+0	0.000000E+0	-2.382100E-10	-1.469449E-10	1.828836E-12	-6.557651E-12	-6.257827E-12	-3.733550E-12	-3.357577E-12	-5.217642E-12	-5.179389E-12	6.306767E-14	-4.309920E-12	-5.245537E-12	-5.817168E-12	-3.662638E-12	-1.139966E-12	-6.247385E-12	-1.760981E-11	-4.619851E-12	-4.434441E-12	-3.965466E-12	-6.613804E-12	-4.388144E-12	-2.586952E-12	-3.213007E-12	-5.623834E-12	-4.658363E-12	-3.719814E-12	-3.580214E-12	-7.640444E-12	-4.431895E-12	-3.725306E-12	-3.231993E-12	-3.888334E-12	-4.178885E-12
0:00:13	0	5.010417E+0	2.548400E+1	2.565200E+1	8.884303E-1	1.142306E+0	0.000000E+0	-1.082100E-10	-3.493157E-10	-5.047468E-13	-1.172772E-11	-1.099885E-11	-1.246748E-11	-1.115092E-11	-1.162905E-11	-1.118046E-11	-1.065343E-11	-1.052213E-11	-1.169122E-11	-1.112828E-11	-8.777771E-12	-6.143816E-12	-1.369424E-11	-2.381774E-11	-1.094917E-11	-1.203720E-11	-1.126646E-11	-1.203134E-11	-1.234994E-11	-1.148439E-11	-1.152745E-11	-9.224763E-12	-1.000833E-11	-9.899265E-12	-1.161909E-11	-9.344965E-12	-1.019416E-11	-9.913880E-12	-9.694979E-12	-1.022334E-11	-1.145920E-11
0:00:26	0	5.010949E+0	2.547700E+1	2.564800E+1	8.881517E-1	1.141685E+0	1.000000E+1	4.310000E-11	-2.919504E-10	4.410312E-13	-1.053027E-11	-8.913238E-12	-9.493228E-12	-1.058082E-11	-1.012072E-11	-8.717408E-12	-4.628967E-12	-8.493754E-12	-9.352778E-12	-1.024293E-11	-4.168071E-12	-4.813856E-12	-1.262129E-11	-1.779980E-11	-9.619362E-12	-1.165616E-11	-9.126236E-12	-1.190505E-11	-1.059429E-11	-7.382327E-12	-1.007856E-11	-9.351444E-12	-1.145612E-11	-9.080050E-12	-1.011205E-11	-6.313708E-12	-9.180639E-12	-8.145431E-12	-9.757999E-12	-8.467796E-12	-9.687098E-12
0:00:40	0	5.011177E+0	2.546700E+1	2.563600E+1	8.897098E-1	1.142863E+0	2.000000E+1	8.583000E-11	-2.855022E-10	-3.155912E-13	-1.090852E-11	-9.102839E-12	-9.998761E-12	-1.083386E-11	-9.994691E-12	-9.979847E-12	-2.282449E-12	-8.240582E-12	-1.137497E-11	-1.062222E-11	-5.556763E-12	-6.333810E-12	-1.224272E-11	-1.298586E-11	-9.873134E-12	-1.140313E-11	-8.874855E-12	-1.070877E-11	-1.021822E-11	-4.669862E-12	-9.322792E-12	-8.024786E-12	-1.000833E-11	-9.458303E-12	-1.086557E-11	-7.324459E-12	-9.307579E-12	-8.019826E-12	-9.060784E-12	-8.028168E-12	-9.560163E-12
0:00:53	0	5.010189E+0	2.546100E+1	2.563400E+1	8.947642E-1	1.147981E+0	3.000000E+1	1.209900E-10	-2.910075E-10	1.261369E-12	-1.046656E-11	-9.797377E-12	-9.998761E-12	-9.439622E-12	-9.365557E-12	-1.111764E-11	-9.765478E-12	-6.338294E-12	-8.721278E-12	-1.131793E-11	-1.477716E-11	-6.143816E-12	-1.205344E-11	-7.220921E-12	-9.176759E-12	-1.210020E-11	-9.315021E-12	-1.102301E-11	-9.591766E-12	-5.994717E-12	-9.700676E-12	-9.667647E-12	-1.132992E-11	-9.269176E-12	-8.667468E-12	-5.493344E-12	-8.547940E-12	-9.345664E-12	-9.250843E-12	-8.090548E-12	-9.180355E-12
0:01:07	0	5.011177E+0	2.545400E+1	2.562500E+1	8.938142E-1	1.146866E+0	4.000000E+1	1.414500E-10	-2.798894E-10	1.891556E-12	-1.046656E-11	-8.470170E-12	-9.176521E-12	-1.013674E-11	-9.303041E-12	-1.080153E-11	-1.071650E-11	-7.796281E-12	-1.118542E-11	-1.100152E-11	-1.370349E-11	-6.333810E-12	-1.129630E-11	-3.673960E-12	-8.923986E-12	-1.013601E-11	-8.937452E-12	-1.102301E-11	-1.090801E-11	-6.183981E-12	-9.196500E-12	-9.099079E-12	-8.434341E-12	-8.008003E-12	-1.004859E-11	-5.303953E-12	-8.231090E-12	-8.209231E-12	-9.187823E-12	-7.087522E-12	-8.800547E-12
0:01:20	0	5.011405E+0	2.545500E+1	2.562500E+1	8.934215E-1	1.147297E+0	5.000000E+1	1.761600E-10	-2.743187E-10	2.333583E-12	-8.323479E-12	-8.028101E-12	-9.935819E-12	-9.946709E-12	-9.051983E-12	-9.221985E-12	-1.496506E-11	-7.606152E-12	-7.836381E-12	-9.926517E-12	-1.262982E-11	-5.890823E-12	-1.217996E-11	-6.587928E-12	-9.113816E-12	-1.108610E-11	-8.056127E-12	-9.511507E-12	-9.027661E-12	-7.571592E-12	-9.511734E-12	-9.288602E-12	-8.245542E-12	-8.133424E-12	-8.164791E-12	-6.061518E-12	-7.724331E-12	-8.840250E-12	-8.427590E-12	-7.526160E-12	-8.230835E-12
0:01:34	0	5.012470E+0	2.545400E+1	2.562200E+1	8.944095E-1	1.147829E+0	6.000000E+1	1.831000E-10	-2.707087E-10	2.459023E-12	-8.953563E-12	-8.028101E-12	-8.669989E-12	-8.996546E-12	-8.548874E-12	-9.096339E-12	-1.604321E-11	-8.938055E-12	-7.141033E-12	-9.863634E-12	-9.851441E-12	-6.524804E-12	-1.236924E-11	-3.863957E-12	-8.100726E-12	-1.051605E-11	-8.182314E-12	-9.637797E-12	-9.528428E-12	-8.708177E-12	-8.629674E-12	-9.099079E-12	-7.490346E-12	-1.015210E-11	-9.357535E-12	-5.745534E-12	-7.724331E-12	-7.830420E-12	-8.047473E-12	-7.651909E-12	-9.877002E-12
