APD#	0016	Started	07/04/07 15:31	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6					
ElapTime	Shutter_Open	DegC	H2O_In	H2O_Out	TE_A	TE_V	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
0:00:00	0	1.001516E+1	1.535400E+1	1.569600E+1	3.250047E-1	4.164788E-1	0.000000E+0	-1.596100E-10	-1.406835E-10	7.566224E-13	-4.729114E-12	-4.424686E-12	-4.556790E-12	-5.004860E-12	-3.896858E-12	-4.674812E-12	-5.960396E-12	-4.500048E-12	-4.929288E-12	-2.655056E-12	-8.588359E-12	-2.913913E-12	-7.509614E-12	-3.673960E-12	-1.392749E-12	-6.398636E-12	-5.727123E-12	-4.471850E-12	-4.952249E-12	-3.975559E-12	-4.724543E-12	-4.928585E-12	-4.279772E-12	-3.908941E-12	-3.705140E-12	-5.619938E-12	-4.179015E-12	-5.430952E-12	-4.055246E-12	-2.759559E-12	-2.912526E-12
0:00:13	0	1.001357E+1	1.529100E+1	1.565500E+1	3.149339E-1	4.071173E-1	0.000000E+0	-1.765300E-10	-3.631350E-10	-1.891556E-13	-1.261064E-11	-1.068251E-11	-1.158130E-11	-1.153098E-11	-1.169157E-11	-1.105382E-11	-1.090670E-11	-1.039604E-11	-1.308092E-11	-9.926517E-12	-1.193498E-11	-5.510835E-12	-1.426209E-11	-1.146487E-11	-1.246780E-11	-1.387438E-11	-1.057391E-11	-1.303867E-11	-1.372953E-11	-1.154715E-11	-1.140115E-11	-1.194192E-11	-1.107852E-11	-1.216978E-11	-1.463317E-11	-1.111328E-11	-1.190335E-11	-1.180793E-11	-1.096237E-11	-1.235613E-11	-1.171307E-11
0:00:26	0	1.001646E+1	1.527500E+1	1.562400E+1	3.153392E-1	4.069273E-1	1.000000E+1	3.166800E-10	-2.737991E-10	2.269867E-12	-8.323479E-12	-7.774634E-12	-9.872877E-12	-7.792339E-12	-8.925958E-12	-8.211834E-12	-7.292825E-12	-9.064140E-12	-1.004813E-11	-9.105046E-12	-1.060909E-11	-3.863884E-12	-1.337843E-11	-7.537917E-12	-1.012591E-11	-1.026302E-11	-1.038513E-11	-1.045619E-11	-1.140977E-11	-8.203139E-12	-8.567025E-12	-9.982853E-12	-9.064333E-12	-7.440624E-12	-1.036289E-11	-7.261661E-12	-9.180639E-12	-7.325007E-12	-7.350259E-12	-8.216297E-12	-8.673611E-12
0:00:40	0	1.001349E+1	1.523100E+1	1.558600E+1	3.149845E-1	4.062685E-1	2.000000E+1	2.344900E-10	-2.413750E-10	4.287859E-12	-6.242112E-12	-5.309823E-12	-7.973632E-12	-7.856350E-12	-6.725975E-12	-7.075041E-12	-4.946307E-12	-8.113496E-12	-8.657430E-12	-7.776520E-12	-8.020122E-12	-2.723918E-12	-1.142183E-11	-1.209887E-11	-8.037782E-12	-9.755970E-12	-8.686070E-12	-8.629468E-12	-8.149834E-12	-8.455160E-12	-7.244431E-12	-8.087627E-12	-7.805342E-12	-7.251498E-12	-1.124233E-11	-6.250910E-12	-7.851271E-12	-7.387810E-12	-8.554629E-12	-8.467796E-12	-8.863515E-12
0:00:53	0	1.001745E+1	1.522300E+1	1.556700E+1	3.156939E-1	4.072820E-1	3.000000E+1	3.574600E-10	-1.950264E-10	6.937033E-12	-5.737447E-12	-7.080096E-12	-6.455036E-12	-7.222241E-12	-5.971808E-12	-5.432674E-12	-2.219381E-12	-5.641822E-12	-5.750337E-12	-8.282578E-12	-9.977051E-12	-6.969791E-13	-9.339696E-12	-1.007189E-11	-5.822771E-12	-7.475743E-12	-6.419664E-12	-7.558491E-12	-6.958286E-12	-8.013874E-12	-5.165076E-12	-6.255243E-12	-7.301548E-12	-6.620414E-12	-6.343453E-12	-4.735779E-12	-7.597391E-12	-5.999169E-12	-6.843103E-12	-7.213271E-12	-5.761085E-12
0:01:07	0	1.001516E+1	1.521700E+1	1.553000E+1	3.108042E-1	4.020375E-1	4.000000E+1	9.979000E-10	-1.522154E-10	7.756376E-12	-5.296488E-12	-4.297953E-12	-6.518976E-12	-5.384925E-12	-5.154133E-12	-3.600842E-12	-2.092245E-12	-4.437006E-12	-5.055987E-12	-6.765403E-12	-5.431153E-12	-1.269962E-13	-8.014704E-12	-6.714926E-12	-4.367078E-12	-5.574554E-12	-5.224360E-12	-5.795407E-12	-6.018111E-12	-5.678943E-12	-4.346659E-12	-5.623834E-12	-6.105159E-12	-4.224483E-12	-5.275635E-12	-3.535636E-12	-6.837752E-12	-4.546728E-12	-6.145889E-12	-6.271635E-12	-5.508213E-12
0:01:20	0	1.001433E+1	1.520900E+1	1.551600E+1	3.104115E-1	4.013534E-1	5.000000E+1	1.056100E-9	-1.071905E-10	9.711647E-12	-4.161739E-12	-4.045484E-12	-4.303024E-12	-2.914501E-12	-2.639583E-12	-3.158091E-12	-4.058355E-12	-2.281546E-12	-2.401295E-12	-4.868934E-12	-1.389689E-12	3.293901E-12	-7.636135E-12	-4.687948E-12	-4.113306E-12	-4.878485E-12	-4.783201E-12	-5.164952E-12	-5.203622E-12	-3.281256E-12	-4.220366E-12	-4.485701E-12	-4.090973E-12	-3.657104E-12	-4.396197E-12	-3.283447E-12	-3.482346E-12	-5.367153E-12	-4.752460E-12	-3.449696E-12	-3.039462E-12
0:01:34	0	1.001714E+1	1.518900E+1	1.553400E+1	3.103735E-1	4.011128E-1	6.000000E+1	1.248300E-9	-5.960990E-11	9.459772E-12	-1.072039E-12	-1.770274E-12	-2.341836E-12	-1.900326E-13	3.770833E-13	-1.831832E-12	-5.075446E-13	-1.838245E-12	-2.274596E-12	-4.552523E-12	-1.579102E-12	1.203964E-12	-6.247385E-12	-3.546961E-12	-2.531727E-12	-3.547353E-12	-2.769169E-12	-8.820394E-13	-3.636004E-12	-2.334931E-12	-1.889419E-12	-2.338110E-12	-3.650774E-12	-3.089725E-12	-1.507041E-12	-2.521895E-13	-1.963068E-12	-3.978511E-12	-3.802168E-12	-2.383300E-12	-2.342815E-12
