APD#	0007	Started	03/22/07 11:27	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6	
ElapTime	Shutter_Open	DegC	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
   0:00:00	0	2.695400E+1	0.000000E+0	1.191800E-10	-2.147635E-10	2.518756E-11	-1.264150E-11	0.000000E+0	-1.268828E-11	-1.270218E-11	-1.260252E-11	0.000000E+0	0.000000E+0	0.000000E+0	-2.524003E-11	-1.267640E-11	0.000000E+0	1.269962E-11	0.000000E+0	-1.269986E-11	0.000000E+0	-1.270126E-11	-1.261875E-11	-1.262897E-11	-2.503835E-11	-1.265086E-11	-1.262928E-11	1.266809E-11	-1.261971E-11	-1.264160E-11	-1.259172E-11	0.000000E+0	0.000000E+0	-1.266026E-11	0.000000E+0	0.000000E+0	-2.528720E-11
   0:00:08	0	2.689900E+1	5.000000E+1	3.266500E-9	2.486858E-9	1.008498E-10	5.046644E-11	6.316703E-11	7.592984E-11	6.331088E-11	7.541665E-11	7.578621E-11	1.014088E-10	-2.531715E-11	1.263997E-10	8.853515E-11	1.136475E-10	7.599772E-11	1.135707E-10	8.869902E-11	1.012091E-10	1.013101E-10	1.258894E-10	-2.515851E-11	1.002524E-10	7.570596E-11	8.820605E-11	8.847713E-11	7.551954E-11	1.008341E-10	7.535205E-11	7.575652E-11	6.326995E-11	6.310192E-11	6.331946E-11	6.267674E-11	6.326799E-11
   0:00:17	0	2.689700E+1	1.000000E+2	4.187100E-9	3.483715E-9	1.386809E-10	8.829139E-11	7.584036E-11	8.861812E-11	7.601306E-11	1.257275E-10	1.010150E-10	1.394496E-10	-1.270861E-11	1.768797E-10	1.137881E-10	1.515300E-10	1.012970E-10	1.387754E-10	1.012989E-10	1.518636E-10	1.520151E-10	1.887844E-10	-1.262897E-11	1.629967E-10	8.835682E-11	1.259944E-10	1.389500E-10	1.006596E-10	1.134757E-10	1.004363E-10	1.136348E-10	8.865789E-11	7.576218E-11	8.872727E-11	1.128775E-10	8.865514E-11
   0:00:26	0	2.689500E+1	1.500000E+2	4.749300E-9	4.026916E-9	1.765121E-10	1.008333E-10	8.851368E-11	8.861812E-11	1.013174E-10	1.382308E-10	1.263436E-10	1.774904E-10	0.000000E+0	2.148894E-10	1.264645E-10	1.767517E-10	1.139966E-10	1.640798E-10	1.139987E-10	1.645522E-10	1.647164E-10	2.265413E-10	-2.515851E-11	1.754664E-10	1.135589E-10	1.385243E-10	1.389500E-10	1.258990E-10	1.386594E-10	1.256198E-10	1.136348E-10	1.266398E-10	1.009830E-10	1.013311E-10	1.003026E-10	8.865514E-11
   0:00:35	0	2.689400E+1	2.000000E+2	5.554400E-9	4.720986E-9	1.891556E-10	1.134748E-10	1.264339E-10	1.138948E-10	1.140196E-10	1.634358E-10	1.389081E-10	1.902041E-10	-2.531715E-11	2.653695E-10	1.643939E-10	1.894124E-10	1.266962E-10	2.019367E-10	1.266986E-10	2.152067E-10	1.900189E-10	2.642982E-10	-1.262897E-11	2.256420E-10	1.262098E-10	1.511535E-10	1.642862E-10	1.384194E-10	1.764846E-10	1.381124E-10	1.262941E-10	1.266398E-10	1.136433E-10	1.013311E-10	1.379284E-10	1.392295E-10
   0:00:43	0	2.689300E+1	2.500000E+2	6.370500E-9	5.466646E-9	2.269867E-10	1.261163E-10	1.264339E-10	1.518597E-10	1.393239E-10	1.634358E-10	1.515724E-10	2.156314E-10	-2.531715E-11	3.032794E-10	1.896469E-10	2.147339E-10	1.646951E-10	2.271414E-10	1.646982E-10	2.784500E-10	2.407239E-10	3.146738E-10	-2.515851E-11	2.507794E-10	1.640628E-10	1.637828E-10	1.768545E-10	1.636588E-10	2.017678E-10	1.632958E-10	1.515130E-10	1.139459E-10	1.388641E-10	1.393428E-10	1.379284E-10	1.519231E-10
   0:00:52	0	2.689200E+1	3.000000E+2	7.320000E-9	6.438687E-9	2.774614E-10	1.639413E-10	1.643540E-10	1.645480E-10	1.647283E-10	1.885416E-10	1.894655E-10	2.662857E-10	-1.270861E-11	3.538592E-10	2.275763E-10	2.526164E-10	1.899943E-10	2.649983E-10	1.772980E-10	2.911386E-10	2.914290E-10	3.650494E-10	-1.262897E-11	2.883864E-10	1.640628E-10	2.142005E-10	1.895226E-10	2.140383E-10	2.269515E-10	2.009718E-10	1.641724E-10	1.519278E-10	1.767452E-10	1.520467E-10	1.505034E-10	1.772103E-10
   0:01:01	0	2.689100E+1	3.500000E+2	9.284000E-9	8.509846E-9	3.404801E-10	2.017662E-10	2.022742E-10	1.898246E-10	2.154370E-10	2.388525E-10	2.400229E-10	3.423674E-10	0.000000E+0	5.054989E-10	2.781820E-10	3.409424E-10	2.026939E-10	4.038734E-10	2.279975E-10	4.682795E-10	4.434441E-10	5.160770E-10	-2.515851E-11	3.760701E-10	2.019158E-10	2.645187E-10	2.527633E-10	2.391783E-10	2.900599E-10	2.637322E-10	2.525882E-10	2.152977E-10	1.894055E-10	2.154662E-10	2.007042E-10	2.152911E-10
