APD#	0010	Started	03/02/07 15:26	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6	
ElapTime	Shutter_Open	DegC	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
   0:00:00	0	2.903500E+1	0.000000E+0	8.320000E-12	-1.151026E-10	-2.333583E-12	-3.594365E-12	-3.918751E-12	-3.733550E-12	-2.470424E-12	-3.708316E-12	-4.674812E-12	-3.868151E-12	-1.204816E-12	-3.665291E-12	-3.983583E-12	-3.914856E-12	-3.103907E-12	-4.859631E-12	-3.610960E-12	-4.367078E-12	-5.068504E-12	-3.335523E-12	-3.779743E-12	-3.636004E-12	-4.038315E-12	-3.779833E-12	-2.906678E-12	-3.965770E-12	-4.287193E-12	-2.574859E-12	-4.230403E-12	-3.735226E-12	-1.515244E-12	-3.548090E-12	-3.700205E-12	-3.988982E-12
   0:00:24	0	2.899100E+1	0.000000E+0	8.600000E-12	-1.949811E-10	-2.017992E-12	-6.746776E-12	-6.574161E-12	-5.063321E-12	-6.209067E-12	-6.663458E-12	-5.243209E-12	-5.263648E-12	-5.704864E-12	-6.445685E-12	-6.386109E-12	-7.073059E-12	-5.067848E-12	-6.625954E-12	-6.017934E-12	-7.278464E-12	-7.601756E-12	-9.063639E-12	-7.936366E-12	-3.949725E-12	-8.392404E-12	-6.551313E-12	-5.244788E-12	-5.727561E-12	-5.674783E-12	-5.778312E-12	-5.430546E-12	-6.647842E-12	-5.367153E-12	-5.259616E-12	-5.958746E-12	-6.014956E-12
   0:00:48	0	2.898700E+1	1.000000E+1	5.454800E-10	3.211067E-10	1.242354E-11	8.638023E-12	1.043004E-11	6.898626E-12	7.032208E-12	6.222866E-12	7.011221E-12	6.277736E-12	1.882575E-11	1.579846E-11	8.472225E-12	7.262472E-12	9.184724E-12	4.733109E-12	8.297909E-12	6.202430E-12	7.728768E-12	1.781231E-11	6.929031E-12	6.331832E-12	2.536648E-11	8.062848E-12	7.708582E-12	6.735151E-12	1.298899E-11	7.096973E-12	1.919531E-11	2.152677E-11	8.840250E-12	6.209908E-12	8.404426E-12	6.457732E-12
   0:01:13	0	2.898500E+1	2.000000E+1	6.701600E-10	4.527126E-10	1.444153E-11	1.134947E-11	1.422306E-11	1.006270E-11	1.077085E-11	1.068634E-11	1.092817E-11	1.185772E-11	2.440453E-11	2.136025E-11	9.926517E-12	1.079850E-11	1.121166E-11	1.161111E-11	1.222587E-11	1.120194E-11	1.007300E-11	2.379081E-11	9.511507E-12	8.024148E-12	3.199174E-11	1.291368E-11	1.206860E-11	1.183371E-11	1.828552E-11	1.105395E-11	2.412048E-11	2.494615E-11	1.117692E-11	1.210272E-11	1.160361E-11	1.215585E-11
   0:01:37	0	2.898300E+1	3.000000E+1	7.646400E-10	5.452637E-10	1.936057E-11	1.488013E-11	1.731954E-11	1.405002E-11	1.387538E-11	1.433214E-11	1.377015E-11	1.496506E-11	2.586252E-11	2.268710E-11	1.384722E-11	1.351408E-11	1.418857E-11	1.369424E-11	1.551883E-11	1.506247E-11	1.273327E-11	2.649738E-11	1.190505E-11	1.184819E-11	3.470520E-11	1.543258E-11	1.497528E-11	1.460310E-11	2.162708E-11	1.287529E-11	2.645597E-11	2.792174E-11	1.351358E-11	1.400330E-11	1.467705E-11	1.456163E-11
   0:02:02	0	2.898000E+1	4.000000E+1	8.550200E-10	6.237497E-10	1.866667E-11	1.614130E-11	1.852101E-11	1.582138E-11	1.507859E-11	1.665716E-11	1.635985E-11	1.674096E-11	2.903167E-11	2.578374E-11	1.624974E-11	1.616585E-11	1.684949E-11	1.647074E-11	1.798980E-11	1.689783E-11	1.533052E-11	2.945534E-11	1.511798E-11	1.441833E-11	3.931131E-11	1.694511E-11	1.687050E-11	1.831647E-11	2.358205E-11	1.494747E-11	2.866686E-11	3.064444E-11	1.900734E-11	1.672814E-11	1.655834E-11	1.842368E-11
   0:02:26	0	2.897700E+1	5.000000E+1	9.697000E-10	7.413079E-10	2.472065E-11	2.131237E-11	2.281897E-11	1.847992E-11	1.913329E-11	1.986336E-11	1.876008E-11	1.972116E-11	3.378589E-11	3.153408E-11	1.934797E-11	1.818659E-11	2.122036E-11	1.987886E-11	2.033378E-11	2.012593E-11	1.773876E-11	3.618997E-11	1.763780E-11	1.761591E-11	4.461173E-11	2.085024E-11	2.034575E-11	2.114945E-11	2.522148E-11	1.965796E-11	3.434960E-11	3.627977E-11	1.894354E-11	2.021321E-11	2.019617E-11	2.108333E-11
   0:02:51	0	2.897500E+1	6.000000E+1	1.054100E-9	8.168386E-10	2.585558E-11	2.333003E-11	2.515804E-11	1.993558E-11	2.147769E-11	2.105812E-11	2.166588E-11	2.295563E-11	3.594135E-11	3.222942E-11	2.181338E-11	2.046053E-11	2.255032E-11	2.271813E-11	2.324774E-11	2.335303E-11	2.185617E-11	3.663113E-11	1.996770E-11	2.231778E-11	4.625236E-11	2.292959E-11	2.356863E-11	2.335243E-11	2.976150E-11	2.166768E-11	3.605412E-11	3.976211E-11	2.216443E-11	2.211380E-11	2.126257E-11	2.342615E-11
   0:03:15	0	2.897300E+1	7.000000E+1	1.111000E-9	8.766615E-10	2.800001E-11	2.446478E-11	2.699118E-11	2.132729E-11	2.325199E-11	2.357167E-11	2.305596E-11	2.587276E-11	3.727225E-11	3.627381E-11	2.320479E-11	2.380715E-11	2.255032E-11	2.454821E-11	2.533772E-11	2.094819E-11	2.185617E-11	3.958909E-11	2.129126E-11	2.350834E-11	5.060644E-11	2.525955E-11	2.571622E-11	2.706581E-11	3.285123E-11	2.229528E-11	3.839061E-11	4.121742E-11	2.323806E-11	2.452154E-11	2.414787E-11	2.462854E-11
