APD#	0017	Started	07/12/07 14:09	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6					
ElapTime	Shutter_Open	DegC	H2O_In	H2O_Out	TE_A	TE_V	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
0:00:00	0	-4.992239E+0	2.546800E+1	2.581600E+1	1.723365E+0	1.440240E+0	0.000000E+0	-1.384600E-10	4.178953E-10	-1.072214E-12	-5.801152E-12	-5.815758E-12	-4.113199E-12	3.706337E-11	-8.422849E-12	6.430360E-11	-2.432520E-10	-6.085122E-12	-5.118838E-12	-4.552523E-12	-3.789246E-12	-7.980761E-12	-7.761661E-12	-2.605981E-10	1.419555E-10	-9.692963E-12	5.299477E-11	-1.259914E-12	-4.287990E-11	8.599868E-10	-3.773270E-11	-5.623834E-12	-1.768747E-11	-9.456312E-13	-5.087255E-12	1.136547E-11	-3.051750E-11	-1.389638E-12	-8.554629E-12	-2.069422E-12	-2.196988E-11
0:00:13	0	-5.081320E+0	2.545300E+1	2.580400E+1	1.272911E+0	1.181880E+0	0.000000E+0	-1.700300E-10	-1.554856E-9	-2.333583E-12	-1.242151E-11	-1.991209E-11	-9.556170E-12	-1.229111E-11	-1.219467E-11	-1.206496E-11	5.387561E-10	-1.185303E-11	-1.384012E-11	-4.100275E-10	2.943370E-10	-9.564713E-12	1.883720E-10	-1.994393E-9	-8.379375E-11	5.549552E-11	1.693098E-11	3.407834E-11	2.632985E-11	3.590355E-11	-9.447096E-13	-1.661814E-11	-4.185770E-11	-2.534789E-11	-3.768594E-12	-1.067070E-11	-1.316974E-11	8.650845E-12	-1.514365E-11	-2.885308E-12	-1.905736E-11
0:00:26	0	-4.889783E+0	2.544700E+1	2.580000E+1	1.127548E+0	1.705009E+0	1.000000E+1	2.949600E-10	-4.252853E-9	9.081460E-12	-1.858807E-10	-1.346366E-11	-4.195923E-11	-1.450849E-11	-1.835502E-11	-7.655803E-11	1.018855E-9	-1.140973E-11	-2.496169E-11	2.319801E-10	2.406356E-9	3.221623E-10	-7.124669E-11	-7.524976E-9	6.467992E-11	-7.012997E-11	-7.049608E-12	-9.385218E-12	-9.033599E-11	-4.655498E-10	-1.568516E-11	6.255243E-12	-1.913526E-11	-1.141228E-11	-2.518444E-11	-1.742699E-11	-4.241985E-12	3.730071E-10	-4.473475E-11	-1.122736E-11	8.958767E-11
0:00:40	0	-4.988211E+0	2.544600E+1	2.580000E+1	1.383463E+0	1.668754E+0	2.000000E+1	3.532600E-10	-5.190931E-10	2.518756E-13	-1.141218E-11	-1.087211E-11	-8.669989E-12	-1.298823E-11	-1.225719E-11	1.124328E-11	-2.105259E-11	-1.109251E-11	-2.673149E-11	-1.125404E-11	-5.304545E-12	-8.614742E-12	1.527127E-11	-3.807618E-10	-2.253077E-11	-3.173915E-11	-4.896670E-11	8.566820E-12	-1.078232E-11	2.015402E-10	-1.096062E-11	-1.168955E-11	-1.183371E-11	-1.204336E-11	-1.494747E-11	-7.703242E-12	-1.297983E-11	-2.778279E-12	-1.907286E-11	-1.103923E-11	-5.888021E-12
0:00:53	0	-4.994216E+0	2.544700E+1	2.579800E+1	1.250590E+0	1.435489E+0	3.000000E+1	2.845900E-10	3.634963E-9	9.017745E-12	-5.863862E-12	6.955359E-13	1.962187E-12	-7.159230E-12	-6.034324E-12	-2.150823E-10	4.560654E-10	-1.204816E-12	-6.445685E-12	-9.863434E-11	1.678499E-9	1.163605E-10	-4.303832E-11	1.117835E-9	1.269560E-10	5.745971E-11	2.586843E-11	5.612436E-11	-5.623237E-11	8.233890E-10	-1.398469E-11	-1.080478E-11	-8.012822E-11	-2.856304E-11	1.595282E-11	-1.337980E-10	-4.666284E-11	-2.942663E-11	-1.134249E-11	2.633809E-12	-5.945092E-11
0:01:07	0	-4.988819E+0	2.544200E+1	2.579800E+1	1.393521E+0	1.706416E+0	4.000000E+1	3.051300E-10	-2.000813E-9	1.639680E-12	-1.034114E-11	-5.246955E-12	3.771915E-11	-4.080101E-11	-6.285383E-12	5.053743E-12	-1.469277E-10	-9.951741E-12	-1.137497E-11	-2.453212E-10	6.188802E-12	-7.980761E-12	-1.281058E-11	-8.855513E-10	2.954916E-10	-5.378515E-10	-1.095148E-11	-1.247186E-11	-5.529220E-11	-1.005176E-10	-1.555887E-11	-5.180949E-12	-2.958379E-11	-8.890924E-12	-1.237261E-11	-3.731706E-11	7.281541E-12	-9.509849E-11	-1.793251E-11	3.449696E-12	-3.602477E-11
0:01:20	0	-4.989352E+0	2.544400E+1	2.579300E+1	1.375241E+0	1.689960E+0	5.000000E+1	9.460000E-10	-1.074642E-9	-1.702400E-12	-7.503275E-11	-1.207359E-11	-1.411296E-11	2.597546E-11	-2.872680E-11	-2.918268E-11	-2.192823E-10	-8.747926E-12	-2.869083E-11	-5.153005E-11	-5.953682E-10	1.836945E-12	1.369424E-11	4.181344E-10	-1.635991E-10	-1.342413E-10	-1.554590E-11	3.596772E-11	-1.084566E-11	-5.407697E-11	-2.066130E-11	-1.522764E-11	-1.353290E-11	-1.015210E-11	-9.797749E-12	1.957708E-12	-4.115045E-12	-1.686008E-11	-1.679116E-11	-1.078773E-11	-1.152317E-11
0:01:34	0	-4.987907E+0	2.545100E+1	2.579900E+1	1.234755E+0	1.605390E+0	6.000000E+1	9.321000E-10	2.780832E-9	3.152925E-12	2.143779E-11	-3.539549E-12	5.778061E-11	2.952407E-11	-2.703092E-12	1.404827E-10	5.389463E-10	-3.828593E-11	-1.118542E-11	-1.117859E-10	4.082576E-10	-2.248633E-11	-1.249477E-11	1.674060E-9	1.367652E-10	8.153310E-11	-1.019635E-11	-1.373177E-11	-8.337869E-12	9.463245E-13	1.644093E-11	-1.029906E-11	-3.310836E-11	-1.216978E-11	-6.782676E-12	-3.787826E-13	-3.735226E-12	1.875413E-11	-1.647506E-11	-1.486518E-11	-1.468857E-11
