APD#	0011	Started	04/04/07 15:13	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6	
ElapTime	Shutter_Open	DegC	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
   0:00:00	0	-9.900000E+37	0.000000E+0	-2.164000E-9	-8.399692E-10	-8.193425E-11	1.891247E-11	2.022742E-10	-4.425910E-11	0.000000E+0	-2.262500E-10	1.326259E-10	3.804082E-11	-3.802576E-10	-2.780394E-10	-4.421767E-11	3.160197E-11	6.299811E-12	-1.451513E-10	-1.899979E-11	6.294348E-12	0.000000E+0	2.513814E-11	0.000000E+0	1.880350E-11	-1.892649E-11	-9.447096E-11	-2.523643E-11	6.260173E-12	-1.264160E-11	1.259172E-11	-6.279817E-12	-2.528799E-11	5.054135E-11	6.301937E-12	0.000000E+0	6.296814E-12
   0:00:13	0	-9.900000E+37	0.000000E+0	-1.295000E-9	6.767943E-12	-1.072214E-10	2.774161E-10	-1.267332E-11	1.455655E-10	-9.501632E-11	6.251644E-12	6.282278E-12	2.029177E-10	-1.393944E-10	3.790993E-11	0.000000E+0	-8.842570E-11	1.269962E-11	-8.199008E-11	0.000000E+0	-1.012091E-10	-3.800378E-11	1.261875E-11	6.931020E-11	-3.137216E-11	-3.785298E-11	6.264916E-12	0.000000E+0	0.000000E+0	0.000000E+0	-6.276032E-11	-2.521895E-11	0.000000E+0	-4.416138E-11	6.972143E-11	1.881292E-11	6.296814E-12
   0:00:26	0	-9.900000E+37	1.000000E+1	-2.002900E-9	2.719570E-10	3.155912E-11	1.264150E-11	1.896009E-11	0.000000E+0	1.270218E-11	-2.510581E-11	2.522883E-11	1.271364E-11	6.304271E-12	-1.266990E-11	0.000000E+0	0.000000E+0	1.269962E-11	0.000000E+0	6.299931E-12	0.000000E+0	1.270126E-11	1.261875E-11	8.820394E-11	-6.234846E-12	-1.009081E-10	3.152347E-11	6.284170E-12	1.261971E-11	6.271028E-12	-3.142974E-11	6.279817E-12	4.427897E-11	3.160081E-11	2.530778E-11	1.881292E-11	1.269358E-11
   0:00:40	0	-9.900000E+37	2.000000E+1	-2.166500E-9	6.942759E-10	3.155912E-11	2.518345E-11	4.420694E-11	2.527664E-11	2.530435E-11	2.510581E-11	1.894655E-11	6.306767E-12	2.531715E-11	1.895496E-11	6.288291E-12	0.000000E+0	3.169905E-11	6.276276E-12	1.899979E-11	6.294348E-12	1.900189E-11	6.259694E-12	3.152272E-11	2.503835E-11	1.265086E-11	2.515911E-11	7.580904E-11	1.261971E-11	5.046684E-11	2.508430E-11	0.000000E+0	1.899098E-11	1.894055E-11	5.071558E-11	0.000000E+0	6.296814E-12
   0:00:54	0	-9.900000E+37	3.000000E+1	6.504000E-10	6.375951E-10	8.830580E-11	3.155397E-11	1.896009E-11	-6.294184E-12	1.270218E-11	4.395997E-11	1.266427E-11	1.902041E-11	5.073437E-11	1.266990E-11	0.000000E+0	1.894124E-11	3.169905E-11	1.892845E-11	-1.269986E-11	1.268861E-11	2.530252E-11	1.261875E-11	1.889374E-11	3.137216E-11	2.520211E-11	0.000000E+0	3.162035E-11	1.261971E-11	2.518365E-11	1.883801E-11	1.265931E-11	1.899098E-11	2.522083E-11	1.270390E-11	6.237970E-12	6.296814E-12
   0:01:07	0	-9.900000E+37	4.000000E+1	1.584400E-9	7.383996E-10	3.783112E-11	3.155397E-11	1.896009E-11	3.167074E-11	2.530435E-11	2.510581E-11	-6.282278E-12	1.902041E-11	2.531715E-11	2.524003E-11	2.525298E-11	3.160197E-11	2.529924E-11	2.520473E-11	3.169965E-11	1.898295E-11	1.270126E-11	2.513814E-11	2.515851E-11	1.256866E-11	2.520211E-11	3.152347E-11	2.523643E-11	3.149960E-11	3.155422E-11	0.000000E+0	6.279817E-12	0.000000E+0	2.522083E-11	1.900584E-11	4.386382E-11	3.168397E-11
   0:01:21	0	-9.900000E+37	5.000000E+1	2.485000E-10	1.010160E-9	3.155912E-11	3.155397E-11	4.420694E-11	2.527664E-11	4.430761E-11	2.510581E-11	8.845048E-11	3.173405E-11	2.531715E-11	4.419499E-11	3.792938E-11	3.788249E-11	2.529924E-11	3.158063E-11	3.799958E-11	1.268861E-11	3.800378E-11	1.261875E-11	2.515851E-11	2.503835E-11	3.157735E-11	3.152347E-11	3.790452E-11	3.149960E-11	2.518365E-11	3.142974E-11	2.521895E-11	1.269397E-11	3.160081E-11	1.900584E-11	3.762585E-11	1.899039E-11
   0:01:34	0	-9.900000E+37	6.000000E+1	3.308000E-9	1.092249E-9	5.674668E-11	5.046644E-11	4.420694E-11	3.796492E-11	4.430761E-11	3.770833E-11	2.522883E-11	3.804082E-11	3.172149E-11	3.162486E-11	3.164108E-11	3.160197E-11	3.799886E-11	2.520473E-11	2.529972E-11	2.527730E-11	3.170315E-11	3.149719E-11	6.264767E-12	2.503835E-11	3.157735E-11	2.515911E-11	3.790452E-11	5.037949E-11	3.782525E-11	2.508430E-11	4.415808E-11	5.697294E-11	3.160081E-11	2.530778E-11	2.505089E-11	3.168397E-11
   0:01:48	0	-9.900000E+37	7.000000E+1	2.028500E-9	1.079707E-9	5.047468E-11	5.046644E-11	4.420694E-11	3.167074E-11	4.430761E-11	3.770833E-11	2.522883E-11	3.173405E-11	3.802576E-11	1.895496E-11	4.421767E-11	3.160197E-11	4.429867E-11	3.785690E-11	1.899979E-11	3.796591E-11	3.800378E-11	3.775688E-11	1.889374E-11	5.017566E-11	3.157735E-11	3.152347E-11	3.790452E-11	3.775977E-11	3.782525E-11	1.259172E-11	1.893913E-11	1.269397E-11	3.160081E-11	3.170974E-11	2.505089E-11	3.798078E-11
   0:02:01	0	-9.900000E+37	8.000000E+1	2.279600E-9	1.110963E-9	5.674668E-11	5.046644E-11	4.420694E-11	4.425910E-11	3.170545E-11	3.770833E-11	2.522883E-11	3.804082E-11	2.531715E-11	3.790993E-11	2.525298E-11	4.416301E-11	4.429867E-11	3.785690E-11	2.529972E-11	3.167156E-11	3.170315E-11	3.775688E-11	3.778748E-11	1.880350E-11	3.157735E-11	3.778839E-11	3.162035E-11	4.401995E-11	4.409628E-11	2.508430E-11	1.893913E-11	1.899098E-11	3.788109E-11	3.170974E-11	3.138788E-11	3.168397E-11
   0:02:15	0	-9.900000E+37	9.000000E+1	2.321500E-9	1.243884E-9	5.674668E-11	3.782495E-11	3.792018E-11	5.065320E-11	5.070871E-11	3.770833E-11	4.417538E-11	3.804082E-11	4.433003E-11	5.057982E-11	4.421767E-11	4.416301E-11	5.069848E-11	4.413318E-11	3.169965E-11	3.796591E-11	3.170315E-11	3.149719E-11	2.515851E-11	3.137216E-11	3.157735E-11	6.294749E-11	3.790452E-11	3.775977E-11	3.782525E-11	2.508430E-11	2.521895E-11	3.168495E-11	5.054135E-11	2.530778E-11	2.505089E-11	3.168397E-11
   0:02:28	0	-9.900000E+37	1.000000E+2	2.482400E-9	1.344805E-9	5.674668E-11	5.046644E-11	5.059350E-11	3.167074E-11	4.430761E-11	4.395997E-11	3.789310E-11	4.434758E-11	4.433003E-11	4.419499E-11	5.060577E-11	5.054321E-11	5.069848E-11	4.413318E-11	3.799958E-11	3.167156E-11	4.430440E-11	3.775688E-11	3.778748E-11	3.137216E-11	4.412860E-11	5.041766E-11	4.418869E-11	5.037949E-11	4.409628E-11	2.508430E-11	3.159844E-11	3.168495E-11	4.416138E-11	4.431362E-11	3.138788E-11	3.798078E-11
   0:02:42	0	-9.900000E+37	1.200000E+2	2.959700E-9	1.514991E-9	6.301868E-11	5.046644E-11	5.688027E-11	5.694738E-11	4.430761E-11	6.281413E-11	5.055738E-11	5.075446E-11	5.703864E-11	4.419499E-11	5.060577E-11	4.416301E-11	5.699829E-11	5.678535E-11	4.429951E-11	3.796591E-11	4.430440E-11	3.775688E-11	5.041646E-11	3.760701E-11	4.412860E-11	4.405330E-11	4.418869E-11	3.775977E-11	5.046684E-11	4.392231E-11	3.159844E-11	4.427897E-11	4.416138E-11	3.801168E-11	4.386382E-11	5.067436E-11
   0:02:56	0	-9.900000E+37	1.400000E+2	3.087700E-9	1.748792E-9	6.939024E-11	6.300840E-11	6.316703E-11	6.963566E-11	6.331088E-11	6.916501E-11	5.683966E-11	5.706123E-11	6.334291E-11	5.686489E-11	6.318235E-11	5.054321E-11	5.699829E-11	5.678535E-11	5.699937E-11	4.426025E-11	5.700567E-11	4.401658E-11	5.041646E-11	4.384185E-11	5.677947E-11	5.041766E-11	5.685678E-11	5.663966E-11	6.300890E-11	4.392231E-11	4.415808E-11	3.798196E-11	5.682164E-11	3.801168E-11	3.138788E-11	5.697117E-11
