APD#	0010	Started	06/25/07 17:35	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6					
ElapTime	Shutter_Open	DegC	H2O_In	H2O_Out	TE_A	TE_V	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
0:00:00	0	-1.509598E+1	1.517200E+1	1.599700E+1	1.792671E+0	2.037755E+0	0.000000E+0	-1.666500E-10	-1.792818E-10	3.783112E-13	-5.801152E-12	-4.424686E-12	-4.366965E-12	-3.927675E-12	-6.663458E-12	-6.316182E-12	-5.579987E-12	-4.564092E-12	-4.929288E-12	-7.650754E-12	-6.883647E-12	-4.750857E-12	-5.616769E-12	-1.754681E-11	-2.404840E-12	-8.298825E-12	-4.154251E-12	-7.244258E-12	-7.522391E-12	-6.183981E-12	-3.275656E-12	-5.939040E-12	-5.916360E-12	-4.729151E-12	-2.386479E-12	-5.556143E-12	-6.964692E-12	-4.862736E-12	-3.041935E-12	-6.648884E-12	-5.508213E-12
0:00:13	0	-1.500485E+1	1.516900E+1	1.596500E+1	1.778115E+0	2.023921E+0	0.000000E+0	-9.572000E-11	-3.709757E-10	2.518756E-13	-1.361897E-11	-1.276912E-11	-1.246748E-11	-1.127694E-11	-1.162905E-11	-1.054924E-11	-1.572687E-11	-1.134669E-11	-1.207032E-11	-1.157046E-11	-1.989229E-11	-9.057728E-12	-1.281058E-11	1.773980E-12	-1.025279E-11	-1.324032E-11	-1.365806E-11	-1.354284E-11	-1.278836E-11	-7.887365E-12	-9.763325E-12	-1.213144E-11	-1.183371E-11	-1.153869E-11	-1.350289E-11	-1.269121E-11	-1.196632E-11	-1.313477E-11	-1.337011E-11	-1.279477E-11	-1.411886E-11
0:00:26	0	-1.499596E+1	1.516000E+1	1.593900E+1	1.779901E+0	2.025049E+0	1.000000E+1	1.037000E-11	-3.805447E-10	1.198649E-12	-1.191685E-11	-1.043004E-11	-1.075906E-11	-1.083386E-11	-1.206865E-11	-1.029596E-11	-2.320890E-11	-1.299480E-11	-1.213317E-11	-1.157046E-11	-9.093791E-12	-1.007170E-11	-1.438861E-11	-1.773680E-11	-9.746248E-12	-1.260725E-11	-1.126646E-11	-1.329125E-11	-1.366619E-11	-1.072734E-11	-1.127586E-11	-1.428003E-11	-1.177012E-11	-1.147598E-11	-1.205831E-11	-1.199744E-11	-1.190335E-11	-1.149292E-11	-1.153254E-11	-1.185412E-11	-1.329527E-11
0:00:40	0	-1.499649E+1	1.515200E+1	1.595700E+1	1.778052E+0	2.024352E+0	2.000000E+1	4.461000E-11	-3.588767E-10	1.072214E-12	-1.210597E-11	-1.118845E-11	-1.107477E-11	-1.153098E-11	-1.232070E-11	-1.225443E-11	-6.658144E-12	-1.198012E-11	-1.282852E-11	-8.788636E-12	-8.714966E-12	-8.044759E-12	-1.350495E-11	-1.285886E-11	-1.240486E-11	-1.153015E-11	-1.170662E-11	-1.278709E-11	-1.366619E-11	-1.470190E-11	-8.189141E-12	-1.200576E-11	-9.819528E-12	-1.210607E-11	-1.199585E-11	-1.243902E-11	-1.348559E-11	-1.269216E-11	-1.203970E-11	-1.097586E-11	-1.354914E-11
0:00:53	0	-1.499611E+1	1.514900E+1	1.595400E+1	1.782612E+0	2.028203E+0	3.000000E+1	6.489000E-11	-3.634026E-10	-3.783112E-13	-1.071939E-11	-1.030331E-11	-1.145442E-11	-1.115092E-11	-1.307487E-11	-1.029596E-11	7.608164E-13	-1.109251E-11	-1.232272E-11	-1.372045E-11	-1.401951E-11	-8.677740E-12	-1.331567E-11	-1.982678E-11	-1.063245E-11	-1.273327E-11	-1.365806E-11	-1.209398E-11	-1.316443E-11	-1.060083E-11	-1.001591E-11	-1.307905E-11	-1.227391E-11	-1.097131E-11	-1.124233E-11	-1.117608E-11	-1.386641E-11	-1.193454E-11	-1.203970E-11	-1.166599E-11	-1.266259E-11
0:01:07	0	-1.507485E+1	1.515200E+1	1.596600E+1	1.779534E+0	2.024149E+0	4.000000E+1	8.541000E-11	-3.619042E-10	1.576960E-12	-1.305160E-11	-1.061965E-11	-1.063218E-11	-1.127694E-11	-1.131448E-11	-1.136993E-11	-1.065343E-11	-1.236037E-11	-1.143782E-11	-1.327728E-11	-1.515599E-11	-1.070468E-11	-1.337843E-11	1.393985E-12	-1.037968E-11	-1.381037E-11	-1.221038E-11	-1.259815E-11	-1.191152E-11	-1.767136E-12	-1.184268E-11	-1.194192E-11	-1.208511E-11	-1.147598E-11	-1.130479E-11	-2.475145E-11	-1.430920E-11	-1.300817E-11	-1.172260E-11	-1.116399E-11	-1.335924E-11
0:01:20	0	-1.509545E+1	1.513200E+1	1.598300E+1	1.770704E+0	2.017879E+0	5.000000E+1	9.443000E-11	-3.538502E-10	7.566224E-13	-1.248422E-11	-8.470170E-12	-1.063218E-11	-1.020075E-11	-1.244573E-11	-1.193832E-11	-1.141425E-11	-1.077630E-11	-1.251227E-11	-1.074899E-11	-2.488082E-11	-1.007170E-11	-1.243201E-11	1.899979E-12	-1.088523E-11	-1.273327E-11	-1.170662E-11	-1.316496E-11	-1.260033E-11	-9.275972E-12	-1.026750E-11	-1.124667E-11	-1.158132E-11	-1.128685E-11	-1.086557E-11	-1.224963E-11	-1.222020E-11	-1.237715E-11	-1.165858E-11	-1.154024E-11	-1.183901E-11
0:01:34	0	-1.499618E+1	1.517400E+1	1.595700E+1	1.770895E+0	2.017321E+0	6.000000E+1	1.104000E-10	-3.706446E-10	8.193425E-13	-1.065569E-11	-1.011371E-11	-1.139147E-11	-1.000972E-11	-1.219467E-11	-1.181168E-11	-2.263829E-11	-9.508441E-12	-1.238657E-11	-9.863634E-12	-7.388082E-12	-1.070468E-11	-1.344119E-11	-1.627982E-11	-1.018985E-11	-9.438938E-12	-1.233656E-11	-1.133823E-11	-1.366619E-11	-1.577473E-11	-1.159010E-11	-1.194192E-11	-1.334410E-11	-1.172782E-11	-1.205831E-11	-1.161766E-11	-1.107974E-11	-1.161853E-11	-1.184864E-11	-1.166599E-11	-1.183901E-11
