APD#	0016	Started	07/09/07 14:30	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6					
ElapTime	Shutter_Open	DegC	H2O_In	H2O_Out	TE_A	TE_V	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
0:00:00	0	1.190038E-2	2.554800E+1	2.578100E+1	1.018098E+0	1.298297E+0	0.000000E+0	-9.915000E-11	-1.546262E-10	-9.457780E-13	-5.737447E-12	-4.678152E-12	-5.063321E-12	-4.307740E-12	-5.280158E-12	-6.126717E-12	-5.960396E-12	-5.641822E-12	-6.572384E-12	-4.868934E-12	-7.135865E-12	-4.053878E-12	-5.995338E-12	-6.777925E-12	-2.974329E-12	-2.787277E-12	-3.335523E-12	-4.787077E-12	-4.388144E-12	-5.363169E-12	-4.535601E-12	-3.791449E-12	-6.231356E-12	-4.855567E-12	-4.458660E-12	-3.346245E-12	-4.179015E-12	-4.988342E-12	-5.195597E-12	-6.021126E-12	-4.241854E-12
0:00:13	0	1.220459E-2	2.553100E+1	2.576400E+1	1.018376E+0	1.298411E+0	0.000000E+0	-1.440200E-10	-4.051331E-10	1.891556E-13	-1.153860E-11	-1.156765E-11	-1.246748E-11	-1.305124E-11	-1.219467E-11	-1.332840E-11	-1.109691E-11	-1.457888E-11	-1.244942E-11	-1.492122E-11	-1.774496E-11	-9.754707E-12	-1.634422E-11	-8.867902E-12	-1.322712E-11	-1.501449E-11	-1.365806E-11	-1.474010E-11	-1.385422E-11	-8.960199E-12	-1.366945E-11	-1.276385E-11	-1.535829E-11	-1.324083E-11	-1.450824E-11	-1.155486E-11	-1.234614E-11	-1.313477E-11	-1.286295E-11	-1.411266E-11	-1.240972E-11
0:00:26	0	1.121640E-2	2.553100E+1	2.576000E+1	1.018098E+0	1.298284E+0	1.000000E+1	2.852300E-10	-3.577352E-10	9.457780E-13	-1.179043E-11	-1.106172E-11	-1.012564E-11	-1.216409E-11	-1.062283E-11	-1.187550E-11	-1.319015E-11	-1.178999E-11	-1.188077E-11	-1.144369E-11	-1.654468E-11	-8.994730E-12	-1.445137E-11	-5.953935E-12	-1.088523E-11	-1.273327E-11	-1.227297E-11	-1.341655E-11	-1.216191E-11	-1.028505E-11	-1.146480E-11	-1.017337E-11	-1.151872E-11	-1.216978E-11	-1.231015E-11	-9.913139E-12	-1.076389E-11	-1.123972E-11	-1.134249E-11	-1.147786E-11	-1.266259E-11
0:00:40	0	1.144439E-2	2.553100E+1	2.576200E+1	1.017806E+0	1.298094E+0	2.000000E+1	3.161600E-10	-3.485871E-10	1.891556E-12	-1.147589E-11	-1.043004E-11	-1.227766E-11	-1.032677E-11	-1.181759E-11	-1.111764E-11	-1.306302E-11	-9.001097E-12	-1.131212E-11	-1.100152E-11	-1.067190E-11	-9.374719E-12	-1.375700E-11	-1.260586E-11	-1.069540E-11	-1.172016E-11	-1.019635E-11	-1.303867E-11	-1.397991E-11	-1.022230E-11	-9.638027E-12	-1.105715E-11	-1.246271E-11	-1.141228E-11	-1.055127E-11	-1.079730E-11	-1.082686E-11	-1.130352E-11	-1.165858E-11	-1.135211E-11	-1.133327E-11
0:00:53	0	1.258439E-2	2.552900E+1	2.576200E+1	1.018123E+0	1.298373E+0	3.000000E+1	2.340900E-10	-3.299750E-10	1.387805E-12	-1.122306E-11	-1.011371E-11	-1.132853E-11	-1.108690E-11	-9.114499E-12	-9.664736E-12	-1.268261E-11	-1.026896E-11	-1.251227E-11	-1.036969E-11	-7.388082E-12	-7.220783E-12	-1.299986E-11	-1.380885E-11	-1.018985E-11	-1.153015E-11	-1.051132E-11	-9.700445E-12	-1.197387E-11	-1.205219E-11	-1.033115E-11	-1.004669E-11	-1.107852E-11	-1.116044E-11	-1.168155E-11	-8.460807E-12	-1.069992E-11	-9.661672E-12	-9.821018E-12	-1.185412E-11	-1.082652E-11
0:01:07	0	1.091219E-2	2.553200E+1	2.576700E+1	1.018136E+0	1.298525E+0	4.000000E+1	2.559900E-10	-3.176474E-10	2.333583E-12	-9.458227E-12	-9.292439E-12	-9.429287E-12	-8.806513E-12	-8.863441E-12	-9.917024E-12	-8.179777E-12	-8.430711E-12	-1.086917E-11	-1.036969E-11	-7.704102E-12	-5.827825E-12	-1.249477E-11	-2.039678E-11	-1.120194E-11	-1.070606E-11	-1.132905E-11	-1.020461E-11	-1.166015E-11	-1.003303E-11	-1.089797E-11	-9.920011E-12	-1.195991E-11	-9.899265E-12	-1.124233E-11	-9.092776E-12	-1.000325E-11	-1.022989E-11	-9.821018E-12	-1.091348E-11	-1.082652E-11
0:01:20	0	1.190038E-2	2.553800E+1	2.576700E+1	1.018402E+0	1.298664E+0	5.000000E+1	1.034500E-9	-2.840468E-10	3.594952E-12	-8.575313E-12	-9.418175E-12	-9.619112E-12	-8.172404E-12	-8.863441E-12	-8.274657E-12	-3.170402E-12	-9.064140E-12	-1.156452E-11	-1.081187E-11	-9.156596E-12	-5.700829E-12	-1.249477E-11	-1.317586E-11	-9.999021E-12	-1.000899E-11	-1.063651E-11	-9.637797E-12	-1.065763E-11	-8.960199E-12	-8.755967E-12	-9.035240E-12	-9.504532E-12	-7.818877E-12	-9.483452E-12	-7.135068E-12	-8.547940E-12	-9.472267E-12	-9.948057E-12	-9.721331E-12	-1.025681E-11
0:01:34	0	1.030438E-2	2.553600E+1	2.576800E+1	1.018376E+0	1.298538E+0	6.000000E+1	9.434000E-10	-2.568916E-10	4.351575E-12	-7.755109E-12	-8.090969E-12	-1.018958E-11	-8.996546E-12	-6.914516E-12	-8.590765E-12	-3.424675E-12	-7.796281E-12	-8.973679E-12	-1.011616E-11	-1.269263E-11	-3.736888E-12	-1.091773E-11	-5.890935E-12	-8.923986E-12	-1.026302E-11	-9.063639E-12	-8.693110E-12	-9.654115E-12	-4.732619E-12	-7.622315E-12	-9.540966E-12	-7.301548E-12	-8.764508E-12	-9.922675E-12	-7.135068E-12	-8.990729E-12	-1.035649E-11	-8.807707E-12	-9.533202E-12	-7.851027E-12
