APD#	0018	Started	07/16/07 13:54	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6					
ElapTime	Shutter_Open	DegC	H2O_In	H2O_Out	TE_A	TE_V	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
0:00:00	0	5.014522E+0	2.551200E+1	2.568600E+1	8.023525E-1	1.043560E+0	0.000000E+0	-2.670600E-10	-1.746463E-10	-1.261369E-12	-6.052987E-12	-5.499424E-12	-4.746614E-12	-5.574958E-12	-5.029100E-12	-5.747785E-12	-7.609165E-12	-4.944349E-12	-6.445685E-12	-6.765403E-12	-1.010366E-11	-2.913913E-12	-6.184622E-12	-6.080933E-12	-5.253283E-12	-6.018598E-12	-6.293476E-12	-6.109639E-12	-5.579692E-12	-6.625267E-12	-4.283015E-12	-5.370472E-12	-3.839573E-12	-4.350899E-12	-5.652395E-12	-4.672981E-12	-6.330993E-12	-4.357322E-12	-4.308324E-12	-6.271635E-12	-4.368789E-12
0:00:13	0	5.014673E+0	2.549400E+1	2.566500E+1	8.036193E-1	1.044421E+0	0.000000E+0	-2.819800E-10	-3.905676E-10	-1.828836E-12	-1.242151E-11	-1.220032E-11	-1.126459E-11	-1.267118E-11	-1.382903E-11	-1.193832E-11	-8.179777E-12	-1.217024E-11	-1.320762E-11	-1.258257E-11	-1.465055E-11	-7.917762E-12	-1.476718E-11	-1.532883E-11	-1.284746E-11	-1.488748E-11	-1.271413E-11	-1.335390E-11	-1.404226E-11	-1.034881E-11	-1.196897E-11	-1.307905E-11	-1.258891E-11	-1.368279E-11	-1.306367E-11	-1.035572E-11	-1.183938E-11	-1.395519E-11	-1.356017E-11	-1.110161E-11	-1.221982E-11
0:00:26	0	5.013457E+0	2.549500E+1	2.566500E+1	8.017571E-1	1.042141E+0	1.000000E+1	2.226600E-10	-3.075331E-10	3.342081E-12	-8.701728E-12	-1.055678E-11	-9.683053E-12	-9.819687E-12	-1.018323E-11	-1.004367E-11	-9.828546E-12	-9.254269E-12	-1.017482E-11	-1.043257E-11	-9.598226E-12	-7.030789E-12	-1.287334E-11	-9.184899E-12	-1.063245E-11	-1.273327E-11	-1.051132E-11	-1.121194E-11	-1.097036E-11	-6.814532E-12	-9.889618E-12	-9.414285E-12	-9.819528E-12	-1.021481E-11	-1.155563E-11	-8.524602E-12	-7.851271E-12	-1.105031E-11	-1.051823E-11	-1.160361E-11	-1.019384E-11
0:00:40	0	5.014598E+0	2.549100E+1	2.566300E+1	8.028212E-1	1.043155E+0	2.000000E+1	3.423500E-10	-2.922679E-10	1.324089E-12	-8.953563E-12	-7.838500E-12	-8.544105E-12	-9.819687E-12	-8.863441E-12	-8.653588E-12	-7.673233E-12	-8.938055E-12	-1.086917E-11	-9.610106E-12	-6.378215E-12	-7.157785E-12	-1.053916E-11	-1.323885E-11	-8.100726E-12	-9.755970E-12	-1.107767E-11	-9.637797E-12	-1.034391E-11	-9.906523E-12	-9.763325E-12	-1.004669E-11	-1.051212E-11	-9.080050E-12	-8.855849E-12	-8.903385E-12	-1.038407E-11	-1.054590E-11	-9.250843E-12	-1.059960E-11	-9.750066E-12
0:00:53	0	5.016878E+0	2.549600E+1	2.567000E+1	8.023652E-1	1.042787E+0	3.000000E+1	2.722800E-10	-2.666379E-10	1.955272E-12	-7.881524E-12	-6.700895E-12	-9.176521E-12	-9.376611E-12	-7.354116E-12	-9.664736E-12	-4.628967E-12	-7.796281E-12	-9.100378E-12	-9.230812E-12	-5.241740E-12	-4.370869E-12	-1.123254E-11	-1.672282E-11	-7.024692E-12	-9.248919E-12	-8.433695E-12	-9.448860E-12	-1.028156E-11	-8.139387E-12	-8.189141E-12	-8.593353E-12	-8.875534E-12	-1.034122E-11	-9.545915E-12	-6.756285E-12	-8.673880E-12	-9.535069E-12	-8.934746E-12	-8.342047E-12	-9.750066E-12
0:01:07	0	5.012545E+0	2.549200E+1	2.566800E+1	8.036699E-1	1.043775E+0	4.000000E+1	3.177300E-10	-2.359306E-10	2.080712E-12	-6.746776E-12	-7.774634E-12	-5.695737E-12	-7.476284E-12	-7.229083E-12	-8.274657E-12	-4.185491E-12	-7.162852E-12	-8.342179E-12	-1.062222E-11	-8.272339E-12	-3.863884E-12	-9.655502E-12	-7.220921E-12	-6.898805E-12	-8.488844E-12	-8.874855E-12	-8.315235E-12	-8.463556E-12	-5.300413E-12	-8.944909E-12	-8.214308E-12	-8.182940E-12	-8.827218E-12	-7.096973E-12	-5.809329E-12	-8.421000E-12	-7.577215E-12	-9.567940E-12	-8.844055E-12	-7.661123E-12
0:01:20	0	5.016574E+0	2.549100E+1	2.566900E+1	8.030872E-1	1.043383E+0	5.000000E+1	9.123000E-10	-2.200400E-10	6.558722E-12	-5.801152E-12	-5.878625E-12	-7.531041E-12	-6.526121E-12	-5.908299E-12	-7.137864E-12	-6.214668E-12	-6.275251E-12	-7.520132E-12	-7.081814E-12	-8.398946E-12	-3.483895E-12	-1.022336E-11	-9.121900E-12	-5.506056E-12	-7.285724E-12	-8.056127E-12	-9.007343E-12	-1.021822E-11	-6.436003E-12	-8.189141E-12	-8.340989E-12	-6.608954E-12	-7.692461E-12	-4.772957E-12	-5.051764E-12	-7.597391E-12	-7.956026E-12	-1.032817E-11	-8.090548E-12	-8.357771E-12
0:01:34	0	5.014901E+0	2.549700E+1	2.567000E+1	8.063935E-1	1.047069E+0	6.000000E+1	9.833000E-10	-1.863141E-10	6.747877E-12	-5.737447E-12	-5.372690E-12	-6.834685E-12	-6.779165E-12	-5.657241E-12	-6.758933E-12	-9.131798E-12	-6.465380E-12	-6.509533E-12	-6.322228E-12	-2.462362E-12	-2.786916E-12	-9.466218E-12	-1.269986E-13	-4.367078E-12	-7.221718E-12	-7.804745E-12	-8.693110E-12	-7.272008E-12	-1.116862E-11	-5.354018E-12	-6.255243E-12	-6.735151E-12	-7.314208E-12	-5.149718E-12	-3.156854E-12	-7.281541E-12	-5.052141E-12	-6.717064E-12	-6.585514E-12	-6.521700E-12
