APD#	0019	Started	07/18/07 15:15	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6					
ElapTime	Shutter_Open	DegC	H2O_In	H2O_Out	TE_A	TE_V	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
0:00:00	0	2.056499E-2	2.555100E+1	2.574900E+1	9.796130E-1	1.247106E+0	0.000000E+0	-3.004100E-10	-1.703682E-10	-5.674668E-13	-5.359198E-12	-4.741020E-12	-5.189205E-12	-4.941849E-12	-5.719758E-12	-5.747785E-12	-9.194866E-12	-4.564092E-12	-5.118838E-12	-6.006815E-12	-6.819845E-12	-1.456956E-12	-6.436669E-12	-7.980912E-12	-4.619851E-12	-6.525649E-12	-4.909388E-12	-6.802741E-12	-5.203622E-12	-4.669862E-12	-4.346659E-12	-5.623834E-12	-4.594768E-12	-4.602735E-12	-6.720213E-12	-9.597155E-12	-3.989105E-12	-4.925539E-12	-4.055246E-12	-3.575446E-12	-5.761085E-12
0:00:13	0	1.304039E-2	2.553300E+1	2.574000E+1	9.798790E-1	1.246903E+0	0.000000E+0	-3.261600E-10	-3.893358E-10	-8.830580E-13	-1.399822E-11	-1.245279E-11	-1.196095E-11	-1.102389E-11	-1.294884E-11	-1.276000E-11	-1.097077E-11	-1.369127E-11	-1.143782E-11	-1.365657E-11	-1.244041E-11	-8.424747E-12	-1.577637E-11	-1.957378E-11	-1.012591E-11	-1.393739E-11	-1.239916E-11	-1.310231E-11	-1.341580E-11	-1.280925E-11	-1.146480E-11	-1.307905E-11	-1.164492E-11	-1.349366E-11	-1.306367E-11	-8.587400E-12	-1.266299E-11	-1.231335E-11	-1.267289E-11	-1.078773E-11	-1.177604E-11
0:00:26	0	1.098838E-2	2.553000E+1	2.573700E+1	9.796890E-1	1.246701E+0	1.000000E+1	2.377900E-10	-3.073515E-10	1.828836E-12	-9.772772E-12	-9.482040E-12	-8.733930E-12	-1.077085E-11	-1.043429E-11	-9.790381E-12	-4.693036E-12	-1.064921E-11	-1.150167E-11	-1.093863E-11	-1.471336E-11	-7.410778E-12	-1.192692E-11	-8.170910E-12	-1.063245E-11	-1.039003E-11	-1.019635E-11	-1.007832E-11	-1.053194E-11	-7.950122E-12	-1.026750E-11	-1.080478E-11	-8.938136E-12	-1.103402E-11	-1.004859E-11	-8.713993E-12	-1.025713E-11	-1.054590E-11	-9.567940E-12	-9.470822E-12	-1.076355E-11
0:00:40	0	1.281238E-2	2.553100E+1	2.573200E+1	9.794103E-1	1.246371E+0	2.000000E+1	3.458400E-10	-2.839750E-10	3.027485E-12	-8.512604E-12	-8.849372E-12	-7.847749E-12	-6.906186E-12	-9.994691E-12	-9.285805E-12	-1.236527E-11	-1.026896E-11	-9.984277E-12	-9.105046E-12	-1.180837E-11	-7.727768E-12	-1.211620E-11	-6.329930E-13	-9.936077E-12	-8.615856E-12	-9.315021E-12	-1.196869E-11	-1.034391E-11	-9.590750E-12	-9.511734E-12	-9.540966E-12	-8.497936E-12	-9.205471E-12	-9.420989E-12	-7.008475E-12	-9.877308E-12	-1.016709E-11	-9.314862E-12	-9.658951E-12	-9.623131E-12
0:00:53	0	1.440838E-2	2.553600E+1	2.573300E+1	9.798917E-1	1.246853E+0	3.000000E+1	2.679300E-10	-2.588076E-10	3.594952E-12	-7.565985E-12	-7.585034E-12	-5.758679E-12	-7.729328E-12	-1.112594E-11	-9.285805E-12	-9.765478E-12	-8.240582E-12	-9.415628E-12	-8.788636E-12	-3.031596E-12	-4.623861E-12	-1.066469E-11	-1.216187E-11	-9.239703E-12	-8.108806E-12	-9.252424E-12	-7.369554E-12	-9.090009E-12	-1.072734E-11	-8.440732E-12	-8.403831E-12	-6.608954E-12	-8.197129E-12	-9.169154E-12	-5.934925E-12	-8.800820E-12	-9.535069E-12	-8.490609E-12	-8.780685E-12	-1.050968E-11
0:01:07	0	1.243257E-2	2.552900E+1	2.572900E+1	9.799551E-1	1.246827E+0	4.000000E+1	9.292000E-10	-2.258352E-10	5.612944E-12	-7.062316E-12	-6.320695E-12	-6.581918E-12	-5.892012E-12	-8.611391E-12	-8.843054E-12	-2.472653E-12	-9.381355E-12	-9.036529E-12	-7.461107E-12	-5.241740E-12	-3.546894E-12	-9.655502E-12	-7.537917E-12	-8.607271E-12	-8.362831E-12	-6.860823E-12	-8.693110E-12	-8.463556E-12	-6.878285E-12	-7.433373E-12	-8.972399E-12	-7.050147E-12	-6.557703E-12	-7.912956E-12	-7.766040E-12	-8.800820E-12	-8.272034E-12	-6.970142E-12	-7.338031E-12	-8.863515E-12
0:01:20	0	1.152058E-2	2.552500E+1	2.572600E+1	9.798790E-1	1.246764E+0	5.000000E+1	9.951000E-10	-2.172272E-10	4.414295E-12	-4.791823E-12	-5.751892E-12	-6.581918E-12	-7.729328E-12	-8.863441E-12	-7.706261E-12	-7.165689E-12	-6.972723E-12	-7.836381E-12	-6.828286E-12	-1.244041E-11	-3.800886E-12	-1.022336E-11	-8.869902E-13	-6.138488E-12	-6.778674E-12	-7.363586E-12	-9.196280E-12	-7.773764E-12	-6.246738E-12	-8.629674E-12	-7.266695E-12	-6.923950E-12	-6.873246E-12	-7.222890E-12	-5.998720E-12	-7.091631E-12	-8.082629E-12	-7.160200E-12	-7.338031E-12	-7.976964E-12
0:01:34	0	1.167239E-2	2.552200E+1	2.572200E+1	9.793723E-1	1.246663E+0	6.000000E+1	1.087000E-9	-1.891395E-10	6.053975E-12	-4.791823E-12	-5.246955E-12	-5.379030E-12	-6.526121E-12	-4.903075E-12	-7.453972E-12	-9.194866E-12	-7.162852E-12	-6.445685E-12	-5.753287E-12	-2.715576E-12	-2.850914E-12	-8.898364E-12	-7.537917E-12	-6.392260E-12	-4.814479E-12	-5.664526E-12	-8.755758E-12	-5.516354E-12	-6.814532E-12	-6.551313E-12	-6.002879E-12	-3.902174E-12	-6.115745E-12	-6.846130E-12	-7.197866E-12	-7.534421E-12	-8.145431E-12	-6.272928E-12	-6.335005E-12	-7.471220E-12
