APD#	0010	Started	03/05/07 19:30	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6	
ElapTime	Shutter_Open	DegC	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
   0:00:00	1	2.905600E+1	0.000000E+0	5.026500E-10	3.751776E-10	-2.396303E-12	-4.413574E-12	-3.729150E-12	-3.860433E-12	-1.964337E-12	-3.142691E-12	-3.411377E-12	-3.931218E-12	-2.852933E-12	-4.360639E-12	-4.298995E-12	-4.736308E-12	-4.560863E-12	-4.165255E-12	-4.243953E-12	-4.683794E-12	-4.054403E-12	-4.090660E-12	-4.346555E-12	-4.074422E-12	-4.164824E-12	-3.527247E-12	-4.296178E-12	-4.405969E-12	-1.072047E-12	4.940854E-10	-2.525882E-12	-3.419376E-12	-4.862736E-12	-4.308324E-12	-4.892350E-12	-4.114918E-12
   0:00:24	1	2.901400E+1	0.000000E+0	5.005700E-10	2.953441E-10	-1.828836E-12	-4.666404E-12	-5.941493E-12	-6.075386E-12	-6.145056E-12	-7.040541E-12	-7.264507E-12	-6.150600E-12	-4.817263E-12	-6.256135E-12	-6.828286E-12	-6.378215E-12	-6.270812E-12	-5.742294E-12	-6.840925E-12	-8.480385E-12	-6.968693E-12	-6.797233E-12	-4.850720E-12	-1.103370E-11	-6.373246E-12	-5.731901E-12	-6.444766E-12	-7.679145E-12	-5.044694E-12	4.894373E-10	-4.419795E-12	-6.141083E-12	-6.883393E-12	-5.955830E-12	-6.837013E-12	-6.204860E-12
   0:00:48	1	2.901300E+1	1.000000E+1	1.029500E-9	8.124986E-10	1.097302E-11	7.187735E-12	9.165706E-12	7.910691E-12	6.145056E-12	7.165574E-12	6.632290E-12	6.658144E-12	1.876271E-11	1.548221E-11	6.955050E-12	7.893514E-12	3.863884E-12	5.742294E-12	8.044912E-12	6.519146E-12	7.158712E-12	1.944877E-11	6.929031E-12	6.645554E-12	2.542923E-11	6.802904E-12	7.140014E-12	7.805342E-12	1.588959E-11	5.031921E-10	2.115301E-11	1.912092E-11	7.451609E-12	7.920434E-12	8.028168E-12	7.281316E-12
   0:01:13	1	2.901100E+1	2.000000E+1	1.151500E-9	9.466296E-10	1.513544E-11	1.286247E-11	1.510720E-11	1.044235E-11	1.134095E-11	1.093740E-11	1.187550E-11	1.363363E-11	2.079108E-11	1.870556E-11	9.926517E-12	1.086131E-11	1.171865E-11	1.110702E-11	1.171887E-11	1.025279E-11	1.045304E-11	2.322446E-11	1.051984E-11	9.842150E-12	3.060314E-11	1.171639E-11	1.270001E-11	1.240011E-11	1.828552E-11	5.062071E-10	2.550901E-11	2.424948E-11	1.048210E-11	1.026515E-11	1.204225E-11	1.171307E-11
   0:01:37	1	2.901000E+1	3.000000E+1	1.246900E-9	1.034281E-9	1.841480E-11	1.607859E-11	1.700421E-11	1.366937E-11	1.241813E-11	1.445717E-11	1.301229E-11	1.483892E-11	2.535518E-11	2.211845E-11	1.340404E-11	1.180837E-11	1.368159E-11	1.356771E-11	1.418884E-11	1.392350E-11	1.235323E-11	2.649738E-11	1.240921E-11	1.228759E-11	3.546226E-11	1.511834E-11	1.377430E-11	1.472929E-11	2.150166E-11	5.067088E-10	2.942443E-11	2.659237E-11	1.427120E-11	1.489058E-11	1.430079E-11	1.601789E-11
   0:02:02	1	2.900800E+1	4.000000E+1	1.340600E-9	1.117188E-9	1.904498E-11	1.727605E-11	1.890022E-11	1.588532E-11	1.659885E-11	1.621756E-11	1.661313E-11	1.712137E-11	2.865141E-11	2.603614E-11	1.549016E-11	1.502938E-11	1.602552E-11	1.584012E-11	1.710281E-11	1.620145E-11	1.577457E-11	3.153296E-11	1.474010E-11	1.517047E-11	3.931131E-11	1.650358E-11	1.687050E-11	1.806507E-11	2.370847E-11	5.103515E-10	2.999260E-11	3.153102E-11	1.553424E-11	1.679116E-11	1.618209E-11	1.709435E-11
   0:02:26	1	2.900600E+1	5.000000E+1	1.463500E-9	1.237672E-9	2.402674E-11	2.105954E-11	2.395757E-11	1.841598E-11	1.945034E-11	1.929773E-11	1.901336E-11	2.054605E-11	3.403906E-11	3.045963E-11	1.909445E-11	1.818659E-11	2.077638E-11	1.905796E-11	2.090377E-11	1.949250E-11	1.919491E-11	3.543484E-11	1.927559E-11	1.824237E-11	4.435871E-11	1.927605E-11	2.268386E-11	1.875766E-11	3.045530E-11	5.136809E-10	3.441240E-11	3.551913E-11	1.850192E-11	1.958002E-11	2.013379E-11	2.038668E-11
   0:02:51	1	2.900400E+1	6.000000E+1	1.546200E-9	1.317600E-9	2.598202E-11	2.307720E-11	2.452637E-11	1.974575E-11	2.109762E-11	2.187480E-11	2.217145E-11	2.130686E-11	3.575022E-11	3.324002E-11	2.225556E-11	2.216524E-11	2.147336E-11	2.259160E-11	2.350074E-11	2.234094E-11	2.204619E-11	3.795262E-11	2.223595E-11	1.786630E-11	4.865004E-11	2.412589E-11	2.457909E-11	2.366743E-11	3.196831E-11	5.148736E-10	3.744266E-11	3.805193E-11	2.323806E-11	2.217782E-11	2.270522E-11	2.291940E-11
