APD#	0016	Started	07/04/07 17:02	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6	
ElapTime	Shutter_Open	DegC	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
0:00:00	0	1.985023E+1	0.000000E+0	1.839000E-11	-4.294854E-10	1.264356E-11	-1.264150E-11	-1.267332E-11	-1.268828E-11	-2.530435E-11	-1.260252E-11	0.000000E+0	-1.271364E-11	-2.531715E-11	-2.524003E-11	0.000000E+0	-1.266073E-11	-1.269962E-11	-2.520473E-11	0.000000E+0	-1.268861E-11	-1.270126E-11	0.000000E+0	-1.262897E-11	-1.256866E-11	-1.265086E-11	-3.778839E-11	-1.266809E-11	-2.514006E-11	-2.518365E-11	-2.508430E-11	0.000000E+0	0.000000E+0	0.000000E+0	-3.801168E-11	-1.257495E-11	-1.269358E-11
0:00:08	0	1.992145E+1	5.000000E+1	2.856800E-9	2.147756E-10	1.264356E-11	1.264150E-11	2.524686E-11	1.268828E-11	1.270218E-11	2.510581E-11	-1.266427E-11	3.804082E-11	1.270861E-11	0.000000E+0	0.000000E+0	2.522176E-11	1.269962E-11	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	1.261875E-11	0.000000E+0	0.000000E+0	1.265086E-11	-1.262928E-11	1.266809E-11	1.261971E-11	1.264160E-11	0.000000E+0	2.521895E-11	-1.269397E-11	-1.266026E-11	0.000000E+0	0.000000E+0	-1.269358E-11
0:00:17	0	1.992221E+1	1.000000E+2	4.541900E-9	6.946371E-10	5.047468E-11	3.782495E-11	1.267332E-11	1.268828E-11	2.530435E-11	2.510581E-11	2.522883E-11	2.532718E-11	0.000000E+0	3.790993E-11	2.525298E-11	1.266073E-11	5.069848E-11	0.000000E+0	1.269986E-11	3.796591E-11	2.530252E-11	0.000000E+0	1.262897E-11	1.256866E-11	2.520211E-11	2.515911E-11	1.266809E-11	1.261971E-11	1.264160E-11	1.259172E-11	3.787826E-11	2.528799E-11	2.522083E-11	2.530778E-11	2.505089E-11	1.269358E-11
0:00:26	0	1.992160E+1	1.500000E+2	5.230700E-9	1.174250E-9	5.047468E-11	3.782495E-11	3.792018E-11	3.796492E-11	3.800653E-11	3.770833E-11	6.312193E-11	5.075446E-11	5.073437E-11	5.057982E-11	2.525298E-11	2.522176E-11	3.799886E-11	1.265217E-11	3.799958E-11	3.796591E-11	5.070504E-11	5.037563E-11	2.515851E-11	2.503835E-11	2.520211E-11	3.778839E-11	5.057261E-11	3.775977E-11	2.518365E-11	3.767602E-11	2.521895E-11	2.528799E-11	3.788109E-11	2.530778E-11	3.762585E-11	2.528720E-11
0:00:35	0	1.992061E+1	2.000000E+2	6.198100E-9	2.323353E-9	8.830580E-11	7.564989E-11	7.584036E-11	5.065320E-11	6.331088E-11	8.801917E-11	7.578621E-11	1.014088E-10	8.876013E-11	6.314996E-11	7.585875E-11	6.310425E-11	7.599772E-11	5.050908E-11	6.329930E-11	7.593181E-11	6.330629E-11	1.006519E-10	7.557497E-11	5.017566E-11	7.570596E-11	7.557677E-11	7.580904E-11	7.551954E-11	6.300890E-11	6.276032E-11	7.575652E-11	7.596392E-11	7.576218E-11	8.872727E-11	5.020080E-11	6.326799E-11
0:00:43	0	1.992038E+1	2.500000E+2	7.283000E-9	4.179664E-9	1.513245E-10	1.386583E-10	1.264339E-10	1.265830E-10	1.393239E-10	1.508333E-10	1.389081E-10	1.774904E-10	1.393944E-10	1.263997E-10	1.390411E-10	1.136475E-10	1.392958E-10	1.262229E-10	1.266986E-10	1.391750E-10	1.520151E-10	1.258894E-10	1.385210E-10	1.128210E-10	1.387611E-10	1.259944E-10	1.389500E-10	1.132793E-10	1.261173E-10	1.130281E-10	1.262941E-10	1.139459E-10	1.136433E-10	1.140350E-10	1.003026E-10	1.266359E-10
0:00:52	0	1.991947E+1	3.000000E+2	1.136200E-8	8.410782E-9	2.901050E-10	2.900576E-10	2.401944E-10	2.277895E-10	2.660457E-10	2.891633E-10	2.905803E-10	3.423674E-10	2.661803E-10	2.907093E-10	2.529290E-10	2.526164E-10	2.786916E-10	2.524458E-10	2.659971E-10	2.784500E-10	2.787277E-10	2.517788E-10	2.771414E-10	2.382107E-10	2.649709E-10	2.519889E-10	2.906678E-10	2.265586E-10	2.522347E-10	2.260561E-10	2.525882E-10	2.658737E-10	2.272865E-10	2.407740E-10	2.383300E-10	2.532718E-10
0:01:01	0	1.992008E+1	3.500000E+2	2.168000E-8	1.881502E-8	6.179415E-10	6.178406E-10	5.435558E-10	5.441972E-10	5.701980E-10	6.285383E-10	6.568470E-10	6.721212E-10	5.830950E-10	6.571386E-10	5.690404E-10	5.683370E-10	5.826825E-10	5.553010E-10	5.700937E-10	5.695885E-10	6.207617E-10	6.042095E-10	6.298577E-10	5.516354E-10	5.930964E-10	5.794551E-10	6.191404E-10	5.286368E-10	5.548367E-10	5.652395E-10	5.934925E-10	6.204053E-10	5.683161E-10	5.702752E-10	5.393368E-10	5.698117E-10
