APD#	0007	Started	03/22/07 10:34	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6	
ElapTime	Shutter_Open	DegC	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
   0:00:00	0	2.702200E+1	0.000000E+0	1.337200E-10	-3.392048E-11	7.063469E-12	2.518345E-13	-8.851368E-13	5.065320E-13	-1.520261E-12	-1.260252E-13	-1.011148E-12	-6.336799E-13	8.876013E-13	-6.314996E-13	6.318235E-13	8.842570E-13	-2.153935E-12	1.640798E-12	0.000000E+0	-2.531727E-12	-2.027202E-12	-5.286957E-12	-1.348019E-11	-2.883864E-12	-3.659785E-12	-2.519889E-12	2.148588E-12	6.289983E-13	-1.264160E-13	-1.005355E-12	2.521895E-13	-5.067593E-13	-1.894055E-12	-1.014312E-12	-2.132792E-12	-2.785590E-12
   0:00:09	0	2.696700E+1	5.000000E+1	3.310600E-9	2.522031E-9	1.118746E-10	6.027903E-11	6.207433E-11	6.632372E-11	6.551025E-11	8.008157E-11	7.820040E-11	7.799769E-11	6.173982E-11	1.126134E-10	8.257425E-11	1.067219E-10	7.233783E-11	1.096784E-10	7.347919E-11	1.063235E-10	1.075707E-10	1.283963E-10	-1.801568E-11	1.019338E-10	6.890537E-11	8.151154E-11	8.264681E-11	7.465206E-11	9.155402E-11	7.423565E-11	7.248703E-11	6.318799E-11	6.478863E-11	6.488494E-11	6.798991E-11	6.749185E-11
   0:00:18	0	2.696600E+1	1.000000E+2	4.232300E-9	3.412281E-9	1.450455E-10	8.020382E-11	8.230175E-11	8.720842E-11	8.907830E-11	1.081167E-10	1.051095E-10	1.052649E-10	8.493954E-11	1.512885E-10	1.125444E-10	1.410744E-10	1.004620E-10	1.432515E-10	9.944991E-11	1.441705E-10	1.441873E-10	1.818958E-10	-2.053451E-11	1.512079E-10	9.364030E-11	1.119998E-10	1.117126E-10	9.794189E-11	1.242151E-10	1.013673E-10	9.787044E-11	8.408206E-11	8.651044E-11	8.833014E-11	8.793458E-11	9.041025E-11
   0:00:27	0	2.696500E+1	1.500000E+2	4.879200E-9	3.964703E-9	1.663614E-10	9.407562E-11	9.443821E-11	1.021446E-10	1.011154E-10	1.230770E-10	1.196375E-10	1.211190E-10	9.951841E-11	1.742909E-10	1.316389E-10	1.633034E-10	1.122436E-10	1.668533E-10	1.138927E-10	1.678403E-10	1.702879E-10	2.238129E-10	-1.965347E-11	1.856866E-10	1.073959E-10	1.271181E-10	1.281402E-10	1.136778E-10	1.426271E-10	1.169424E-10	1.120140E-10	9.712487E-11	1.011605E-10	1.002428E-10	1.021096E-10	1.044661E-10
   0:00:37	0	2.696500E+1	2.000000E+2	5.667000E-9	4.695327E-9	1.929736E-10	1.056769E-10	1.141607E-10	1.188522E-10	1.212628E-10	1.356488E-10	1.421251E-10	1.450887E-10	1.203105E-10	2.044981E-10	1.605970E-10	1.909626E-10	1.340340E-10	1.980275E-10	1.340365E-10	2.056863E-10	2.034842E-10	2.712693E-10	-2.040922E-11	2.266861E-10	1.274619E-10	1.465195E-10	1.508879E-10	1.353300E-10	1.693615E-10	1.327693E-10	1.322190E-10	1.162458E-10	1.177055E-10	1.145622E-10	1.215533E-10	1.257394E-10
   0:00:46	0	2.696400E+1	2.500000E+2	2.710700E-8	2.307638E-8	2.246312E-10	1.320330E-10	1.336297E-10	1.375849E-10	1.410302E-10	1.614214E-10	1.617068E-10	1.707072E-10	1.770537E-8	2.458269E-10	1.909455E-10	2.219056E-10	1.638051E-10	2.316005E-10	1.583603E-10	2.489754E-10	2.389608E-10	3.199846E-10	-1.751152E-11	2.656787E-10	1.470230E-10	1.741100E-10	1.750241E-10	1.587461E-10	1.977355E-10	1.575145E-10	1.522985E-10	1.194113E-10	1.396805E-10	1.413024E-10	1.396176E-10	1.372625E-10
   0:00:55	0	2.696400E+1	3.000000E+2	4.074400E-7	2.402035E-7	2.639836E-10	1.562459E-10	1.539839E-10	1.594816E-10	1.621909E-10	1.832962E-10	2.092078E-10	2.017795E-10	2.338093E-7	2.894313E-10	2.302732E-10	2.570167E-10	1.731798E-10	2.756481E-10	1.899059E-10	3.078326E-10	2.805189E-10	3.729804E-10	-2.292905E-11	3.076817E-10	1.731455E-10	2.010710E-10	2.241833E-10	1.820349E-10	2.306494E-10	2.405426E-10	1.765446E-10	1.638582E-10	1.539517E-10	1.557499E-10	1.647062E-10	1.761359E-10
   0:01:05	0	2.696400E+1	3.500000E+2	3.663500E-7	3.323917E-7	3.542895E-10	1.971038E-10	1.941862E-10	2.042882E-10	2.071736E-10	1.966221E-10	2.394016E-10	2.691248E-10	3.240396E-7	4.428687E-10	3.051338E-10	3.350686E-10	2.688279E-10	3.946672E-10	2.248715E-10	4.679518E-10	4.423180E-10	5.178665E-10	-4.006169E-11	3.747598E-10	2.134031E-10	2.490712E-10	2.529957E-10	2.264742E-10	3.065667E-10	2.860126E-10	2.287000E-10	1.734826E-10	1.985328E-10	2.065675E-10	1.992021E-10	2.146304E-10
