APD#	0017	Started	06/28/07 13:21	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6					
ElapTime	Shutter_Open	DegC	H2O_In	H2O_Out	TE_A	TE_V	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
0:00:00	0	2.762467E+1	2.545500E+1	2.541300E+1	5.447000E-4	7.765300E-3	0.000000E+0	-4.460000E-10	-2.523275E-11	1.513245E-12	-2.585036E-12	-4.420694E-13	-1.645480E-12	-4.430761E-13	-5.656249E-13	-8.845048E-13	-1.458565E-12	-1.775203E-12	-1.959345E-12	-2.023233E-12	-1.263082E-12	3.230903E-12	-3.218833E-12	2.469973E-12	-2.404840E-12	-8.230818E-13	-1.070110E-12	-1.197267E-12	-2.758177E-12	1.892649E-13	-1.575179E-12	-2.969520E-12	1.007590E-12	-3.155422E-13	-8.794377E-13	2.147099E-12	0.000000E+0	-1.010827E-12	-8.872727E-13	-1.128775E-12	-5.067436E-13
0:00:13	0	2.772401E+1	2.542500E+1	2.538800E+1	5.827000E-4	7.499300E-3	0.000000E+0	-3.283900E-10	-2.516560E-10	3.657672E-12	-9.079978E-12	-7.016231E-12	-7.973632E-12	-7.349263E-12	-7.542658E-12	-6.948399E-12	-7.926505E-12	-8.303625E-12	-8.721278E-12	-7.461107E-12	-9.535421E-12	-1.646951E-12	-1.249477E-11	-8.867902E-12	-9.303645E-12	-8.615856E-12	-9.000049E-12	-8.377883E-12	-9.967836E-12	-7.382327E-12	-8.567025E-12	-8.277150E-12	-8.686735E-12	-9.583723E-12	-8.729931E-12	-5.241155E-12	-8.610910E-12	-1.004048E-11	-7.730376E-12	-7.087522E-12	-9.243323E-12
0:00:26	0	2.772294E+1	2.542500E+1	2.538500E+1	5.827000E-4	7.258600E-3	1.000000E+1	3.509200E-10	3.040981E-10	2.276538E-11	1.021473E-11	1.561313E-11	7.531041E-12	1.000972E-11	9.994691E-12	1.023313E-11	9.512207E-12	1.083934E-11	9.479477E-12	1.011616E-11	8.082927E-12	1.374559E-11	7.698898E-12	1.304886E-11	8.037782E-12	1.349334E-11	8.622480E-12	7.684781E-12	7.648078E-12	8.076630E-12	7.244431E-12	7.960946E-12	7.679145E-12	8.386255E-12	6.405916E-12	1.174425E-11	9.180639E-12	7.262204E-12	7.477298E-12	5.206229E-12	3.102430E-12
0:00:40	0	2.772606E+1	2.542600E+1	2.538500E+1	5.701000E-4	7.081300E-3	2.000000E+1	1.237600E-9	5.065651E-10	2.755898E-11	1.696150E-11	2.231403E-11	1.613809E-11	1.583872E-11	1.728629E-11	1.610756E-11	1.623342E-11	1.888980E-11	1.668336E-11	1.637551E-11	1.458775E-11	2.160035E-11	1.495646E-11	2.039678E-11	1.487264E-11	1.957595E-11	1.271413E-11	1.417329E-11	1.423029E-11	1.337704E-11	1.392104E-11	1.156287E-11	1.315531E-11	1.248432E-11	1.224669E-11	1.963689E-11	1.487893E-11	1.168233E-11	1.406732E-11	1.085110E-11	1.120633E-11
0:00:53	0	2.772591E+1	2.543000E+1	2.539000E+1	5.701000E-4	6.903900E-3	3.000000E+1	1.600500E-9	7.058613E-10	4.029711E-11	2.276166E-11	2.850899E-11	1.980870E-11	2.401213E-11	2.596020E-11	2.318260E-11	2.365338E-11	2.427745E-11	2.325574E-11	2.529091E-11	2.254407E-11	2.787116E-11	2.101456E-11	2.787169E-11	2.044164E-11	2.679766E-11	1.932258E-11	1.952718E-11	2.118957E-11	1.741536E-11	1.656722E-11	1.712287E-11	1.806507E-11	1.771814E-11	1.500993E-11	2.513023E-11	2.045029E-11	1.660787E-11	2.053031E-11	1.630783E-11	1.734722E-11
0:01:07	0	2.782145E+1	2.543500E+1	2.539600E+1	5.827000E-4	6.713900E-3	4.000000E+1	1.861500E-9	8.947678E-10	4.628837E-11	2.963485E-11	3.628362E-11	3.037793E-11	3.117136E-11	3.331531E-11	2.893039E-11	3.012132E-11	3.207373E-11	2.995383E-11	3.060202E-11	2.728038E-11	3.566193E-11	2.707267E-11	3.388863E-11	2.696079E-11	3.262624E-11	2.391700E-11	2.349586E-11	2.595378E-11	2.328357E-11	2.160601E-11	2.205145E-11	2.215604E-11	2.232088E-11	2.104008E-11	3.037139E-11	2.424948E-11	2.210162E-11	2.642312E-11	2.063481E-11	2.291940E-11
0:01:20	0	2.782456E+1	2.544200E+1	2.540400E+1	5.701000E-4	6.587200E-3	5.000000E+1	2.273200E-9	1.116846E-9	5.442405E-11	3.770550E-11	4.475379E-11	3.784503E-11	3.801353E-11	4.060691E-11	3.619489E-11	3.500356E-11	3.974392E-11	3.728441E-11	3.844242E-11	3.334257E-11	4.351669E-11	3.565522E-11	4.307353E-11	3.303633E-11	3.915089E-11	3.021147E-11	2.796771E-11	3.215993E-11	2.915177E-11	2.897673E-11	2.862290E-11	2.964639E-11	2.906771E-11	2.826198E-11	3.971635E-11	2.792174E-11	2.639515E-11	3.282309E-11	2.590342E-11	3.222669E-11
0:01:34	0	2.782350E+1	2.545400E+1	2.541800E+1	5.701000E-4	6.447900E-3	6.000000E+1	2.434100E-9	1.241098E-9	5.858547E-11	4.224549E-11	4.835721E-11	4.126287E-11	4.232127E-11	4.519541E-11	4.099535E-11	4.020414E-11	4.208951E-11	4.196130E-11	4.160353E-11	3.908875E-11	4.586062E-11	3.944191E-11	4.643149E-11	3.588478E-11	4.345932E-11	3.669373E-11	3.244055E-11	3.629769E-11	3.255954E-11	3.275557E-11	3.216198E-11	3.436735E-11	3.032888E-11	3.014677E-11	4.363077E-11	3.241760E-11	3.081527E-11	3.618112E-11	2.954124E-11	3.577190E-11
