APD#	0016	Started	06/28/07 10:52	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6					
ElapTime	Shutter_Open	DegC	H2O_In	H2O_Out	TE_A	TE_V	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
0:00:00	0	-1.498912E+1	1.473700E+1	1.560600E+1	1.618716E+0	1.854021E+0	0.000000E+0	-2.066700E-10	-1.550607E-10	-1.955272E-12	-5.801152E-12	-5.499424E-12	-6.328153E-12	-5.448936E-12	-4.965591E-12	-5.306032E-12	3.234471E-12	-5.451693E-12	-4.613039E-12	-5.500758E-12	-3.410421E-12	-4.560863E-12	-6.058100E-12	2.026978E-12	-4.430022E-12	-5.764573E-12	-5.475742E-12	-5.353890E-12	-6.268494E-12	-4.479601E-12	-5.606603E-12	-5.307630E-12	-5.161165E-12	-6.620414E-12	-5.903238E-12	-6.566894E-12	-4.179015E-12	-5.872566E-12	-6.907123E-12	-6.397384E-12	-5.128405E-12
0:00:13	0	-1.499489E+1	1.481100E+1	1.565000E+1	1.615676E+0	1.852589E+0	0.000000E+0	-2.074200E-10	-3.886159E-10	-2.080712E-12	-1.494384E-11	-1.137805E-11	-1.297401E-11	-1.298823E-11	-1.225719E-11	-1.219161E-11	-1.179466E-11	-1.147277E-11	-1.440876E-11	-1.112828E-11	-7.135865E-12	-1.032469E-11	-1.318915E-11	-1.152887E-11	-1.126488E-11	-1.476047E-11	-1.233656E-11	-1.266080E-11	-1.354050E-11	-1.407135E-11	-1.127586E-11	-1.276385E-11	-1.208511E-11	-1.368279E-11	-1.256099E-11	-1.269121E-11	-1.266299E-11	-1.344978E-11	-1.267289E-11	-1.329678E-11	-1.304240E-11
0:00:26	0	-1.499474E+1	1.488800E+1	1.573200E+1	1.613219E+0	1.850233E+0	1.000000E+1	2.767300E-10	-3.640777E-10	-6.301868E-13	-1.292618E-11	-1.055678E-11	-1.151836E-11	-1.146697E-11	-1.081137E-11	-1.155939E-11	2.156314E-12	-1.229733E-11	-1.067963E-11	-1.327728E-11	-2.842184E-12	-9.944702E-12	-1.236924E-11	-1.798980E-11	-1.354384E-11	-1.412740E-11	-1.283933E-11	-1.209398E-11	-1.209956E-11	-1.167366E-11	-1.266110E-11	-1.213144E-11	-1.208511E-11	-1.254803E-11	-1.356535E-11	-1.180705E-11	-1.209326E-11	-1.269216E-11	-1.222976E-11	-1.480181E-11	-1.437173E-11
0:00:40	0	-1.499406E+1	1.499800E+1	1.579600E+1	1.616804E+0	1.855237E+0	2.000000E+1	3.774800E-10	-3.647773E-10	-1.134934E-12	-8.575313E-12	-1.150478E-11	-1.120165E-11	-1.127694E-11	-1.219467E-11	-1.193832E-11	1.015089E-12	-1.153682E-11	-1.257612E-11	-1.150757E-11	-2.513304E-11	-1.216164E-11	-1.312638E-11	-9.881891E-12	-1.132883E-11	-1.647164E-11	-1.158043E-11	-1.341655E-11	-1.329012E-11	-5.300413E-12	-1.209427E-11	-1.187908E-11	-1.070092E-11	-1.116044E-11	-1.249853E-11	-1.243902E-11	-1.152353E-11	-1.294536E-11	-1.032817E-11	-1.210562E-11	-1.297943E-11
0:00:53	0	-1.499390E+1	1.508200E+1	1.588600E+1	1.620540E+0	1.859151E+0	3.000000E+1	3.278000E-10	-3.717787E-10	-1.324089E-12	-1.116035E-11	-1.359039E-11	-1.113871E-11	-1.140396E-11	-1.194362E-11	-1.168603E-11	-1.712137E-11	-1.159986E-11	-1.333432E-11	-1.081187E-11	-1.591364E-11	-1.019869E-11	-1.413557E-11	1.709981E-12	-8.290555E-12	-1.184618E-11	-1.277673E-11	-1.303867E-11	-1.203622E-11	-1.009579E-11	-1.196897E-11	-1.238480E-11	-1.265151E-11	-1.273715E-11	-1.212176E-11	-1.161766E-11	-1.386641E-11	-1.225055E-11	-1.235580E-11	-1.593158E-11	-1.215585E-11
0:01:07	0	-1.499368E+1	1.520300E+1	1.598600E+1	1.620249E+0	1.861672E+0	4.000000E+1	3.574700E-10	-3.748624E-10	-3.155912E-13	-1.021473E-11	-1.087211E-11	-9.998761E-12	-9.756676E-12	-1.150302E-11	-1.212779E-11	-2.485767E-11	-1.166290E-11	-1.327047E-11	-9.799753E-12	-1.004085E-11	-1.095867E-11	-1.356771E-11	-1.330185E-11	-1.063245E-11	-1.279727E-11	-1.277673E-11	-1.165346E-11	-1.272601E-11	-1.312502E-11	-1.127586E-11	-1.131051E-11	-1.107852E-11	-1.216978E-11	-1.143071E-11	-9.218372E-12	-1.367550E-11	-1.168233E-11	-1.267289E-11	-1.210562E-11	-1.228278E-11
0:01:20	0	-1.499345E+1	1.525500E+1	1.608600E+1	1.622757E+0	1.863027E+0	5.000000E+1	3.920300E-10	-3.542390E-10	1.009494E-12	-1.097123E-11	-1.257952E-11	-1.196095E-11	-1.108690E-11	-1.099992E-11	-1.086435E-11	-2.016564E-11	-1.102947E-11	-1.137497E-11	-1.087475E-11	9.470622E-13	-8.424747E-12	-1.306262E-11	-1.494884E-11	-7.973839E-12	-1.045304E-11	-1.151784E-11	-1.209398E-11	-1.253798E-11	-1.520694E-11	-1.152745E-11	-1.137335E-11	-1.114112E-11	-1.179053E-11	-1.130479E-11	-1.161766E-11	-1.222020E-11	-1.130352E-11	-1.102539E-11	-1.254426E-11	-1.221982E-11
0:01:34	0	-1.499406E+1	1.534500E+1	1.612700E+1	1.618539E+0	1.860405E+0	6.000000E+1	9.202000E-10	-3.608476E-10	-5.047468E-13	-1.027744E-11	-9.734509E-12	-1.177112E-11	-1.197406E-11	-1.118846E-11	-1.042260E-11	-1.331429E-12	-1.172694E-11	-1.194362E-11	-1.138081E-11	-1.155615E-11	-9.627711E-12	-1.205344E-11	-2.217076E-11	-1.018985E-11	-1.425442E-11	-1.246176E-11	-1.121194E-11	-1.241229E-11	-1.249348E-11	-1.001591E-11	-1.175240E-11	-1.158132E-11	-1.229520E-11	-1.237261E-11	-1.212304E-11	-1.139659E-11	-1.225055E-11	-1.184864E-11	-1.110161E-11	-1.342221E-11
