APD#	0008	Started	06/25/07 14:47	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6					
ElapTime	Shutter_Open	DegC	H2O_In	H2O_Out	TE_A	TE_V	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
0:00:00	0	-1.499641E+1	1.525900E+1	1.577900E+1	1.580422E+0	1.820248E+0	0.000000E+0	-8.023000E-11	-2.065986E-10	-1.702400E-12	-6.179402E-12	-3.918751E-12	-5.442971E-12	-4.941849E-12	-5.342674E-12	-4.674812E-12	-5.960396E-12	-5.451693E-12	-8.973679E-12	-5.184347E-12	-1.793437E-11	-5.320840E-12	-9.718265E-12	-9.247898E-12	-6.328317E-12	-6.398636E-12	-6.672039E-12	-9.763092E-12	-5.955762E-12	-1.312502E-11	-4.850835E-12	-6.444766E-12	-7.238946E-12	-4.855567E-12	-4.710494E-12	-4.987969E-12	-5.065594E-12	-4.798936E-12	-6.272928E-12	-4.766601E-12	-4.368789E-12
0:00:13	0	-1.499406E+1	1.526600E+1	1.577200E+1	1.580536E+0	1.820350E+0	0.000000E+0	-8.884000E-11	-4.210395E-10	-1.891556E-13	-1.342985E-11	-1.169438E-11	-1.291007E-11	-1.368435E-11	-1.225719E-11	-1.073871E-11	-1.179466E-11	-1.267759E-11	-1.554606E-11	-1.125404E-11	-1.079850E-11	-9.627711E-12	-1.533503E-11	-2.692170E-11	-1.297435E-11	-1.273327E-11	-1.170662E-11	-1.492904E-11	-1.448167E-11	-2.139092E-11	-1.234686E-11	-1.263717E-11	-1.611349E-11	-1.298899E-11	-1.337697E-11	-1.351257E-11	-1.158650E-11	-1.256655E-11	-1.260988E-11	-1.197987E-11	-1.424579E-11
0:00:26	0	-1.499580E+1	1.526300E+1	1.577200E+1	1.580295E+0	1.818741E+0	1.000000E+1	8.029000E-11	-3.401420E-10	-1.513245E-12	-1.122306E-11	-1.061965E-11	-1.158130E-11	-1.153098E-11	-1.276030E-11	-1.042260E-11	-9.765478E-12	-1.128264E-11	-7.141033E-12	-1.378334E-11	0.000000E+0	-1.019869E-11	-1.268405E-11	-1.323885E-11	-1.202520E-11	-1.469746E-11	-1.183281E-11	-4.661782E-12	-1.504577E-11	-1.577872E-12	-1.052009E-11	-1.225812E-11	-1.365910E-11	-1.179053E-11	-1.117887E-11	-1.250182E-11	-1.215623E-11	-1.142912E-11	-1.140550E-11	-1.191749E-11	-1.373905E-11
0:00:40	0	-1.499444E+1	1.525200E+1	1.576900E+1	1.576545E+0	1.816423E+0	2.000000E+1	1.421500E-10	-3.144172E-10	3.783112E-13	-1.071939E-11	-8.786504E-12	-1.132853E-11	-1.134095E-11	-1.181759E-11	-1.086435E-11	-4.883240E-12	-1.115656E-11	-1.390696E-12	-1.201363E-11	-1.256702E-11	-1.076868E-11	-1.255853E-11	-8.931902E-12	-9.746248E-12	-1.463445E-11	-1.233656E-11	3.590805E-12	-1.560988E-11	6.814532E-12	-1.108691E-11	-1.137335E-11	-1.334410E-11	-1.128685E-11	-1.174401E-11	-1.218683E-11	-1.171344E-11	-1.294536E-11	-1.146852E-11	-1.279477E-11	-1.380202E-11
0:00:53	0	-1.499550E+1	1.527400E+1	1.578500E+1	1.579776E+0	1.819526E+0	3.000000E+1	1.948100E-10	-2.662676E-10	1.198649E-12	-1.147589E-11	-1.118845E-11	-9.619112E-12	-9.946709E-12	-1.288632E-11	-1.105382E-11	-9.828546E-12	-1.255050E-11	2.401295E-12	-1.125404E-11	-4.988526E-12	-1.032469E-11	-1.249477E-11	8.869902E-13	-8.797100E-12	-1.374737E-11	-1.239916E-11	1.492904E-11	-1.416794E-11	1.609050E-11	-1.070903E-11	-1.086762E-11	-1.170752E-11	-1.071948E-11	-1.073965E-11	-1.098669E-11	-1.329568E-11	-1.123972E-11	-1.134249E-11	-1.154024E-11	-1.190298E-11
0:01:07	0	-1.499580E+1	1.523700E+1	1.575700E+1	1.579750E+0	1.818171E+0	4.000000E+1	2.229700E-10	-2.496151E-10	1.828836E-12	-1.109764E-11	-1.011371E-11	-1.012564E-11	-7.729328E-12	-1.074886E-11	-8.969696E-12	-2.289156E-11	-1.121960E-11	5.055987E-12	-1.005328E-11	1.698731E-11	-9.121726E-12	-1.180039E-11	-9.564895E-12	-1.094917E-11	-1.070606E-11	-1.195900E-11	1.996770E-11	-1.529616E-11	1.653179E-11	-1.070903E-11	-1.023621E-11	-1.221131E-11	-1.109773E-11	-1.168155E-11	-1.218683E-11	-1.304280E-11	-1.092471E-11	-1.184864E-11	-1.110161E-11	-1.259962E-11
0:01:20	0	-1.499444E+1	1.522700E+1	1.574100E+1	1.575747E+0	1.815523E+0	5.000000E+1	2.716400E-10	-2.319162E-10	8.830580E-13	-1.185414E-11	-8.976105E-12	-1.075906E-11	-1.045380E-11	-1.376652E-11	-9.600916E-12	-7.546097E-12	-1.198012E-11	7.582983E-12	-1.188687E-11	1.326086E-11	-9.247723E-12	-1.180039E-11	-2.489473E-11	-9.873134E-12	-1.374737E-11	-1.126646E-11	3.111700E-11	-1.448167E-11	2.700710E-11	-9.133850E-12	-1.061526E-11	-1.177012E-11	-9.205471E-12	-1.030043E-11	-9.597155E-12	-1.203029E-11	-1.206114E-11	-1.191266E-11	-1.097586E-11	-1.202991E-11
0:01:34	0	-1.499466E+1	1.524600E+1	1.573900E+1	1.578686E+0	1.818234E+0	6.000000E+1	3.071400E-10	-1.854295E-10	1.387805E-12	-9.772772E-12	-8.470170E-12	-9.872877E-12	-1.032677E-11	-1.037177E-11	-8.653588E-12	5.834260E-12	-1.128264E-11	7.646831E-12	-1.530051E-11	5.431153E-12	-8.107757E-12	-1.053916E-11	-1.178187E-11	-9.493475E-12	-1.374737E-11	-1.176922E-11	3.691240E-11	-1.579791E-11	4.107746E-11	-7.936555E-12	-9.540966E-12	-1.114112E-11	-1.103402E-11	-9.483452E-12	-1.123888E-11	-1.088983E-11	-1.174513E-11	-1.235580E-11	-1.128973E-11	-1.177604E-11
