APD#	0003	Started	03/07/07 18:16	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6	
ElapTime	Shutter_Open	DegC	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
   0:00:00	0	2.599200E+1	0.000000E+0	-2.779300E-10	-2.982475E-10	-1.702400E-12	-6.431236E-12	-2.029129E-11	-6.455036E-12	-2.128766E-11	-5.531216E-12	-6.190536E-12	-6.404872E-12	-1.882575E-11	-5.497937E-12	-1.884192E-11	-5.935588E-12	-3.990880E-12	-1.830082E-11	-1.703981E-11	-6.582089E-12	-5.321529E-12	-1.642723E-11	-5.480179E-12	-8.086496E-12	-1.722609E-11	-1.474045E-11	-1.649146E-11	-7.112749E-12	-4.666441E-12	-4.584577E-12	-4.482593E-12	-3.989105E-12	-5.052141E-12	-5.005538E-12	-5.080480E-12	-5.191373E-12
   0:00:13	0	2.592700E+1	0.000000E+0	-1.329600E-10	-4.612739E-10	-1.702400E-12	-1.185414E-11	-2.054376E-11	-1.170818E-11	-2.141468E-11	-9.994691E-12	-1.149657E-11	-1.211200E-11	-1.888980E-11	-1.282852E-11	-1.953762E-11	-1.294584E-11	-1.146466E-11	-1.943653E-11	-1.830680E-11	-1.430316E-11	-1.368336E-11	-2.121043E-11	-1.467646E-11	-1.586026E-11	-2.315805E-11	-2.009447E-11	-1.845052E-11	-1.265151E-11	-1.204336E-11	-1.249853E-11	-1.117608E-11	-1.044704E-11	-1.130352E-11	-1.260988E-11	-1.179174E-11	-1.107939E-11
   0:00:27	0	2.592000E+1	1.000000E+1	2.120400E-9	1.713747E-9	8.286509E-11	6.986268E-11	6.567675E-11	-1.031547E-11	6.487615E-11	6.757332E-11	6.506146E-11	6.842242E-11	7.790377E-11	-1.169122E-11	7.435555E-11	7.394761E-11	7.436477E-11	7.112116E-11	7.126222E-11	-1.480970E-11	7.431139E-11	7.005194E-11	-1.492904E-11	-1.492009E-11	6.934666E-11	6.947991E-11	4.846392E-11	-1.227391E-11	7.112441E-11	6.833142E-11	6.813003E-11	6.730403E-11	6.592506E-11	6.368157E-11	6.485409E-11	6.438942E-11
   0:00:41	0	2.591600E+1	2.000000E+1	2.346000E-9	1.906408E-9	8.992856E-11	7.579024E-11	7.598106E-11	-1.113871E-11	7.425276E-11	7.341910E-11	6.967245E-11	7.495443E-11	8.823577E-11	-1.251227E-11	8.687424E-11	8.114628E-11	8.050858E-11	8.001853E-11	8.057411E-11	-1.499953E-11	8.102605E-11	8.012209E-11	-1.492904E-11	-1.473205E-11	8.114583E-11	7.779535E-11	5.730964E-11	-1.246271E-11	7.824949E-11	7.165980E-11	7.488632E-11	7.205178E-11	7.091340E-11	6.913024E-11	7.049896E-11	7.103706E-11
   0:00:55	0	2.591200E+1	3.000000E+1	2.565500E-9	2.117419E-9	9.667644E-11	8.146498E-11	8.742198E-11	-1.158130E-11	8.470655E-11	8.058468E-11	7.580017E-11	8.034421E-11	1.002799E-10	-1.219702E-11	9.547323E-11	8.771391E-11	8.754037E-11	9.175616E-11	9.203899E-11	-1.506247E-11	9.002195E-11	9.088479E-11	-1.581108E-11	-1.473205E-11	9.256747E-11	8.907120E-11	6.457533E-11	-1.214871E-11	8.531186E-11	8.064156E-11	7.968489E-11	7.806692E-11	7.804900E-11	7.438986E-11	7.677059E-11	7.711498E-11
   0:01:09	0	2.591000E+1	4.000000E+1	2.784900E-9	2.336067E-9	1.038026E-10	9.048125E-11	9.563968E-11	-1.189801E-11	9.541339E-11	8.812734E-11	8.230582E-11	8.991948E-11	1.116897E-10	-1.143782E-11	1.075497E-10	9.579684E-11	9.590112E-11	1.011596E-10	1.024909E-10	-1.335401E-11	9.870081E-11	1.019625E-10	-1.606266E-11	-1.548419E-11	1.020327E-10	9.977924E-11	7.506491E-11	-1.315531E-11	9.262607E-11	8.824121E-11	8.656777E-11	8.598116E-11	8.322775E-11	8.059977E-11	8.053417E-11	8.186358E-11
   0:01:23	0	2.590700E+1	5.000000E+1	3.082200E-9	2.625895E-9	1.156577E-10	1.021463E-10	1.115691E-10	-1.151836E-11	1.104290E-10	9.919076E-11	9.437078E-11	1.005098E-10	1.263956E-10	-1.162737E-11	1.201313E-10	1.054589E-10	1.074298E-10	1.153579E-10	1.152227E-10	-1.455593E-11	1.077607E-10	1.137317E-10	-1.593637E-11	-1.554753E-11	1.157883E-10	1.110551E-10	8.353158E-11	-1.252631E-11	1.009486E-10	9.841473E-11	9.515517E-11	9.288288E-11	9.364605E-11	8.890032E-11	9.132190E-11	9.060016E-11
   0:01:37	0	2.590500E+1	6.000000E+1	3.496600E-9	3.018233E-9	1.281450E-10	1.129911E-10	1.256655E-10	-1.297401E-11	1.251275E-10	1.109458E-10	1.042878E-10	1.100211E-10	1.457918E-10	-1.124827E-11	1.381518E-10	1.216885E-10	1.218083E-10	1.327123E-10	1.323895E-10	-1.405038E-11	1.250554E-10	1.343132E-10	-1.524327E-11	-1.454402E-11	1.344030E-10	1.293228E-10	9.913827E-11	-1.240011E-11	1.174683E-10	1.107249E-10	1.099935E-10	1.070022E-10	1.084227E-10	1.030307E-10	1.051831E-10	1.049089E-10
