APD#	0013	Started	04/25/07 10:51	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6	
ElapTime	Shutter_Open	DegC	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
   0:00:00	0	-1.488096E+1	0.000000E+0	-7.837000E-11	-1.216760E-10	-2.901050E-12	-4.224449E-12	-2.149475E-12	-3.228017E-12	-1.710294E-12	-5.406183E-12	-3.411377E-12	-3.297538E-12	-5.134478E-12	-2.780394E-12	-1.770703E-12	-5.052328E-12	-4.370869E-12	-2.208651E-12	-4.623949E-12	-5.316226E-12	-6.715668E-12	-4.594417E-12	-4.409203E-12	-2.131723E-12	-5.048392E-12	-3.716189E-12	-4.865743E-12	-4.279772E-12	-5.359240E-12	-5.652395E-12	-4.987969E-12	-3.102526E-12	2.210063E-12	-4.308324E-12	-2.633809E-12	-4.494726E-12
   0:00:13	0	-1.499200E+1	0.000000E+0	-5.463000E-11	-3.929993E-10	6.272002E-14	-1.179043E-11	-1.201072E-11	-1.272025E-11	-1.279820E-11	-1.213216E-11	-1.111764E-11	-1.439445E-11	-1.343810E-11	-1.327047E-11	-1.403686E-11	-1.168276E-11	-9.944702E-12	-1.262129E-11	-1.140187E-11	-1.651817E-11	-1.602759E-11	-1.390944E-11	-1.518062E-11	-1.717651E-11	-1.255723E-11	-1.253580E-11	-1.352194E-11	-1.057472E-11	-1.216978E-11	-1.256099E-11	-1.313379E-11	-1.449911E-11	-3.473098E-12	-1.279993E-11	-1.154024E-11	-1.152317E-11
   0:00:27	0	-1.499246E+1	1.000000E+1	4.092000E-10	-3.820933E-10	8.198402E-12	-1.097123E-11	-1.150478E-11	-1.164424E-11	-1.286121E-11	-1.169157E-11	-1.092817E-11	-1.198486E-11	-1.121960E-11	-1.244942E-11	-1.498510E-11	-1.218819E-11	-1.019869E-11	-1.135906E-11	-1.197187E-11	-1.607556E-11	-1.495049E-11	-1.648982E-11	-1.461381E-11	-1.573556E-11	-1.091660E-11	-1.285004E-11	-1.307905E-11	-1.139252E-11	-1.242161E-11	-1.205831E-11	-1.130267E-11	-1.272596E-11	-1.534483E-11	-1.381324E-11	-8.153917E-12	-1.240972E-11
   0:00:41	0	-1.499155E+1	2.000000E+1	5.336900E-10	-3.647995E-10	1.393679E-11	-1.191685E-11	-1.005084E-11	-9.745995E-12	-1.267118E-11	-1.131448E-11	-1.193832E-11	-1.103384E-11	-1.121960E-11	-1.112257E-11	-1.226616E-11	-1.370349E-11	-1.349160E-11	-1.287334E-11	-1.203587E-11	-1.335401E-11	-1.457045E-11	-1.516833E-11	-1.505433E-11	-1.661240E-11	-1.104211E-11	-1.171639E-11	-1.225812E-11	-1.246271E-11	-1.248432E-11	-1.036289E-11	-1.149206E-11	-1.120668E-11	-1.048210E-11	-1.115243E-11	-1.335916E-11	-1.057365E-11
   0:00:55	0	-1.499185E+1	3.000000E+1	6.200900E-10	-3.519742E-10	1.992804E-11	-1.235880E-11	-1.068251E-11	-1.069512E-11	-1.159399E-11	-1.093740E-11	-1.124328E-11	-1.135118E-11	-1.159986E-11	-1.175407E-11	-9.484340E-12	-1.193498E-11	-9.121726E-12	-1.337843E-11	-1.102188E-11	-1.386055E-11	-1.355735E-11	-1.372065E-11	-1.492904E-11	-1.711416E-11	-1.236796E-11	-1.215792E-11	-1.339526E-11	-1.082612E-11	-1.160140E-11	-1.231015E-11	-1.212304E-11	-1.285289E-11	-6.440782E-12	-1.108841E-11	-1.373641E-11	-1.266259E-11
   0:01:09	0	-1.499216E+1	4.000000E+1	7.506800E-10	-3.588419E-10	2.289181E-11	-1.084481E-11	-7.332565E-12	-1.025253E-11	-1.229111E-11	-1.056032E-11	-1.130710E-11	-1.033609E-11	-1.064921E-11	-1.225987E-11	-1.289798E-11	-1.281923E-11	-1.076868E-11	-1.173763E-11	-1.254186E-11	-1.398644E-11	-1.368336E-11	-1.504214E-11	-1.385806E-11	-1.692612E-11	-1.167366E-11	-1.247216E-11	-1.244764E-11	-1.101492E-11	-1.216978E-11	-1.243507E-11	-1.187085E-11	-1.247308E-11	-2.045978E-11	-1.279993E-11	-9.032184E-12	-1.278953E-11
   0:01:23	0	-1.495187E+1	5.000000E+1	7.742500E-10	-3.478551E-10	2.251350E-11	-1.040385E-11	-9.986977E-12	-1.158130E-11	-1.127694E-11	-1.081137E-11	-1.004367E-11	-1.052629E-11	-1.077630E-11	-9.984277E-12	-1.157046E-11	-1.244041E-11	-7.854764E-12	-9.844787E-12	-1.228886E-11	-1.506247E-11	-1.349334E-11	-1.384684E-11	-1.354284E-11	-1.423029E-11	-1.116862E-11	-1.014220E-11	-1.086762E-11	-1.240011E-11	-1.198065E-11	-1.099049E-11	-1.104949E-11	-1.215623E-11	-2.342746E-11	-1.311603E-11	-1.191749E-11	-1.158614E-11
   0:01:37	0	-1.499193E+1	6.000000E+1	1.073400E-9	-3.269812E-10	2.181960E-11	-1.103393E-11	-9.924110E-12	-9.429287E-12	-1.083386E-11	-1.169157E-11	-1.061206E-11	-8.497117E-12	-9.951741E-12	-1.004813E-11	-9.863634E-12	-1.168276E-11	-1.045169E-11	-1.142183E-11	-1.184487E-11	-1.531525E-11	-1.305030E-11	-1.397303E-11	-1.499169E-11	-1.529616E-11	-1.003303E-11	-9.700676E-12	-1.251049E-11	-1.227391E-11	-1.204336E-11	-1.117887E-11	-1.010253E-11	-1.063695E-11	-5.114944E-12	-1.134249E-11	-1.147786E-11	-1.247269E-11
