APD#	0009	Started	06/25/07 16:30	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6					
ElapTime	Shutter_Open	DegC	H2O_In	H2O_Out	TE_A	TE_V	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
0:00:00	0	-1.509591E+1	1.513000E+1	1.579100E+1	1.641303E+0	1.880686E+0	0.000000E+0	-2.683900E-10	-1.823670E-10	-1.450525E-12	-8.133359E-12	-3.224213E-12	-5.126263E-12	-4.244729E-12	-5.657241E-12	-4.674812E-12	-4.058355E-12	-1.140973E-11	-6.635235E-12	-8.409342E-12	-6.125000E-12	-3.546894E-12	-1.950029E-11	-1.646982E-12	-1.835352E-12	-4.244422E-12	-6.042095E-12	-6.109639E-12	-4.012074E-12	1.892649E-13	-3.401949E-12	-8.024786E-12	-1.730987E-11	-4.098067E-12	-6.217535E-12	-3.535636E-12	-4.621805E-12	-4.798936E-12	-4.055246E-12	-4.327963E-12	-6.077925E-12
0:00:13	0	-1.509674E+1	1.513200E+1	1.578400E+1	1.629623E+0	1.869057E+0	0.000000E+0	-1.538900E-10	-4.043678E-10	5.674668E-13	-1.380909E-11	-1.055678E-11	-1.132853E-11	-1.108690E-11	-1.200613E-11	-1.023313E-11	-2.358931E-11	-1.584673E-11	-1.213317E-11	-1.264545E-11	-1.408232E-11	-9.691709E-12	-2.259160E-11	-1.228886E-11	-1.177143E-11	-1.165616E-11	-1.302811E-11	-1.291338E-11	-1.360384E-11	-1.255723E-11	-1.033115E-11	-1.573337E-11	-2.014186E-11	-1.008839E-11	-1.262345E-11	-1.111328E-11	-1.025713E-11	-9.787278E-12	-1.279993E-11	-1.229375E-11	-1.234575E-11
0:00:26	0	-1.499770E+1	1.513200E+1	1.580700E+1	1.626266E+0	1.865320E+0	1.000000E+1	1.157100E-10	-2.846779E-10	1.324089E-12	-1.040385E-11	-8.596904E-12	-9.429287E-12	-1.178402E-11	-1.099992E-11	-9.348628E-12	-1.287281E-11	-1.521030E-12	-1.421922E-11	-2.908584E-12	9.029989E-12	-8.741738E-12	8.203989E-12	-1.767281E-11	-1.322712E-11	-1.077007E-11	-1.139165E-11	-1.152717E-11	-1.115839E-11	-1.514418E-11	-1.114956E-11	-1.421719E-11	4.847162E-12	-1.141228E-11	-1.312613E-11	-1.155486E-11	-1.126965E-11	-1.105031E-11	-1.102539E-11	-9.721331E-12	-1.183901E-11
0:00:40	0	-1.499641E+1	1.517000E+1	1.582600E+1	1.621263E+0	1.861913E+0	2.000000E+1	2.331700E-10	-1.682579E-10	9.457780E-13	-8.448898E-12	-8.913238E-12	-6.708801E-12	-1.000972E-11	-7.857224E-12	-9.979847E-12	9.575274E-12	7.352981E-12	-1.409252E-11	5.184347E-12	4.357483E-12	-9.691709E-12	3.256291E-11	-1.843280E-11	-1.101211E-11	-1.330332E-11	-1.302811E-11	-1.121194E-11	-1.253798E-11	-5.616187E-12	-1.039379E-11	-1.409051E-11	4.305409E-11	-7.944297E-12	-1.099049E-11	-1.054511E-11	-1.114371E-11	-1.136632E-11	-1.083533E-11	-1.053722E-11	-1.259962E-11
0:00:53	0	-1.499421E+1	1.517100E+1	1.584200E+1	1.627330E+0	1.867449E+0	3.000000E+1	3.289900E-10	-1.061476E-10	6.301868E-13	-7.818815E-12	-8.913238E-12	-6.898626E-12	-1.127694E-11	-6.852000E-12	-9.790381E-12	-6.336799E-13	1.109251E-11	-1.276567E-11	1.093863E-11	1.509218E-11	-1.102167E-11	5.458666E-11	1.269986E-13	-1.151866E-11	-1.292328E-11	-1.114027E-11	-1.291338E-11	-1.090801E-11	-4.290336E-12	-9.511734E-12	-1.244764E-11	5.356522E-11	-1.084490E-11	-1.287529E-11	-1.174425E-11	-1.209326E-11	-9.976683E-12	-1.108841E-11	-1.059960E-11	-1.133327E-11
0:01:07	0	-1.499322E+1	1.518100E+1	1.583600E+1	1.621123E+0	1.861545E+0	4.000000E+1	4.326700E-10	-2.381994E-11	0.000000E+0	-8.575313E-12	-9.607776E-12	-2.277895E-12	-9.883698E-12	-6.348891E-12	-1.010649E-11	-1.040016E-11	1.407253E-11	-1.225987E-11	1.207651E-11	3.599534E-11	-1.076868E-11	7.736855E-11	6.969923E-13	-1.227797E-11	-1.013601E-11	-1.101408E-11	-1.184240E-11	-1.115839E-11	-1.255723E-11	-1.007856E-11	-1.156287E-11	9.460512E-11	-1.027752E-11	-1.143071E-11	-1.117608E-11	-1.107974E-11	-1.067150E-11	-1.070829E-11	-1.110161E-11	-1.133327E-11
0:01:20	0	-1.499611E+1	1.520200E+1	1.586000E+1	1.628610E+0	1.868449E+0	5.000000E+1	5.542200E-10	1.376421E-11	7.566224E-13	-6.052987E-12	-8.976105E-12	-3.164076E-12	-9.756676E-12	-5.719758E-12	-8.085192E-12	-1.388790E-11	1.546648E-11	-1.320762E-11	1.700833E-11	5.171857E-11	-9.501715E-12	9.743569E-11	-2.071377E-11	-9.619362E-12	-8.932888E-12	-1.151784E-11	-1.203134E-11	-1.391756E-11	-1.312502E-11	-1.045644E-11	-1.213144E-11	1.070688E-10	-9.961976E-12	-1.017451E-11	-1.048131E-11	-1.222020E-11	-1.086091E-11	-1.064527E-11	-9.658951E-12	-1.088949E-11
0:01:34	0	-1.509439E+1	1.521100E+1	1.586400E+1	1.615891E+0	1.857314E+0	6.000000E+1	6.262100E-10	2.116294E-10	1.261369E-12	-7.251440E-12	-7.774634E-12	-1.962187E-12	-9.123567E-12	-3.394742E-12	-7.832903E-12	-2.029177E-12	1.546648E-11	-1.377627E-11	1.409975E-11	7.868392E-11	-9.817705E-12	1.152952E-10	-2.533772E-11	-1.158160E-11	2.027202E-12	-1.038513E-11	-1.108665E-11	-1.159780E-11	-1.268274E-11	-1.014220E-11	-1.314289E-11	2.442242E-10	-1.065577E-11	-1.086557E-11	-1.414354E-11	-1.164947E-11	-1.035649E-11	-1.121545E-11	-9.847081E-12	-1.177604E-11
0:01:47	0	-1.499550E+1	1.520100E+1	1.585500E+1	1.617298E+0	1.857086E+0	7.000000E+1	7.249800E-10	2.482528E-10	1.828836E-12	-6.431236E-12	-9.038973E-12	-2.341836E-12	-9.186578E-12	-3.080175E-12	-8.653588E-12	2.472653E-12	1.603686E-11	-1.263897E-11	1.138081E-11	7.748365E-11	-1.190864E-11	1.296838E-10	-5.573939E-12	-1.183437E-11	-1.184618E-11	-1.101408E-11	-1.171611E-11	-1.203622E-11	-3.975559E-12	-1.140115E-11	-1.156287E-11	2.494490E-10	-1.046664E-11	-9.106692E-12	-1.079730E-11	-1.120668E-11	-1.060870E-11	-1.127847E-11	-1.047484E-11	-1.190298E-11
