APD#	0015	Started	04/27/07 12:26	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6	
ElapTime	Shutter_Open	DegC	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
   0:00:00	0	3.573620E+1	0.000000E+0	-2.436400E-10	2.378051E-10	1.008996E-11	7.187735E-12	7.711767E-12	7.720866E-12	9.566644E-12	6.852000E-12	5.495497E-12	8.053642E-12	7.606152E-12	6.699083E-12	7.776520E-12	7.009257E-12	1.247863E-11	9.466218E-12	7.347919E-12	5.885715E-12	4.434441E-12	5.475742E-12	7.684781E-12	7.334356E-12	7.635344E-12	7.496022E-12	9.035240E-12	8.119345E-12	5.801198E-12	5.903238E-12	8.335211E-12	8.167121E-12	6.567385E-12	5.512694E-12	7.087522E-12	6.267828E-12
   0:00:13	0	3.573437E+1	0.000000E+0	5.080000E-12	-2.043190E-11	1.172964E-11	-5.673742E-13	4.420694E-13	-5.065320E-13	6.301083E-14	-3.145668E-13	-2.589694E-12	6.336799E-13	-6.334291E-13	-2.524003E-13	-6.957046E-13	-1.010864E-12	5.193844E-12	-2.524458E-12	2.529972E-13	-4.873623E-12	-5.321529E-12	-3.210329E-12	-3.716101E-12	-3.197585E-12	-8.198158E-13	-8.184169E-13	-2.523643E-13	1.261971E-13	-1.009337E-12	-1.005355E-12	-4.415808E-13	-7.596392E-13	-9.470273E-13	-1.394429E-12	-1.568404E-12	-4.427760E-13
   0:00:27	0	3.583888E+1	1.000000E+1	1.617800E-9	1.216383E-9	4.603649E-11	3.505775E-11	3.830637E-11	3.632643E-11	3.845661E-11	4.085796E-11	3.455253E-11	3.392540E-11	3.999809E-11	4.164505E-11	3.989671E-11	4.117328E-11	6.251912E-11	4.726633E-11	4.111055E-11	4.170655E-11	3.439942E-11	3.159556E-11	2.992073E-11	3.554555E-11	3.558778E-11	3.590593E-11	4.024961E-11	4.236150E-11	3.341861E-11	3.485627E-11	3.510717E-11	3.127714E-11	3.454157E-11	3.396344E-11	3.386920E-11	3.494832E-11
   0:00:41	0	3.583516E+1	2.000000E+1	2.432900E-9	1.743064E-9	6.091906E-11	5.044255E-11	5.682738E-11	5.024957E-11	5.486643E-11	5.952755E-11	5.021734E-11	4.990555E-11	5.869676E-11	5.719111E-11	5.677828E-11	5.430853E-11	7.829165E-11	6.209628E-11	5.593338E-11	5.765523E-11	5.460843E-11	4.726764E-11	4.491241E-11	5.522985E-11	5.205781E-11	5.152745E-11	5.920486E-11	6.030037E-11	5.126217E-11	4.999311E-11	5.303953E-11	4.571329E-11	5.544296E-11	4.802976E-11	5.086718E-11	4.970085E-11
   0:00:55	0	3.583561E+1	3.000000E+1	2.952400E-9	2.182936E-9	7.315344E-11	6.589006E-11	6.630942E-11	6.448841E-11	6.747359E-11	7.511598E-11	6.329345E-11	6.049591E-11	7.371994E-11	6.742879E-11	7.113055E-11	6.643293E-11	9.064328E-11	7.522266E-11	7.005823E-11	7.176855E-11	6.993995E-11	6.237338E-11	5.650223E-11	7.171755E-11	6.650669E-11	6.349642E-11	7.575916E-11	7.761024E-11	6.576516E-11	6.186304E-11	6.825662E-11	5.856618E-11	7.160822E-11	6.051260E-11	6.272130E-11	6.711204E-11
   0:01:09	0	3.583660E+1	4.000000E+1	3.553100E-9	2.602011E-9	8.646004E-11	7.957274E-11	7.888794E-11	7.594383E-11	8.014477E-11	9.164810E-11	7.485284E-11	7.216343E-11	8.918641E-11	7.785601E-11	8.440783E-11	7.748365E-11	1.075568E-10	8.935823E-11	8.120711E-11	8.442619E-11	8.318027E-11	7.489773E-11	6.714836E-11	8.513237E-11	7.780182E-11	7.577963E-11	8.833349E-11	9.252833E-11	8.184388E-11	7.335621E-11	8.157980E-11	7.097629E-11	8.853110E-11	7.521311E-11	7.325852E-11	8.129387E-11
   0:01:23	0	3.583652E+1	5.000000E+1	4.243500E-9	3.098347E-9	1.007124E-10	9.634511E-11	9.399614E-11	9.049938E-11	9.547740E-11	1.096251E-10	8.660170E-11	8.345154E-11	1.068714E-10	9.523472E-11	9.933005E-11	9.289185E-11	1.267492E-10	1.075335E-10	9.640994E-11	1.010073E-10	9.939788E-11	8.647916E-11	7.993544E-11	1.018081E-10	9.193592E-11	8.957438E-11	1.078583E-10	1.099008E-10	1.008222E-10	9.006255E-11	9.913239E-11	8.154926E-11	1.050762E-10	8.833014E-11	8.580278E-11	9.794444E-11
   0:01:37	0	3.583690E+1	6.000000E+1	4.583700E-9	3.402178E-9	1.085315E-10	1.037857E-10	1.006332E-10	9.834713E-11	1.039669E-10	1.152823E-10	9.576086E-11	9.137805E-11	1.143515E-10	1.006060E-10	1.076755E-10	1.020484E-10	1.396708E-10	1.161161E-10	1.061648E-10	1.086654E-10	1.111180E-10	9.919230E-11	8.950960E-11	1.112118E-10	1.027260E-10	1.002208E-10	1.186631E-10	1.209157E-10	1.107225E-10	9.816389E-11	1.107510E-10	9.123666E-11	1.184631E-10	9.967163E-11	9.659050E-11	1.100373E-10
