APD#	0013	Started	04/20/07 11:21	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6	
ElapTime	Shutter_Open	DegC	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
   0:00:00	0	2.592234E+1	0.000000E+0	1.368400E-10	-9.414268E-10	8.478552E-11	-2.452052E-11	-8.006846E-11	-3.234611E-11	1.971039E-11	-5.028703E-11	4.070717E-11	2.325095E-11	-4.718897E-11	-4.985355E-11	-9.062526E-11	-9.332052E-11	-4.433967E-11	-1.752974E-11	7.039923E-13	-3.094121E-11	1.126212E-11	-1.748342E-11	-5.739123E-11	-1.023930E-10	-5.609214E-12	1.119829E-11	2.106194E-11	0.000000E+0	-4.764090E-11	-8.025092E-11	-5.963434E-11	-5.487294E-11	-8.770370E-11	-7.533315E-11	-1.602861E-11	1.125530E-11
   0:00:05	0	2.592439E+1	0.000000E+0	1.312200E-10	-5.086242E-7	3.503361E-12	-1.788889E-8	-1.570255E-8	-1.554247E-8	-1.530115E-8	-1.552123E-8	-1.462101E-8	-1.613087E-8	-1.503562E-8	-1.584154E-8	-1.396901E-8	-1.561537E-8	-1.040586E-8	-2.054676E-8	-1.442561E-8	-2.137030E-8	-1.892866E-8	-2.045471E-8	-1.869495E-8	-2.063055E-8	-1.969348E-8	-1.538481E-8	-1.608641E-8	-1.518852E-8	-1.629307E-8	-1.520298E-8	-1.712974E-8	-1.526382E-8	-1.667426E-8	-1.487094E-8	-1.547474E-8	-1.473785E-8
   0:00:11	0	2.592310E+1	1.000000E+1	1.110600E-9	-4.897610E-7	9.249311E-11	-1.546835E-8	-1.550378E-8	-1.466489E-8	-1.528425E-8	-1.556104E-8	-1.458522E-8	-1.576730E-8	-1.472361E-8	-1.597074E-8	-1.447975E-8	-1.436291E-8	-1.119343E-8	-1.308407E-8	-1.298488E-8	-2.117130E-8	-1.780031E-8	-2.021904E-8	-1.720627E-8	-2.033799E-8	-1.779207E-8	-1.623240E-8	-1.438601E-8	-1.601519E-8	-1.584259E-8	-1.558819E-8	-1.689401E-8	-1.638661E-8	-1.528363E-8	-1.536448E-8	-1.396734E-8	-1.573186E-8
   0:00:17	0	2.592477E+1	2.000000E+1	1.585100E-9	-4.855591E-7	1.716727E-10	-1.571355E-8	-1.406325E-8	-1.553122E-8	-1.390732E-8	-1.512522E-8	-1.466874E-8	-1.570107E-8	-1.436723E-8	-1.594406E-8	-1.255413E-8	-1.490950E-8	-9.983576E-9	-1.600800E-8	-1.524557E-8	-1.956097E-8	-1.974941E-8	-1.888262E-8	-1.911139E-8	-1.899086E-8	-2.038478E-8	-1.516363E-8	-1.394441E-8	-1.593196E-8	-1.364762E-8	-1.582894E-8	-1.460686E-8	-1.490293E-8	-1.635151E-8	-1.555034E-8	-1.405724E-8	-1.534284E-8
   0:00:22	0	2.592226E+1	3.000000E+1	2.019000E-9	-4.870582E-7	2.095107E-10	-1.539549E-8	-1.537385E-8	-1.551856E-8	-1.469857E-8	-1.545278E-8	-1.450661E-8	-1.569966E-8	-1.572021E-8	-1.480796E-8	-1.432730E-8	-1.422399E-8	-1.123073E-8	-1.176795E-8	-1.469236E-8	-2.067554E-8	-1.930032E-8	-2.011064E-8	-1.703130E-8	-2.025301E-8	-1.718071E-8	-1.617991E-8	-1.458259E-8	-1.587182E-8	-1.469081E-8	-1.577660E-8	-1.681613E-8	-1.622339E-8	-1.631643E-8	-1.438937E-8	-1.495624E-8	-1.349692E-8
   0:00:28	0	2.592606E+1	4.000000E+1	2.462100E-9	-4.861583E-7	2.711725E-10	-1.571005E-8	-1.501143E-8	-1.474717E-8	-1.495692E-8	-1.538923E-8	-1.447853E-8	-1.569050E-8	-1.461444E-8	-1.598759E-8	-1.459566E-8	-1.420434E-8	-1.096399E-8	-1.297048E-8	-1.426584E-8	-2.104261E-8	-1.759829E-8	-1.968335E-8	-1.701100E-8	-2.023630E-8	-2.243903E-8	-1.530292E-8	-1.567149E-8	-1.378206E-8	-1.585520E-8	-1.278290E-8	-1.666389E-8	-1.573446E-8	-1.632204E-8	-1.414717E-8	-1.503081E-8	-1.353983E-8
   0:00:34	0	2.592272E+1	5.000000E+1	2.888900E-9	-4.921478E-7	3.965996E-10	-1.538988E-8	-1.536612E-8	-1.543488E-8	-1.491046E-8	-1.542345E-8	-1.445748E-8	-1.570811E-8	-1.576951E-8	-1.498982E-8	-1.430060E-8	-1.320729E-8	-1.131308E-8	-1.796501E-8	-1.523149E-8	-1.996038E-8	-2.009222E-8	-1.792524E-8	-1.944104E-8	-1.789239E-8	-1.964441E-8	-1.507754E-8	-1.572344E-8	-1.443388E-8	-1.571858E-8	-1.457214E-8	-1.684490E-8	-1.483609E-8	-1.625468E-8	-1.517297E-8	-1.406072E-8	-1.542656E-8
   0:00:40	0	2.592515E+1	6.000000E+1	3.220500E-9	-4.925631E-7	3.671700E-10	-1.533033E-8	-1.532187E-8	-1.503055E-8	-1.485625E-8	-1.540250E-8	-1.415779E-8	-1.530932E-8	-1.440597E-8	-1.590404E-8	-1.316673E-8	-1.475514E-8	-1.133067E-8	-2.018986E-8	-1.518785E-8	-1.951244E-8	-2.004646E-8	-1.907284E-8	-1.901410E-8	-1.846844E-8	-1.876592E-8	-1.515523E-8	-1.566868E-8	-1.431359E-8	-1.563241E-8	-1.426440E-8	-1.677825E-8	-1.511046E-8	-1.612488E-8	-1.433445E-8	-1.494509E-8	-1.537379E-8
