APD#	0013	Started	04/19/07 15:45	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6	
ElapTime	Shutter_Open	DegC	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
   0:00:00	0	2.403311E+1	0.000000E+0	3.633000E-11	-2.526639E-10	1.264356E-11	0.000000E+0	0.000000E+0	-1.268828E-11	0.000000E+0	1.260252E-11	-1.266427E-11	-1.271364E-11	0.000000E+0	-1.266990E-11	0.000000E+0	-1.266073E-11	1.269962E-11	-1.265217E-11	0.000000E+0	-2.527730E-11	-2.530252E-11	-2.513814E-11	0.000000E+0	-2.503835E-11	-1.265086E-11	0.000000E+0	-1.266809E-11	-2.514006E-11	0.000000E+0	0.000000E+0	0.000000E+0	-1.269397E-11	-1.266026E-11	-1.270390E-11	0.000000E+0	-2.528720E-11
   0:00:09	0	2.423096E+1	5.000000E+1	5.190900E-9	1.161420E-9	3.279361E-10	3.782495E-11	2.524686E-11	2.527664E-11	2.530435E-11	1.260252E-11	2.522883E-11	3.804082E-11	3.802576E-11	3.790993E-11	3.792938E-11	2.522176E-11	3.799886E-11	1.265217E-11	1.269986E-11	2.527730E-11	6.330629E-11	2.513814E-11	2.515851E-11	1.256866E-11	1.265086E-11	3.778839E-11	1.266809E-11	0.000000E+0	3.782525E-11	3.767602E-11	2.521895E-11	3.798196E-11	2.522083E-11	1.270390E-11	2.505089E-11	2.528720E-11
   0:00:17	0	2.433334E+1	1.000000E+2	6.011300E-9	1.906389E-9	3.531237E-10	6.300840E-11	7.584036E-11	3.796492E-11	5.070871E-11	3.770833E-11	3.789310E-11	3.804082E-11	7.605152E-11	7.581985E-11	6.318235E-11	3.788249E-11	5.069848E-11	2.520473E-11	2.529972E-11	5.065451E-11	8.870882E-11	3.775688E-11	7.557497E-11	5.017566E-11	5.050384E-11	3.778839E-11	5.057261E-11	3.775977E-11	5.046684E-11	6.276032E-11	6.309721E-11	3.798196E-11	5.054135E-11	3.801168E-11	3.762585E-11	3.798078E-11
   0:00:26	0	2.443207E+1	1.500000E+2	9.426000E-9	3.004260E-9	3.909548E-10	1.008333E-10	8.851368E-11	6.324156E-11	7.601306E-11	6.281413E-11	7.578621E-11	6.336799E-11	1.140773E-10	1.137298E-10	1.011117E-10	7.576498E-11	8.869734E-11	6.306163E-11	6.329930E-11	6.324321E-11	1.520151E-10	8.813251E-11	1.007335E-10	8.778267E-11	7.570596E-11	7.557677E-11	6.314095E-11	7.551954E-11	1.261173E-10	1.004363E-10	8.841583E-11	7.596392E-11	6.310192E-11	6.331946E-11	8.782665E-11	7.596156E-11
   0:00:35	0	2.453149E+1	2.000000E+2	1.131100E-8	5.100005E-9	4.792606E-10	1.639413E-10	1.516807E-10	1.391714E-10	1.140196E-10	1.382308E-10	1.263436E-10	1.268361E-10	1.774202E-10	1.768797E-10	1.643939E-10	1.515300E-10	1.392958E-10	1.262229E-10	1.266986E-10	1.012091E-10	2.154214E-10	1.887844E-10	1.763084E-10	1.504280E-10	1.387611E-10	1.385243E-10	1.263816E-10	1.258990E-10	2.017678E-10	1.757884E-10	1.515130E-10	1.519278E-10	1.388641E-10	1.393428E-10	1.379284E-10	1.392295E-10
   0:00:44	0	2.463053E+1	2.500000E+2	1.539800E-8	8.800386E-9	6.432286E-10	3.152411E-10	2.654412E-10	2.531661E-10	2.534435E-10	2.388525E-10	2.273586E-10	2.029177E-10	3.169147E-10	3.032794E-10	2.908584E-10	2.526164E-10	2.533924E-10	2.145889E-10	2.153976E-10	1.391750E-10	3.674365E-10	3.020551E-10	2.897703E-10	2.632490E-10	2.524196E-10	2.519889E-10	2.527633E-10	2.265586E-10	3.657104E-10	3.265916E-10	2.778071E-10	2.785677E-10	2.526071E-10	2.407740E-10	2.383300E-10	2.278847E-10
   0:00:52	0	2.471877E+1	3.000000E+2	2.298800E-8	1.600887E-8	8.702154E-10	5.421907E-10	5.056356E-10	4.555790E-10	4.687805E-10	4.524999E-10	4.421527E-10	3.677946E-10	5.450692E-10	5.307390E-10	4.930819E-10	4.799113E-10	4.433867E-10	4.290781E-10	4.433951E-10	2.404840E-10	6.714667E-10	5.412151E-10	5.416537E-10	4.764214E-10	4.668866E-10	4.660899E-10	4.801904E-10	4.279772E-10	6.556708E-10	6.029155E-10	5.556143E-10	5.317474E-10	4.924542E-10	4.561402E-10	4.766601E-10	4.557694E-10
   0:01:01	0	2.473124E+1	3.500000E+2	4.074300E-8	3.339372E-8	1.412495E-9	1.084381E-9	9.986977E-10	9.492229E-10	9.755676E-10	9.805157E-10	9.474273E-10	7.609165E-10	1.115556E-9	1.112158E-9	1.049446E-9	9.977051E-10	9.246723E-10	9.591743E-10	9.373897E-10	4.935568E-10	1.368236E-9	1.170563E-9	1.171511E-9	1.040526E-9	9.842771E-10	9.825975E-10	1.010854E-9	8.937142E-10	1.336625E-9	1.293676E-9	1.199545E-9	1.114271E-9	1.048110E-9	1.026415E-9	1.053623E-9	1.000294E-9
   0:01:10	0	2.473283E+1	4.000000E+2	9.907000E-8	9.088768E-8	3.203300E-9	2.874995E-9	2.654612E-9	2.518573E-9	2.635353E-9	2.727800E-9	2.690610E-9	2.028977E-9	2.940892E-9	2.969844E-9	2.806973E-9	2.727739E-9	2.546124E-9	2.662834E-9	2.596871E-9	1.252975E-9	3.648663E-9	3.159258E-9	3.161818E-9	2.833292E-9	2.738265E-9	2.708433E-9	2.817802E-9	2.492344E-9	3.644164E-9	3.642379E-9	3.333586E-9	3.114820E-9	2.942364E-9	2.876484E-9	2.972739E-9	2.962801E-9
   0:01:18	0	2.483164E+1	4.100000E+2	1.243900E-7	1.181071E-7	4.048328E-9	3.732426E-9	3.451036E-9	3.265283E-9	3.446192E-9	3.544880E-9	3.511694E-9	2.650444E-9	3.790268E-9	3.829202E-9	3.616267E-9	3.548592E-9	3.280902E-9	3.445277E-9	3.382263E-9	1.620045E-9	4.700167E-9	4.103279E-9	4.106604E-9	3.698352E-9	3.558479E-9	3.552407E-9	3.664469E-9	3.260258E-9	4.741196E-9	4.722491E-9	4.331080E-9	4.102451E-9	3.876831E-9	3.750853E-9	3.913385E-9	3.861746E-9
   0:01:26	0	2.483050E+1	4.200000E+2	1.648300E-7	1.582796E-7	5.271568E-9	4.955466E-9	4.613988E-9	4.353677E-9	4.611892E-9	4.739143E-9	4.686479E-9	3.550810E-9	5.032509E-9	5.118339E-9	4.830106E-9	4.735710E-9	4.395568E-9	4.682002E-9	4.535050E-9	2.151568E-9	6.271223E-9	5.487864E-9	5.492311E-9	4.926914E-9	4.769874E-9	4.761734E-9	4.927986E-9	4.380531E-9	6.367781E-9	6.367843E-9	5.821091E-9	5.558560E-9	5.354293E-9	5.068658E-9	5.280590E-9	5.178480E-9
   0:01:35	0	2.483050E+1	4.300000E+2	2.304700E-7	2.238917E-7	7.251629E-9	6.960387E-9	6.472276E-9	6.112852E-9	6.499717E-9	6.725280E-9	6.644556E-9	5.021788E-9	7.073392E-9	7.216154E-9	6.802633E-9	6.693138E-9	6.207014E-9	6.625555E-9	6.435129E-9	2.999606E-9	8.855680E-9	7.740857E-9	7.759759E-9	6.995497E-9	6.751079E-9	6.752088E-9	7.025603E-9	6.193100E-9	8.965380E-9	9.030447E-9	8.232939E-9	7.976911E-9	7.791542E-9	7.172204E-9	7.513288E-9	7.394259E-9
   0:01:43	0	2.483081E+1	4.400000E+2	3.508400E-7	3.444599E-7	1.084588E-8	1.059188E-8	9.898065E-9	9.327581E-9	9.971213E-9	1.039589E-8	1.028259E-8	7.786355E-9	1.081292E-8	1.103279E-8	1.033036E-8	1.026705E-8	9.538514E-9	1.022226E-8	9.906091E-9	4.581586E-9	1.354325E-8	1.185665E-8	1.192931E-8	1.075659E-8	1.038526E-8	1.044312E-8	1.085426E-8	9.604397E-9	1.380741E-8	1.390364E-8	1.271563E-8	1.238322E-8	1.216093E-8	1.112572E-8	1.167758E-8	1.152187E-8
   0:01:51	0	2.483050E+1	4.410000E+2	3.674000E-7	3.619078E-7	1.133769E-8	1.113407E-8	1.036578E-8	9.795849E-9	1.047810E-8	1.092380E-8	1.082576E-8	8.204904E-9	1.131997E-8	1.158886E-8	1.081087E-8	1.078485E-8	1.000720E-8	1.075226E-8	1.042549E-8	4.796792E-9	1.420201E-8	1.244825E-8	1.252138E-8	1.128309E-8	1.092786E-8	1.098479E-8	1.143549E-8	1.009537E-8	1.450091E-8	1.461959E-8	1.334690E-8	1.305430E-8	1.277968E-8	1.172130E-8	1.227969E-8	1.215495E-8
   0:01:59	0	2.493144E+1	4.420000E+2	3.863700E-7	3.807689E-7	1.190525E-8	1.166372E-8	1.090934E-8	1.030208E-8	1.099749E-8	1.147693E-8	1.140682E-8	8.623353E-9	1.192848E-8	1.215751E-8	1.137981E-8	1.131520E-8	1.053928E-8	1.129500E-8	1.097018E-8	5.049865E-9	1.494949E-8	1.309021E-8	1.317640E-8	1.189737E-8	1.149565E-8	1.156424E-8	1.202940E-8	1.064915E-8	1.528269E-8	1.538570E-8	1.404147E-8	1.372538E-8	1.346164E-8	1.234219E-8	1.295696E-8	1.280062E-8
   0:02:08	0	2.493098E+1	4.430000E+2	4.065800E-7	4.015752E-7	1.252320E-8	1.229420E-8	1.149081E-8	1.084628E-8	1.161840E-8	1.210546E-8	1.202578E-8	9.105270E-9	1.254960E-8	1.281465E-8	1.198678E-8	1.195930E-8	1.110927E-8	1.193857E-8	1.159087E-8	5.303038E-9	1.576027E-8	1.379507E-8	1.389446E-8	1.253679E-8	1.212660E-8	1.220674E-8	1.268654E-8	1.122827E-8	1.608977E-8	1.622726E-8	1.483691E-8	1.447243E-8	1.421927E-8	1.301380E-8	1.367195E-8	1.354764E-8
   0:02:16	0	2.493129E+1	4.440000E+2	4.302300E-7	4.255753E-7	1.324209E-8	1.297505E-8	1.217347E-8	1.150437E-8	1.230251E-8	1.285963E-8	1.273318E-8	9.688596E-9	1.328480E-8	1.356028E-8	1.270744E-8	1.266651E-8	1.175535E-8	1.265795E-8	1.226227E-8	5.644731E-9	1.668516E-8	1.462582E-8	1.471325E-8	1.326389E-8	1.283326E-8	1.294998E-8	1.346997E-8	1.193318E-8	1.704804E-8	1.719435E-8	1.569555E-8	1.534601E-8	1.507797E-8	1.382475E-8	1.448724E-8	1.440861E-8
   0:02:24	0	2.493121E+1	4.450000E+2	4.550000E-7	4.503449E-7	1.392305E-8	1.373165E-8	1.285604E-8	1.213719E-8	1.299933E-8	1.358879E-8	1.349114E-8	1.027192E-8	1.405812E-8	1.434382E-8	1.340284E-8	1.338628E-8	1.243943E-8	1.341509E-8	1.299696E-8	5.973835E-9	1.763525E-8	1.545648E-8	1.558236E-8	1.404117E-8	1.360307E-8	1.370575E-8	1.429130E-8	1.262548E-8	1.803159E-8	1.818651E-8	1.664261E-8	1.627037E-8	1.596200E-8	1.463580E-8	1.541541E-8	1.524429E-8
   0:02:32	0	2.493121E+1	4.460000E+2	4.825000E-7	4.775905E-7	1.475543E-8	1.453862E-8	1.361454E-8	1.288390E-8	1.379757E-8	1.443098E-8	1.431223E-8	1.090600E-8	1.488208E-8	1.517794E-8	1.418678E-8	1.419457E-8	1.318680E-8	1.422284E-8	1.380775E-8	6.290251E-9	1.868686E-8	1.637536E-8	1.650199E-8	1.486862E-8	1.441063E-8	1.456245E-8	1.517577E-8	1.341853E-8	1.911608E-8	1.929181E-8	1.764020E-8	1.725800E-8	1.698488E-8	1.553547E-8	1.633100E-8	1.624458E-8
   0:02:41	0	2.493174E+1	4.470000E+2	5.145600E-7	5.101877E-7	1.567602E-8	1.549698E-8	1.454997E-8	1.373181E-8	1.472253E-8	1.541149E-8	1.532277E-8	1.166692E-8	1.585814E-8	1.617636E-8	1.510987E-8	1.515429E-8	1.408618E-8	1.520722E-8	1.475784E-8	6.733254E-9	1.996638E-8	1.748293E-8	1.763572E-8	1.590915E-8	1.536970E-8	1.557021E-8	1.622453E-8	1.436253E-8	2.042743E-8	2.057289E-8	1.882719E-8	1.844824E-8	1.818452E-8	1.661261E-8	1.752265E-8	1.740939E-8
   0:02:49	0	2.493129E+1	4.480000E+2	5.487400E-7	5.442120E-7	1.668502E-8	1.649317E-8	1.548540E-8	1.461779E-8	1.568539E-8	1.645482E-8	1.634599E-8	1.247849E-8	1.691026E-8	1.726318E-8	1.608345E-8	1.611411E-8	1.501085E-8	1.624201E-8	1.574583E-8	7.188844E-9	2.129662E-8	1.862835E-8	1.880723E-8	1.693721E-8	1.640439E-8	1.660312E-8	1.732386E-8	1.533186E-8	2.183970E-8	2.196701E-8	2.010249E-8	1.968905E-8	1.937159E-8	1.776566E-8	1.870173E-8	1.863757E-8
   0:02:57	0	2.493106E+1	4.490000E+2	5.874000E-7	5.824529E-7	1.778222E-8	1.761538E-8	1.655994E-8	1.561757E-8	1.678768E-8	1.761138E-8	1.750811E-8	1.340418E-8	1.807655E-8	1.841325E-8	1.718350E-8	1.725069E-8	1.606222E-8	1.739046E-8	1.684791E-8	7.695090E-9	2.276626E-8	1.992480E-8	2.014252E-8	1.815320E-8	1.755273E-8	1.779992E-8	1.854957E-8	1.646475E-8	2.332763E-8	2.351192E-8	2.152940E-8	2.106919E-8	2.078595E-8	1.900754E-8	2.005636E-8	2.000498E-8
   0:03:05	0	2.493076E+1	4.500000E+2	6.308000E-7	6.257310E-7	1.899292E-8	1.886370E-8	1.776081E-8	1.678199E-8	1.797869E-8	1.891866E-8	1.884713E-8	1.444410E-8	1.938213E-8	1.975277E-8	1.837209E-8	1.848825E-8	1.724028E-8	1.866505E-8	1.815270E-8	8.277267E-9	2.443853E-8	2.137228E-8	2.162896E-8	1.945707E-8	1.886503E-8	1.916040E-8	1.999005E-8	1.773606E-8	2.505515E-8	2.528279E-8	2.315827E-8	2.263925E-8	2.235184E-8	2.045208E-8	2.161169E-8	2.161296E-8
   0:03:14	0	2.493205E+1	4.510000E+2	6.831300E-7	6.785541E-7	2.050626E-8	2.040208E-8	1.918931E-8	1.814883E-8	1.951175E-8	2.054032E-8	2.042618E-8	1.569955E-8	2.097941E-8	2.137042E-8	1.986411E-8	2.004163E-8	1.867174E-8	2.025524E-8	1.969818E-8	8.998719E-9	2.645293E-8	2.318471E-8	2.343033E-8	2.109941E-8	2.042975E-8	2.081066E-8	2.172118E-8	1.928431E-8	2.717356E-8	2.735517E-8	2.510282E-8	2.456383E-8	2.429653E-8	2.226414E-8	2.351823E-8	2.356278E-8
