APD#	0016	Started	06/26/07 10:14	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6	
ElapTime	Shutter_Open	DegC	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
0:00:00	0	9.900000E+37	0.000000E+0	4.631000E-11	-3.033776E-10	-1.264356E-11	-1.264150E-11	-1.267332E-11	-2.527664E-11	-2.530435E-11	0.000000E+0	-1.266427E-11	-1.271364E-11	-1.270861E-11	0.000000E+0	-1.267640E-11	-1.266073E-11	0.000000E+0	-2.520473E-11	0.000000E+0	-1.268861E-11	1.270126E-11	0.000000E+0	-1.262897E-11	-1.256866E-11	-1.265086E-11	-1.262928E-11	-1.266809E-11	-2.514006E-11	1.264160E-11	0.000000E+0	-1.265931E-11	-1.269397E-11	-1.266026E-11	1.270390E-11	-1.257495E-11	-1.269358E-11
0:00:08	0	9.900000E+37	5.000000E+1	4.509700E-9	8.455550E-10	0.000000E+0	0.000000E+0	-1.267332E-11	-1.268828E-11	-2.530435E-11	0.000000E+0	-1.266427E-11	-2.532718E-11	1.270861E-11	-1.266990E-11	-1.267640E-11	-2.522176E-11	1.269962E-11	7.067286E-10	-1.269986E-11	-1.268861E-11	7.600756E-11	6.289502E-11	-1.262897E-11	-2.503835E-11	0.000000E+0	-3.778839E-11	-1.266809E-11	-1.261971E-11	2.518365E-11	0.000000E+0	3.787826E-11	5.067593E-11	2.522083E-11	2.530778E-11	3.762585E-11	3.798078E-11
0:00:17	0	9.900000E+37	1.000000E+2	9.896000E-9	2.008467E-9	1.264356E-11	0.000000E+0	0.000000E+0	-3.796492E-11	-1.270218E-11	0.000000E+0	-2.522883E-11	-1.271364E-11	-1.270861E-11	-1.266990E-11	-3.792938E-11	9.218405E-10	0.000000E+0	1.640798E-10	2.529972E-11	-2.527730E-11	1.647164E-10	1.384088E-10	0.000000E+0	-1.256866E-11	-1.265086E-11	-2.515911E-11	-1.266809E-11	-1.261971E-11	5.046684E-11	5.026775E-11	6.309721E-11	6.326995E-11	5.054135E-11	6.331946E-11	5.020080E-11	4.431758E-10
0:00:26	0	9.900000E+37	1.500000E+2	1.125600E-8	1.578804E-9	0.000000E+0	-1.264150E-11	-1.267332E-11	-2.527664E-11	-3.800653E-11	-2.510581E-11	-1.266427E-11	-2.532718E-11	2.028374E-10	-1.266990E-11	-2.525298E-11	3.536031E-10	1.269962E-11	3.785690E-10	7.599916E-11	-3.796591E-11	1.393138E-10	1.384088E-10	-1.262897E-11	-2.503835E-11	-1.265086E-11	-2.515911E-11	-2.523643E-11	0.000000E+0	7.565049E-11	6.276032E-11	8.841583E-11	7.596392E-11	7.576218E-11	7.602336E-11	8.782665E-11	6.326799E-11
0:00:35	0	9.900000E+37	2.000000E+2	1.301200E-8	3.005778E-9	1.264356E-11	-1.264150E-11	-1.267332E-11	-2.527664E-11	-1.270218E-11	0.000000E+0	-1.266427E-11	0.000000E+0	2.408632E-10	-1.266990E-11	-1.267640E-11	5.177938E-10	0.000000E+0	3.155074E-10	5.069944E-11	-1.268861E-11	2.534252E-10	2.391600E-10	0.000000E+0	-1.256866E-11	-1.265086E-11	-1.262928E-11	4.548542E-10	1.261971E-11	1.386594E-10	1.381124E-10	1.388537E-10	1.519278E-10	1.136433E-10	1.393428E-10	1.128775E-10	1.266359E-10
0:00:43	0	9.900000E+37	2.500000E+2	1.399700E-8	3.864606E-9	0.000000E+0	0.000000E+0	-2.524686E-11	-1.268828E-11	0.000000E+0	-1.260252E-11	-1.266427E-11	-1.271364E-11	2.535718E-10	-2.524003E-11	-1.267640E-11	5.177938E-10	0.000000E+0	1.387754E-10	7.599916E-11	-2.527730E-11	3.800378E-10	3.398120E-10	-1.262897E-11	0.000000E+0	0.000000E+0	-1.262928E-11	5.180949E-10	0.000000E+0	2.395931E-10	2.260561E-10	2.399289E-10	2.405857E-10	2.020657E-10	2.280701E-10	2.007042E-10	2.278847E-10
0:00:52	0	9.900000E+37	3.000000E+2	1.609900E-8	7.212355E-9	0.000000E+0	1.264150E-11	-1.267332E-11	0.000000E+0	0.000000E+0	0.000000E+0	-2.522883E-11	-1.271364E-11	3.042061E-10	-2.524003E-11	0.000000E+0	6.314413E-10	0.000000E+0	4.417303E-10	6.329930E-11	7.087635E-10	6.587655E-10	5.538339E-10	-1.262897E-11	-1.256866E-11	-1.265086E-11	0.000000E+0	6.697130E-10	-1.261971E-11	3.908941E-10	4.019437E-10	4.419795E-10	4.557835E-10	4.041314E-10	4.055246E-10	3.888334E-10	4.051950E-10
0:01:01	0	9.900000E+37	3.500000E+2	2.304200E-8	1.425464E-8	0.000000E+0	1.264150E-11	-1.267332E-11	-2.527664E-11	0.000000E+0	-1.260252E-11	-2.522883E-11	0.000000E+0	3.296233E-10	0.000000E+0	0.000000E+0	8.208537E-10	1.269962E-11	8.329514E-10	6.329930E-11	1.126389E-9	1.190918E-9	1.032154E-9	0.000000E+0	-2.503835E-11	-1.265086E-11	-2.515911E-11	9.729491E-10	1.069993E-9	8.322550E-10	8.791403E-10	9.091779E-10	9.369549E-10	8.460443E-10	8.616648E-10	8.152927E-10	8.482708E-10
0:01:10	0	9.900000E+37	4.000000E+2	4.390700E-8	3.576474E-8	-1.264356E-11	1.264150E-11	-1.267332E-11	-1.268828E-11	-1.270218E-11	-1.260252E-11	-1.266427E-11	-1.271364E-11	3.549404E-10	-1.266990E-11	-1.267640E-11	1.174457E-9	0.000000E+0	2.082329E-9	6.329930E-11	2.430018E-9	2.926591E-9	2.680937E-9	0.000000E+0	-2.503835E-11	-1.265086E-11	0.000000E+0	2.463993E-9	2.492344E-9	2.294898E-9	2.436548E-9	2.525483E-9	2.570379E-9	2.386708E-9	2.445652E-9	2.207548E-9	2.367702E-9
0:01:18	0	9.900000E+37	4.100000E+2	5.049000E-8	4.617886E-8	-1.264356E-11	1.264150E-11	0.000000E+0	-1.268828E-11	-2.530435E-11	-2.510581E-11	0.000000E+0	-1.271364E-11	3.422318E-10	-3.790993E-11	0.000000E+0	1.275444E-9	-1.269962E-11	2.738548E-9	6.329930E-11	3.088127E-9	3.724670E-9	3.461313E-9	1.262897E-11	-1.256866E-11	0.000000E+0	0.000000E+0	3.146374E-9	3.172119E-9	3.001035E-9	3.227844E-9	3.295708E-9	3.393388E-9	3.144430E-9	3.205885E-9	2.897487E-9	3.127318E-9
0:01:26	0	9.900000E+37	4.200000E+2	6.601100E-8	6.191863E-8	0.000000E+0	0.000000E+0	-1.267332E-11	-1.268828E-11	-1.270218E-11	0.000000E+0	-1.266427E-11	-2.532718E-11	3.042061E-10	-2.524003E-11	0.000000E+0	1.351308E-9	0.000000E+0	4.076292E-9	5.069944E-11	3.493163E-9	5.004297E-9	4.669632E-9	2.515851E-11	-1.256866E-11	0.000000E+0	-1.262928E-11	4.169896E-9	4.267252E-9	4.085525E-9	4.383407E-9	4.520571E-9	4.634199E-9	4.306183E-9	4.435063E-9	3.988736E-9	4.279535E-9
0:01:34	0	9.900000E+37	4.300000E+2	9.269600E-8	8.726568E-8	0.000000E+0	0.000000E+0	-2.524686E-11	0.000000E+0	-1.270218E-11	-1.260252E-11	-1.266427E-11	-1.271364E-11	3.169147E-10	-1.266990E-11	-2.525298E-11	1.414412E-9	0.000000E+0	4.088944E-9	5.069944E-11	4.796792E-9	7.120008E-9	6.746460E-9	0.000000E+0	-3.760701E-11	-1.265086E-11	0.000000E+0	5.749317E-9	6.167959E-9	5.951703E-9	6.430603E-9	6.603975E-9	6.812064E-9	6.364621E-9	6.589225E-9	5.882702E-9	6.343390E-9
0:01:43	0	9.900000E+37	4.400000E+2	1.462900E-7	1.423847E-7	0.000000E+0	0.000000E+0	-1.267332E-11	1.268828E-11	-1.270218E-11	-1.260252E-11	0.000000E+0	-1.271364E-11	3.042061E-10	0.000000E+0	-2.525298E-11	1.528060E-9	1.269962E-11	7.332284E-9	3.799958E-11	6.201631E-9	1.149084E-8	1.105114E-8	1.262897E-11	-1.256866E-11	-1.265086E-11	-5.041766E-11	8.491310E-9	1.025893E-8	9.784993E-9	1.070088E-8	1.099825E-8	1.144626E-8	1.080967E-8	1.118904E-8	1.002194E-8	1.085081E-8
0:01:51	0	9.900000E+37	4.410000E+2	1.536700E-7	1.503353E-7	0.000000E+0	0.000000E+0	-2.524686E-11	0.000000E+0	-1.270218E-11	-1.260252E-11	-1.266427E-11	0.000000E+0	3.042061E-10	-2.524003E-11	-2.525298E-11	1.515399E-9	0.000000E+0	7.332284E-9	2.529972E-11	6.049767E-9	1.216231E-8	1.176862E-8	0.000000E+0	-1.256866E-11	-1.265086E-11	2.515911E-11	9.034741E-9	1.093871E-8	1.039020E-8	1.134147E-8	1.169282E-8	1.219331E-8	1.151685E-8	1.192406E-8	1.069921E-8	1.155985E-8
0:01:59	0	9.900000E+37	4.420000E+2	1.627500E-7	1.608739E-7	1.264356E-11	1.264150E-11	-2.524686E-11	-1.268828E-11	0.000000E+0	-1.260252E-11	-1.266427E-11	0.000000E+0	3.042061E-10	3.790993E-11	-1.267640E-11	1.540721E-9	1.269962E-11	8.884517E-9	1.269986E-11	6.037079E-9	1.290978E-8	1.249862E-8	2.515851E-11	-2.503835E-11	-1.265086E-11	0.000000E+0	9.426455E-9	1.169400E-8	1.104597E-8	1.212018E-8	1.248826E-8	1.300362E-8	1.231245E-8	1.278573E-8	1.143925E-8	1.238283E-8
0:02:07	0	9.900000E+37	4.430000E+2	1.723200E-7	1.693540E-7	0.000000E+0	1.264150E-11	-1.267332E-11	-1.268828E-11	-1.270218E-11	-1.260252E-11	-2.522883E-11	0.000000E+0	3.042061E-10	0.000000E+0	1.267640E-11	1.528060E-9	0.000000E+0	7.748710E-9	2.529972E-11	5.872526E-9	1.374587E-8	1.334189E-8	2.515851E-11	-2.503835E-11	-1.265086E-11	-1.262928E-11	9.679118E-9	1.256248E-8	1.178993E-8	1.292397E-8	1.335956E-8	1.395327E-8	1.320904E-8	1.372342E-8	1.231732E-8	1.334505E-8
