APD#	0010	Started	06/11/07 13:19	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6	
ElapTime	Shutter_Open	DegC	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
0:00:00	0	2.541530E+1	0.000000E+0	3.755000E-11	-4.294313E-10	0.000000E+0	-1.264150E-11	-2.524686E-11	-1.268828E-11	-2.530435E-11	-1.260252E-11	-1.266427E-11	0.000000E+0	-1.270861E-11	-1.266990E-11	-1.267640E-11	0.000000E+0	-1.269962E-11	-3.785690E-11	-1.269986E-11	-1.268861E-11	0.000000E+0	0.000000E+0	-2.515851E-11	-2.503835E-11	-2.520211E-11	0.000000E+0	-1.266809E-11	-2.514006E-11	-2.518365E-11	-1.259172E-11	-1.265931E-11	-2.528799E-11	-1.266026E-11	0.000000E+0	0.000000E+0	-1.269358E-11
0:00:08	0	2.541598E+1	5.000000E+1	7.562100E-9	3.536942E-10	2.518756E-11	0.000000E+0	0.000000E+0	1.268828E-11	1.270218E-11	0.000000E+0	0.000000E+0	1.271364E-11	0.000000E+0	2.524003E-11	0.000000E+0	1.266073E-11	1.269962E-11	0.000000E+0	0.000000E+0	1.268861E-11	1.270126E-11	3.775688E-11	1.262897E-11	1.256866E-11	3.785298E-11	1.262928E-11	0.000000E+0	1.261971E-11	2.518365E-11	0.000000E+0	1.265931E-11	2.528799E-11	1.266026E-11	-1.270390E-11	1.257495E-11	1.269358E-11
0:00:17	0	2.531550E+1	1.000000E+2	1.643200E-8	5.176466E-10	3.783112E-11	1.264150E-11	2.524686E-11	1.268828E-11	1.270218E-11	2.510581E-11	1.266427E-11	1.271364E-11	1.270861E-11	3.790993E-11	2.525298E-11	1.266073E-11	3.799886E-11	1.265217E-11	0.000000E+0	0.000000E+0	2.530252E-11	1.261875E-11	1.262897E-11	2.503835E-11	2.520211E-11	0.000000E+0	1.266809E-11	1.261971E-11	1.264160E-11	1.259172E-11	2.521895E-11	2.528799E-11	0.000000E+0	0.000000E+0	2.505089E-11	0.000000E+0
0:00:26	0	2.531778E+1	1.500000E+2	2.706200E-8	7.198446E-10	3.783112E-11	3.782495E-11	3.792018E-11	0.000000E+0	1.270218E-11	2.510581E-11	2.522883E-11	3.804082E-11	3.802576E-11	1.266990E-11	2.525298E-11	2.522176E-11	2.529924E-11	1.265217E-11	3.799958E-11	1.268861E-11	2.530252E-11	5.037563E-11	2.515851E-11	0.000000E+0	2.520211E-11	0.000000E+0	1.266809E-11	3.775977E-11	2.518365E-11	1.259172E-11	3.787826E-11	2.528799E-11	0.000000E+0	1.270390E-11	1.257495E-11	1.269358E-11
0:00:35	0	2.522095E+1	2.000000E+2	4.036400E-8	1.275151E-9	5.047468E-11	3.782495E-11	3.792018E-11	3.796492E-11	2.530435E-11	3.770833E-11	2.522883E-11	3.804082E-11	5.073437E-11	5.057982E-11	3.792938E-11	3.788249E-11	5.069848E-11	2.520473E-11	6.329930E-11	1.268861E-11	3.800378E-11	6.289502E-11	2.515851E-11	3.760701E-11	6.305509E-11	3.778839E-11	5.057261E-11	3.775977E-11	3.782525E-11	3.767602E-11	5.053757E-11	3.798196E-11	3.788109E-11	3.801168E-11	3.762585E-11	2.528720E-11
0:00:43	0	2.521836E+1	2.500000E+2	5.893300E-8	1.502748E-9	6.301868E-11	3.782495E-11	2.524686E-11	5.065320E-11	2.530435E-11	5.031085E-11	3.789310E-11	5.075446E-11	5.073437E-11	6.314996E-11	5.060577E-11	6.310425E-11	5.069848E-11	3.785690E-11	7.599916E-11	2.527730E-11	2.530252E-11	7.551377E-11	2.515851E-11	3.760701E-11	8.835682E-11	2.515911E-11	5.057261E-11	5.037949E-11	5.046684E-11	2.508430E-11	5.053757E-11	5.067593E-11	3.788109E-11	6.331946E-11	3.762585E-11	5.067436E-11
0:00:52	0	2.521692E+1	3.000000E+2	7.304000E-8	1.818758E-9	6.301868E-11	5.046644E-11	7.584036E-11	3.796492E-11	6.331088E-11	5.031085E-11	5.055738E-11	5.075446E-11	7.605152E-11	7.581985E-11	5.060577E-11	5.054321E-11	7.599772E-11	3.785690E-11	6.329930E-11	6.324321E-11	5.070504E-11	6.289502E-11	5.041646E-11	3.760701E-11	7.570596E-11	5.041766E-11	5.057261E-11	6.289983E-11	5.046684E-11	3.767602E-11	6.309721E-11	7.596392E-11	6.310192E-11	5.071558E-11	5.020080E-11	5.067436E-11
0:01:01	0	2.510876E+1	3.500000E+2	8.852100E-8	2.348614E-9	1.134934E-10	6.300840E-11	7.584036E-11	5.065320E-11	7.601306E-11	3.770833E-11	6.312193E-11	7.608164E-11	1.013687E-10	1.010599E-10	6.318235E-11	7.576498E-11	8.869734E-11	5.050908E-11	8.869902E-11	7.593181E-11	5.070504E-11	1.006519E-10	5.041646E-11	6.264536E-11	1.009081E-10	5.041766E-11	6.314095E-11	6.289983E-11	7.565049E-11	6.276032E-11	7.575652E-11	8.865789E-11	7.576218E-11	6.331946E-11	8.782665E-11	7.596156E-11
