APD#	0013	Started	04/20/07 11:37	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6	
ElapTime	Shutter_Open	DegC	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
   0:00:00	0	2.602670E+1	0.000000E+0	7.070000E-11	1.112303E-11	8.828589E-12	-8.192087E-13	6.955359E-13	-6.963566E-13	1.267218E-12	1.260252E-13	-6.282278E-14	1.141225E-12	3.172149E-13	1.266990E-13	1.896469E-13	1.957927E-12	3.356899E-12	-1.388751E-12	-1.269986E-13	-1.328807E-12	-1.900189E-13	-1.007513E-12	-1.764079E-12	8.778267E-13	3.157735E-13	0.000000E+0	-1.580020E-12	7.551954E-13	0.000000E+0	-3.767602E-13	2.147099E-12	6.326995E-13	-5.054135E-13	2.530778E-13	-7.525170E-13	-1.266359E-12
   0:00:13	0	2.602571E+1	0.000000E+0	7.443000E-11	-2.753079E-10	1.242354E-11	-8.701728E-12	-6.637029E-12	-7.910691E-12	-8.363437E-12	-8.486358E-12	-7.706261E-12	-8.561186E-12	-8.050453E-12	-7.772532E-12	-9.294693E-12	-7.514689E-12	-2.469926E-12	-1.142183E-11	-8.677905E-12	-1.240486E-11	-1.210020E-11	-1.176922E-11	-1.322761E-11	-1.391756E-11	-1.009579E-11	-1.096062E-11	-9.351444E-12	-8.182940E-12	-9.142760E-12	-9.483452E-12	-8.587400E-12	-9.940278E-12	-9.976683E-12	-8.680668E-12	-8.844055E-12	-9.497194E-12
   0:00:27	0	2.602518E+1	1.000000E+1	1.068900E-9	3.290765E-10	1.401265E-10	7.755109E-12	8.280569E-12	5.758679E-12	5.701980E-12	5.029100E-12	2.905803E-12	7.228756E-12	1.274063E-11	1.118542E-11	8.536106E-12	6.378215E-12	1.241563E-11	6.943753E-13	5.130944E-12	4.177249E-12	7.348730E-12	4.909388E-12	4.093975E-12	1.880350E-12	4.479601E-12	5.228719E-12	6.571447E-12	5.916360E-12	7.440624E-12	7.536196E-12	8.082024E-12	5.065594E-12	4.293523E-12	3.612110E-12	4.014084E-12	4.558693E-12
   0:00:41	0	2.602503E+1	2.000000E+1	1.508000E-9	6.134539E-10	2.353524E-10	1.778071E-11	1.637154E-11	1.069512E-11	1.058082E-11	1.056032E-11	8.148014E-12	1.325322E-11	2.421440E-11	2.104400E-11	1.416263E-11	1.401951E-11	1.767247E-11	4.922393E-12	9.944891E-12	1.082228E-11	2.388337E-11	1.309170E-11	1.196869E-11	8.337869E-12	9.401485E-12	1.033115E-11	9.730489E-12	9.000737E-12	1.425016E-11	1.249853E-11	1.363817E-11	9.370549E-12	9.219061E-12	7.730376E-12	7.025142E-12	4.431758E-12
   0:00:55	0	2.602541E+1	3.000000E+1	1.896100E-9	8.867410E-10	2.920463E-10	2.686069E-11	2.490557E-11	1.626497E-11	1.539564E-11	1.489777E-11	1.162221E-11	1.908748E-11	3.587730E-11	3.147122E-11	2.035909E-11	2.147040E-11	2.400728E-11	9.339696E-12	1.292186E-11	2.018887E-11	3.623660E-11	2.139921E-11	2.217230E-11	1.416794E-11	1.432337E-11	1.543258E-11	1.484860E-11	1.296651E-11	2.440127E-11	2.223282E-11	2.146800E-11	1.570254E-11	1.730169E-11	1.337011E-11	1.279477E-11	1.120633E-11
   0:01:09	0	2.602609E+1	4.000000E+1	2.329100E-9	1.149933E-9	3.278037E-10	3.852570E-11	3.185894E-11	2.151712E-11	2.065355E-11	2.036647E-11	1.680260E-11	2.561849E-11	4.519562E-11	4.063445E-11	2.725126E-11	2.885948E-11	2.951811E-11	1.615493E-11	1.798980E-11	2.702373E-11	5.182115E-11	3.002169E-11	3.092806E-11	2.068781E-11	2.139092E-11	2.299224E-11	2.420004E-11	1.812767E-11	3.581454E-11	3.140197E-11	2.929784E-11	2.209650E-11	2.292205E-11	1.723530E-11	1.812675E-11	1.709435E-11
   0:01:23	0	2.602602E+1	5.000000E+1	2.746700E-9	1.431894E-9	3.513257E-10	4.861401E-11	4.228898E-11	2.556738E-11	2.736970E-11	2.709244E-11	2.166588E-11	3.278418E-11	5.958436E-11	5.213612E-11	3.679848E-11	3.687860E-11	3.629591E-11	2.246608E-11	2.407074E-11	3.442908E-11	6.816578E-11	4.179190E-11	4.295940E-11	3.059231E-11	2.782692E-11	2.746420E-11	2.994956E-11	2.423382E-11	4.729052E-11	4.157648E-11	3.908438E-11	2.937805E-11	3.087907E-11	2.382532E-11	2.433600E-11	2.317227E-11
   0:01:37	0	2.602602E+1	6.000000E+1	3.047100E-9	1.646361E-9	3.589566E-10	5.655825E-11	4.968441E-11	3.328824E-11	3.402184E-11	3.450907E-11	2.810871E-11	3.798476E-11	6.928293E-11	6.028776E-11	4.438535E-11	4.287799E-11	4.446667E-11	2.517982E-11	3.008867E-11	4.170655E-11	7.697165E-11	4.670129E-11	5.114834E-11	3.485576E-11	3.331660E-11	3.458234E-11	3.557339E-11	3.052778E-11	5.561307E-11	4.798240E-11	4.495751E-11	3.703941E-11	3.687724E-11	2.927400E-11	2.947886E-11	3.007378E-11
