APD#	0008	Started	03/06/07 13:01	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6	
ElapTime	Shutter_Open	DegC	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
   0:00:00	0	2.669300E+1	0.000000E+0	-1.449800E-10	-2.257608E-10	-1.261369E-12	-5.674737E-12	-5.499424E-12	-4.366965E-12	-5.068871E-12	-4.965591E-12	-6.001071E-12	-6.467940E-12	-5.261564E-12	-1.643096E-11	-6.638639E-12	-1.629246E-11	-6.967791E-12	-5.679531E-12	-6.333930E-12	-6.138488E-12	-7.601756E-12	-7.552370E-12	-1.650319E-11	-8.839626E-12	-1.444988E-11	-6.425020E-12	-5.813356E-12	-5.538762E-12	-5.674783E-12	-3.893520E-12	-5.682736E-12	-5.508384E-12	-5.430952E-12	-5.765772E-12	-6.523134E-12	-5.508213E-12
   0:00:13	0	2.664500E+1	0.000000E+0	-6.564000E-11	-3.849873E-10	-1.261369E-12	-1.191685E-11	-1.017758E-11	-1.113871E-11	-1.197406E-11	-9.994691E-12	-1.048542E-11	-1.198486E-11	-1.039604E-11	-1.624141E-11	-9.863634E-12	-1.679789E-11	-1.051468E-11	-1.148558E-11	-9.817892E-12	-1.373367E-11	-1.400039E-11	-1.403562E-11	-1.864514E-11	-1.385422E-11	-2.025533E-11	-1.291368E-11	-1.118383E-11	-1.221131E-11	-1.317812E-11	-1.130479E-11	-1.086010E-11	-9.433519E-12	-1.073530E-11	-1.134249E-11	-1.197987E-11	-1.126930E-11
   0:00:27	0	2.664600E+1	1.000000E+1	1.604400E-9	1.263888E-9	7.826164E-11	4.918139E-11	6.953263E-11	4.069340E-11	3.585916E-11	2.558311E-11	1.964458E-11	2.555542E-11	4.608322E-11	4.531034E-11	-1.106440E-11	4.540416E-11	4.307271E-11	6.588296E-11	3.471262E-11	3.651721E-11	4.377535E-11	6.797431E-11	4.132161E-11	-1.811767E-11	6.997721E-11	3.760640E-11	3.367816E-11	1.945026E-11	4.237224E-11	4.295860E-11	6.667770E-11	4.014193E-11	4.022473E-11	4.213695E-11	2.182695E-11	2.165304E-11
   0:00:41	0	2.664800E+1	2.000000E+1	1.840900E-9	1.520231E-9	8.400002E-11	5.472971E-11	7.692906E-11	4.980598E-11	4.441263E-11	3.972671E-11	3.038329E-11	3.614578E-11	5.121769E-11	5.327342E-11	-1.074899E-11	5.557062E-11	5.504535E-11	7.635837E-11	4.814147E-11	4.816175E-11	4.916089E-11	7.376503E-11	5.070782E-11	-1.429363E-11	8.335525E-11	4.592084E-11	4.372486E-11	2.719200E-11	4.621847E-11	4.760564E-11	7.261362E-11	4.596617E-11	4.818076E-11	4.980430E-11	2.853822E-11	2.861752E-11
   0:00:55	0	2.665000E+1	3.000000E+1	2.098700E-9	1.745657E-9	9.213571E-11	6.223299E-11	8.577844E-11	5.651478E-11	5.309212E-11	4.997246E-11	4.042696E-11	4.572106E-11	5.565470E-11	6.414260E-11	-1.169722E-11	6.580089E-11	6.473606E-11	8.513021E-11	5.732637E-11	5.873126E-11	5.397537E-11	8.150718E-11	5.902206E-11	-1.423029E-11	9.496516E-11	5.108691E-11	5.042199E-11	3.348596E-11	4.956003E-11	5.011804E-11	7.899013E-11	5.172843E-11	5.297970E-11	5.740764E-11	3.449696E-11	3.444257E-11
   0:01:09	0	2.665100E+1	4.000000E+1	2.340600E-9	1.984498E-9	9.938733E-11	6.916889E-11	9.437534E-11	6.259017E-11	6.132854E-11	5.782969E-11	4.952230E-11	5.713531E-11	6.186691E-11	7.077783E-11	-1.125404E-11	7.577893E-11	7.265482E-11	9.648927E-11	6.689126E-11	6.790802E-11	6.075404E-11	8.805203E-11	6.910038E-11	-1.159780E-11	1.072066E-10	5.914976E-11	5.787820E-11	4.047351E-11	5.744162E-11	5.683825E-11	8.637838E-11	5.654014E-11	5.878946E-11	6.444180E-11	3.982795E-11	4.077337E-11
   0:01:23	0	2.665300E+1	5.000000E+1	2.604500E-9	2.233501E-9	1.067027E-10	7.358246E-11	1.037935E-10	6.974156E-11	6.981799E-11	6.832749E-11	5.994490E-11	6.575956E-11	6.864850E-11	8.006776E-11	-1.125404E-11	8.588259E-11	8.443647E-11	1.076590E-10	7.645616E-11	7.923685E-11	6.822878E-11	9.610915E-11	7.867553E-11	-1.404226E-11	1.193216E-10	6.658313E-11	6.741917E-11	4.664226E-11	6.481953E-11	6.223980E-11	9.389223E-11	6.331493E-11	6.611447E-11	7.255230E-11	4.591146E-11	4.691526E-11
   0:01:37	0	2.665400E+1	6.000000E+1	2.955100E-9	2.592535E-9	1.239825E-10	9.035484E-11	1.195334E-10	8.056356E-11	7.811742E-11	7.788159E-11	6.664101E-11	7.425668E-11	8.088279E-11	9.561382E-11	-1.074899E-11	1.011014E-10	9.425417E-11	1.238150E-10	8.709804E-11	8.955258E-11	7.918887E-11	1.129765E-10	9.215572E-11	-1.347815E-11	1.409645E-10	7.760640E-11	7.544396E-11	5.287362E-11	7.698831E-11	7.517755E-11	1.104979E-10	7.331817E-11	7.609215E-11	8.319757E-11	5.224646E-11	5.438548E-11
