APD#	0002	Started	05/31/07 17:00	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6	
ElapTime	Shutter_Open	DegC	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
0:00:00	0	2.782646E+1	0.000000E+0	1.330600E-10	-6.324274E-11	1.264356E-11	0.000000E+0	1.267332E-11	0.000000E+0	0.000000E+0	-1.260252E-11	-1.266427E-11	-1.271364E-11	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	1.269962E-11	-2.520473E-11	0.000000E+0	-1.268861E-11	-1.270126E-11	0.000000E+0	-1.262897E-11	-1.256866E-11	0.000000E+0	-1.262928E-11	1.266809E-11	1.261971E-11	-1.264160E-11	1.259172E-11	0.000000E+0	1.269397E-11	-1.266026E-11	-1.270390E-11	1.257495E-11	0.000000E+0
0:00:08	0	2.782646E+1	5.000000E+1	4.645500E-9	4.052917E-9	1.386809E-10	1.261163E-10	1.137605E-10	1.391714E-10	1.013174E-10	1.257275E-10	1.263436E-10	1.268361E-10	1.393944E-10	1.389698E-10	1.390411E-10	1.263082E-10	1.519954E-10	1.262229E-10	1.266986E-10	1.265863E-10	1.267126E-10	1.258894E-10	1.259914E-10	1.504280E-10	1.135589E-10	1.385243E-10	1.137136E-10	1.258990E-10	1.261173E-10	1.256198E-10	1.136348E-10	1.392339E-10	1.009830E-10	1.267389E-10	1.254525E-10	1.012488E-10
0:00:17	0	2.782358E+1	1.000000E+2	5.978400E-9	5.138797E-9	1.639680E-10	1.639413E-10	1.516807E-10	1.518597E-10	1.520261E-10	1.508333E-10	1.515724E-10	1.521633E-10	1.774202E-10	1.768797E-10	1.769705E-10	1.641907E-10	1.899943E-10	1.640798E-10	1.519983E-10	1.771409E-10	1.773176E-10	1.887844E-10	1.637789E-10	1.629967E-10	1.640628E-10	1.637828E-10	1.389500E-10	1.636588E-10	1.639426E-10	1.381124E-10	1.641724E-10	1.266398E-10	1.515244E-10	1.520467E-10	1.630783E-10	1.392295E-10
0:00:26	0	2.782441E+1	1.500000E+2	6.881000E-9	5.858506E-9	2.017992E-10	1.639413E-10	2.022742E-10	1.771363E-10	1.773305E-10	1.885416E-10	1.768012E-10	1.774904E-10	2.028374E-10	1.895496E-10	1.896469E-10	1.894124E-10	2.026939E-10	1.892845E-10	1.899979E-10	1.898295E-10	2.027202E-10	1.761657E-10	1.763084E-10	1.880350E-10	1.766140E-10	1.889419E-10	1.895226E-10	2.014186E-10	1.891262E-10	1.632958E-10	1.641724E-10	1.772158E-10	1.641846E-10	1.520467E-10	1.755543E-10	1.646167E-10
0:00:35	0	2.782434E+1	2.000000E+2	8.047900E-9	6.844295E-9	2.144427E-10	2.269497E-10	2.022742E-10	2.025129E-10	2.027348E-10	1.885416E-10	2.021298E-10	2.409585E-10	2.281546E-10	2.401295E-10	2.023233E-10	2.272949E-10	2.279932E-10	2.271414E-10	2.153976E-10	2.404840E-10	2.154214E-10	2.391600E-10	2.141954E-10	2.131723E-10	2.271179E-10	2.142005E-10	2.274271E-10	2.265586E-10	1.891262E-10	2.009718E-10	1.641724E-10	2.026038E-10	2.020657E-10	2.027623E-10	2.132792E-10	2.025975E-10
0:00:43	0	2.782418E+1	2.500000E+2	8.407700E-9	7.980258E-9	2.522738E-10	2.522327E-10	2.275211E-10	2.404778E-10	2.407414E-10	2.262500E-10	2.400229E-10	2.409585E-10	2.535718E-10	2.653695E-10	2.655056E-10	2.651774E-10	2.659920E-10	2.649983E-10	2.406974E-10	2.657613E-10	2.534252E-10	2.642982E-10	2.393539E-10	2.632490E-10	2.649709E-10	2.645187E-10	2.653316E-10	2.643184E-10	2.395931E-10	2.386479E-10	2.147099E-10	2.405857E-10	2.526071E-10	2.280701E-10	2.257551E-10	2.532718E-10
0:00:52	0	2.782411E+1	3.000000E+2	1.062400E-8	9.445263E-9	3.152925E-10	2.647746E-10	2.907879E-10	2.911310E-10	3.040522E-10	2.891633E-10	2.652517E-10	3.043265E-10	3.042061E-10	3.032794E-10	3.034350E-10	2.904989E-10	3.039909E-10	3.028552E-10	3.039967E-10	3.164159E-10	3.040302E-10	3.020551E-10	2.897703E-10	3.008561E-10	3.281256E-10	3.149364E-10	2.906678E-10	3.146979E-10	2.900599E-10	2.889156E-10	2.525882E-10	2.912617E-10	2.778279E-10	2.787857E-10	2.633809E-10	3.038463E-10
0:01:02	0	2.772576E+1	3.500000E+2	1.611700E-8	1.460938E-8	4.666170E-10	4.287159E-10	4.297953E-10	4.303024E-10	4.560784E-10	4.524999E-10	4.421527E-10	4.819171E-10	4.563091E-10	4.549191E-10	4.678289E-10	4.672506E-10	4.813856E-10	4.669350E-10	4.686948E-10	4.935568E-10	4.687466E-10	4.657013E-10	4.912373E-10	4.888911E-10	4.920887E-10	4.787192E-10	4.675223E-10	4.783567E-10	4.287193E-10	4.270280E-10	4.166609E-10	4.431895E-10	4.420125E-10	4.435363E-10	3.888334E-10	4.431758E-10
