APD#	0015	Started	04/30/07 15:08	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6	
ElapTime	Shutter_Open	DegC	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
   0:00:00	0	-4.988287E+0	0.000000E+0	-3.056000E-11	-4.035496E-10	0.000000E+0	-2.518345E-11	-1.267332E-11	-2.527664E-11	0.000000E+0	-2.510581E-11	-1.266427E-11	-2.532718E-11	-2.531715E-11	-1.266990E-11	0.000000E+0	-1.266073E-11	0.000000E+0	4.795872E-10	0.000000E+0	-2.527730E-11	0.000000E+0	-1.261875E-11	0.000000E+0	0.000000E+0	-1.265086E-11	-4.156722E-10	-1.137136E-10	-1.261971E-11	-2.518365E-11	-1.259172E-11	0.000000E+0	-1.269397E-11	-1.266026E-11	-2.530778E-11	-1.257495E-11	-1.269358E-11
   0:00:08	0	-4.987679E+0	5.000000E+1	2.227800E-9	-3.022000E-10	0.000000E+0	-2.518345E-11	-1.267332E-11	0.000000E+0	0.000000E+0	-2.510581E-11	-1.266427E-11	0.000000E+0	-2.531715E-11	0.000000E+0	0.000000E+0	-1.266073E-11	0.000000E+0	4.795872E-10	-1.269986E-11	-1.268861E-11	0.000000E+0	-1.261875E-11	0.000000E+0	-1.256866E-11	-2.520211E-11	-4.409308E-10	-1.137136E-10	1.261971E-11	0.000000E+0	-1.259172E-11	0.000000E+0	0.000000E+0	1.266026E-11	-1.270390E-11	-2.505089E-11	-1.269358E-11
   0:00:17	0	-4.988971E+0	1.000000E+2	3.652400E-9	-3.152052E-10	0.000000E+0	0.000000E+0	-1.267332E-11	-1.268828E-11	-2.530435E-11	0.000000E+0	0.000000E+0	-1.271364E-11	-2.531715E-11	0.000000E+0	0.000000E+0	-1.266073E-11	0.000000E+0	5.047919E-10	-2.529972E-11	0.000000E+0	-1.270126E-11	1.261875E-11	0.000000E+0	-1.256866E-11	-1.265086E-11	-4.787192E-10	-1.137136E-10	0.000000E+0	-1.264160E-11	-1.259172E-11	0.000000E+0	-1.269397E-11	1.266026E-11	0.000000E+0	-2.505089E-11	-2.528720E-11
   0:00:26	0	-4.988667E+0	1.500000E+2	3.891500E-9	-1.762160E-10	0.000000E+0	-1.264150E-11	-1.267332E-11	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	-1.266990E-11	0.000000E+0	0.000000E+0	1.269962E-11	4.795872E-10	-1.269986E-11	0.000000E+0	-2.530252E-11	1.261875E-11	-2.515851E-11	0.000000E+0	-1.265086E-11	-4.156722E-10	-8.847713E-11	-1.261971E-11	-1.264160E-11	0.000000E+0	0.000000E+0	0.000000E+0	-2.522083E-11	0.000000E+0	0.000000E+0	-1.269358E-11
   0:00:36	0	-4.987375E+0	2.000000E+2	4.074900E-9	-1.004828E-10	1.264356E-11	1.264150E-11	-1.267332E-11	1.268828E-11	-1.270218E-11	1.260252E-11	-1.266427E-11	0.000000E+0	0.000000E+0	0.000000E+0	1.267640E-11	-1.266073E-11	1.269962E-11	4.669350E-10	-1.269986E-11	-1.268861E-11	0.000000E+0	0.000000E+0	-1.262897E-11	-1.256866E-11	1.265086E-11	-4.031424E-10	-7.580904E-11	0.000000E+0	-2.518365E-11	0.000000E+0	-1.265931E-11	-1.269397E-11	-1.266026E-11	-1.270390E-11	-1.257495E-11	1.269358E-11
   0:00:45	0	-4.987907E+0	2.500000E+2	1.507200E-7	8.347000E-8	1.264356E-11	1.264150E-11	2.524686E-11	2.527664E-11	0.000000E+0	1.260252E-11	1.266427E-11	-1.271364E-11	1.270861E-11	-1.266990E-11	-3.792938E-11	0.000000E+0	1.392958E-10	3.912212E-10	5.069944E-11	-2.527730E-11	1.270126E-11	-1.261875E-11	0.000000E+0	1.256866E-11	2.561651E-9	1.725835E-9	-5.057261E-11	0.000000E+0	0.000000E+0	1.259172E-11	2.159260E-9	1.269397E-11	1.587357E-8	-1.393428E-10	6.075852E-8	-6.326799E-11
   0:00:54	0	-4.986767E+0	3.000000E+2	1.969600E-6	8.772155E-7	5.047468E-11	6.300840E-11	1.267332E-11	1.268828E-11	2.530435E-11	2.510581E-11	5.055738E-11	-5.075446E-11	-2.531715E-11	-1.266990E-11	2.529290E-10	-2.522176E-11	6.460806E-10	4.429656E-9	8.360908E-10	0.000000E+0	3.800378E-11	2.513814E-11	6.294599E-11	2.503835E-11	1.548702E-7	4.372000E-7	1.137136E-10	1.132793E-10	1.134757E-10	3.767602E-11	2.992682E-9	0.000000E+0	1.397683E-7	2.382232E-9	1.331570E-7	2.528720E-11
   0:01:03	0	-4.987907E+0	3.500000E+2	1.146000E-5	3.965787E-6	6.301868E-11	1.512998E-10	2.524686E-11	6.324156E-11	1.270218E-11	1.005225E-10	8.845048E-11	0.000000E+0	5.073437E-11	3.790993E-11	5.060577E-11	2.522176E-11	1.634051E-9	1.243081E-8	2.039478E-9	1.138977E-10	1.140113E-10	8.813251E-11	6.294599E-11	1.378594E-10	8.383415E-7	2.109120E-6	2.653316E-10	-1.761791E-10	1.764846E-10	1.130281E-10	3.939638E-9	7.596392E-11	5.465968E-7	3.063125E-7	1.436054E-7	1.266359E-10
   0:01:12	0	-4.986311E+0	4.000000E+2	9.999200E-5	9.844869E+31	7.566224E-11	5.674737E-10	1.896009E-10	4.429907E-10	1.520261E-10	3.645800E-10	2.779160E-10	-3.804082E-11	3.169147E-10	5.057982E-11	1.302375E-9	-6.310425E-11	3.800186E-9	2.349858E-8	3.610280E-8	1.265863E-10	2.914290E-10	1.887844E-10	3.609023E-8	9.132169E-7	1.354159E-6	9.844869E+31	4.296178E-10	1.755608E-6	-7.187792E-10	9.168163E-10	6.944979E-9	-5.444414E-10	2.102841E-6	9.759732E-7	4.790414E-6	2.278847E-10
