APD#	0015	Started	04/26/07 10:58	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6	
ElapTime	Shutter_Open	DegC	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
   0:00:00	0	2.542898E+1	0.000000E+0	-1.331500E-10	-2.971709E-11	4.287859E-12	-9.456237E-13	-3.792018E-13	-9.491230E-13	1.270218E-13	-4.395997E-13	-7.578621E-13	0.000000E+0	-2.028374E-12	3.162486E-13	-2.023233E-12	-2.522176E-13	2.976911E-12	-2.460699E-12	-1.773980E-12	-1.202920E-12	-3.484346E-12	-1.951435E-12	-2.897703E-12	-1.629967E-12	-1.956401E-12	-1.322593E-12	-7.580904E-13	-1.510391E-12	-1.450300E-12	-1.444578E-12	-6.309721E-13	-2.278918E-12	-1.073630E-12	1.330409E-12	-1.380275E-12	-1.773103E-12
   0:00:13	0	2.542731E+1	0.000000E+0	-4.491000E-11	-2.377022E-10	3.468517E-12	-8.070649E-12	-4.993489E-12	-6.138328E-12	-7.729328E-12	-6.537433E-12	-5.874428E-12	-6.722213E-12	-8.874011E-12	-7.078182E-12	-7.523990E-12	-7.704102E-12	-6.969791E-13	-8.519795E-12	-8.424907E-12	-9.936077E-12	-1.146614E-11	-1.044773E-11	-1.108665E-11	-1.109605E-11	-8.518913E-12	-7.433373E-12	-7.392379E-12	-7.679145E-12	-8.512671E-12	-9.106692E-12	-6.882878E-12	-8.358030E-12	-7.198404E-12	-7.920434E-12	-5.080480E-12	-8.166868E-12
   0:00:27	0	2.542655E+1	1.000000E+1	2.710100E-10	2.543360E-10	1.690056E-11	8.259774E-12	8.470170E-12	7.910691E-12	8.933535E-12	9.177016E-12	7.453972E-12	7.102621E-12	7.860325E-12	9.415628E-12	9.484340E-12	7.766907E-12	2.020639E-11	9.970312E-12	1.127488E-11	6.455203E-12	5.068504E-12	4.090660E-12	3.338226E-12	5.015587E-12	7.256815E-12	7.433373E-12	7.077173E-12	8.560538E-12	5.485656E-12	6.594296E-12	6.756285E-12	6.078113E-12	6.377980E-12	5.449675E-12	6.209255E-12	6.901508E-12
   0:00:41	0	2.542723E+1	2.000000E+1	1.219800E-9	4.811004E-10	2.390130E-11	1.361897E-11	1.700421E-11	1.569550E-11	1.298823E-11	1.716027E-11	1.358069E-11	1.274568E-11	1.730472E-11	1.377627E-11	1.700833E-11	1.477716E-11	2.742718E-11	1.684931E-11	1.425284E-11	1.360678E-11	1.419041E-11	1.277673E-11	8.818405E-12	1.372953E-11	1.306127E-11	1.404733E-11	1.478575E-11	1.844267E-11	1.298899E-11	1.293775E-11	1.515429E-11	1.209326E-11	1.622906E-11	1.216574E-11	1.367304E-11	1.430876E-11
   0:00:55	0	2.542564E+1	3.000000E+1	1.589000E-9	6.901628E-10	2.976612E-11	2.314090E-11	2.629565E-11	1.987164E-11	2.109762E-11	2.539457E-11	1.932947E-11	1.769198E-11	2.357997E-11	2.009625E-11	2.276162E-11	2.020732E-11	3.319200E-11	2.202375E-11	2.286675E-11	2.025181E-11	2.008200E-11	1.592347E-11	1.448752E-11	1.962195E-11	2.050735E-11	1.984288E-11	2.413720E-11	2.574422E-11	2.105970E-11	1.871606E-11	2.266814E-11	1.696794E-11	2.494270E-11	1.862872E-11	1.881589E-11	2.044965E-11
   0:01:09	0	2.542701E+1	4.000000E+1	1.937300E-9	8.834739E-10	3.613569E-11	2.780631E-11	2.762385E-11	2.626373E-11	2.774977E-11	3.482364E-11	2.482497E-11	2.143400E-11	3.074283E-11	2.521509E-11	2.826238E-11	2.702816E-11	4.167975E-11	2.751400E-11	2.812469E-11	2.696079E-11	2.559354E-11	2.309926E-11	1.858249E-11	2.752041E-11	2.568125E-11	2.463007E-11	3.165626E-11	3.172417E-11	3.045530E-11	2.487113E-11	2.942443E-11	1.899398E-11	3.214211E-11	2.572591E-11	2.395974E-11	2.722422E-11
   0:01:23	0	2.542731E+1	5.000000E+1	2.323800E-9	1.099659E-9	4.130661E-11	3.568784E-11	3.514602E-11	3.139000E-11	3.351476E-11	4.161213E-11	2.981489E-11	2.955071E-11	3.803276E-11	3.134453E-11	3.464848E-11	3.189008E-11	4.788756E-11	3.508737E-11	3.306564E-11	3.341599E-11	3.427341E-11	2.939274E-11	2.494471E-11	3.466772E-11	3.117093E-11	3.073986E-11	3.765914E-11	4.053611E-11	3.758038E-11	3.115113E-11	3.681169E-11	2.735201E-11	4.016093E-11	3.269605E-11	3.186216E-11	3.526516E-11
   0:01:37	0	2.542761E+1	6.000000E+1	2.601300E-9	1.230737E-9	4.527987E-11	3.802104E-11	3.773756E-11	3.537731E-11	3.814055E-11	4.500687E-11	3.297298E-11	3.037459E-11	4.094874E-11	3.425162E-11	3.964318E-11	3.567932E-11	5.263842E-11	3.868378E-11	3.724659E-11	3.721358E-11	3.965794E-11	3.335821E-11	2.828294E-11	3.993369E-11	3.546226E-11	3.451969E-11	4.410390E-11	4.538327E-11	4.142661E-11	3.674106E-11	4.281041E-11	3.241760E-11	4.533968E-11	3.662425E-11	3.455934E-11	4.090030E-11
   0:01:51	0	2.542701E+1	7.000000E+1	2.742100E-9	1.325288E-9	4.773889E-11	4.186724E-11	4.013951E-11	3.607367E-11	4.010389E-11	4.846413E-11	3.745733E-11	3.253091E-11	4.405484E-11	3.595756E-11	4.173030E-11	3.782666E-11	5.833925E-11	4.202913E-11	4.187054E-11	3.879516E-11	4.105108E-11	3.656754E-11	3.149487E-11	4.344401E-11	3.804922E-11	3.760640E-11	4.682106E-11	4.947424E-11	4.438992E-11	3.881324E-11	4.539909E-11	3.640571E-11	4.919159E-11	3.934909E-11	3.938931E-11	4.286231E-11
