APD#	0016	Started	07/03/07 17:23	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6					
ElapTime	Shutter_Open	DegC	H2O_In	H2O_Out	TE_A	TE_V	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
0:00:00	0	5.013685E+0	1.540400E+1	1.575400E+1	4.870892E-1	6.229259E-1	0.000000E+0	-1.033400E-10	-1.313585E-10	-1.450525E-12	-5.674737E-12	-3.918751E-12	-4.999381E-12	-4.434762E-12	-3.834341E-12	1.831832E-12	-2.029177E-12	-4.056748E-12	-6.193285E-12	-3.919702E-12	-2.272949E-12	-8.229753E-13	-6.689713E-12	-4.940946E-12	-3.860533E-12	-4.181416E-12	-5.286957E-12	-4.850720E-12	-5.328319E-12	-4.038315E-12	-3.338305E-12	-5.876198E-12	-5.602358E-12	-4.918278E-12	-4.772957E-12	-3.472838E-12	-4.431895E-12	-4.862736E-12	-5.132577E-12	-4.452722E-12	-3.545206E-12
0:00:13	0	5.019006E+0	1.540300E+1	1.574300E+1	4.871145E-1	6.229512E-1	0.000000E+0	-1.949500E-10	-3.910913E-10	-1.766116E-12	-1.324072E-11	-1.125132E-11	-1.240454E-11	-1.241813E-11	-1.338844E-11	-1.269618E-11	-1.306302E-11	-1.261455E-11	-1.377627E-11	-1.207651E-11	-1.136674E-11	-7.664770E-12	-1.375700E-11	-1.520283E-11	-1.284746E-11	-1.444444E-11	-1.221038E-11	-1.354284E-11	-1.404226E-11	-1.205219E-11	-1.165374E-11	-1.314289E-11	-1.170752E-11	-1.380920E-11	-1.274937E-11	-9.218372E-12	-1.297983E-11	-1.111411E-11	-1.229278E-11	-1.279477E-11	-1.380202E-11
0:00:26	0	5.015738E+0	1.538700E+1	1.576300E+1	4.879886E-1	6.236606E-1	1.000000E+1	3.159800E-10	-3.300363E-10	1.955272E-12	-9.772772E-12	-9.292439E-12	-1.037941E-11	-9.439622E-12	-9.240525E-12	-1.061206E-11	-1.014589E-11	-8.938055E-12	-1.030053E-11	-1.163334E-11	-9.283204E-12	-6.270812E-12	-1.369424E-11	-1.330185E-11	-1.132883E-11	-1.197319E-11	-1.126646E-11	-1.121194E-11	-1.078232E-11	-1.060083E-11	-1.114956E-11	-1.105715E-11	-1.151872E-11	-1.071948E-11	-1.143071E-11	-9.534357E-12	-1.126965E-11	-9.472267E-12	-1.292597E-11	-1.141548E-11	-1.202991E-11
0:00:40	0	5.015129E+0	1.538300E+1	1.573100E+1	4.878619E-1	6.234833E-1	2.000000E+1	3.653700E-10	-3.007692E-10	3.657672E-12	-9.583647E-12	-8.596904E-12	-1.025253E-11	-8.996546E-12	-9.365557E-12	-8.717408E-12	-7.609165E-12	-9.444398E-12	-1.011098E-11	-1.049546E-11	-8.714966E-12	-5.447837E-12	-1.173763E-11	-1.425284E-11	-1.012591E-11	-1.007300E-11	-1.063651E-11	-1.026726E-11	-1.241229E-11	-1.047432E-11	-9.574383E-12	-9.667647E-12	-1.139252E-11	-8.764508E-12	-1.136725E-11	-8.460807E-12	-9.370549E-12	-8.209231E-12	-1.001108E-11	-9.847081E-12	-1.044671E-11
0:00:53	0	5.017106E+0	1.536600E+1	1.573800E+1	4.886220E-1	6.240660E-1	3.000000E+1	2.490000E-10	-2.787327E-10	4.856321E-12	-1.134947E-11	-8.090969E-12	-1.006270E-11	-9.059556E-12	-8.674900E-12	-6.316182E-12	-6.467940E-12	-6.972723E-12	-8.342179E-12	-9.357576E-12	-1.041968E-11	-5.637831E-12	-1.186415E-11	-1.108488E-11	-8.417441E-12	-1.051605E-11	-9.818777E-12	-1.077142E-11	-1.065763E-11	-7.887365E-12	-1.020485E-11	-9.099079E-12	-8.309137E-12	-1.002568E-11	-9.420989E-12	-7.261661E-12	-8.167121E-12	-9.408467E-12	-1.083533E-11	-1.028671E-11	-8.800547E-12
0:01:07	0	5.014294E+0	1.536200E+1	1.572700E+1	4.887360E-1	6.241040E-1	4.000000E+1	9.653000E-10	-2.411804E-10	5.486508E-12	-7.062316E-12	-7.142964E-12	-8.290340E-12	-6.969197E-12	-6.914516E-12	-6.758933E-12	-6.722213E-12	-7.796281E-12	-7.899231E-12	-9.167929E-12	-1.117733E-11	-3.673890E-12	-1.041264E-11	-5.953935E-12	-9.429532E-12	-1.013601E-11	-9.315021E-12	-9.385218E-12	-9.528428E-12	-7.635344E-12	-7.118138E-12	-7.771424E-12	-7.741747E-12	-7.755171E-12	-8.980774E-12	-5.682736E-12	-7.914241E-12	-8.272034E-12	-7.920434E-12	-7.401400E-12	-8.737579E-12
0:01:20	0	5.014826E+0	1.536000E+1	1.574100E+1	4.880899E-1	6.235466E-1	5.000000E+1	1.040700E-9	-2.078870E-10	6.305851E-12	-8.197064E-12	-6.953363E-12	-6.834685E-12	-6.399099E-12	-5.845783E-12	-6.948399E-12	-5.960396E-12	-6.022079E-12	-6.635235E-12	-7.334343E-12	-8.145732E-12	-4.053878E-12	-9.213174E-12	-2.596971E-12	-6.202430E-12	-6.271623E-12	-8.686070E-12	-8.188945E-12	-8.212183E-12	-7.067550E-12	-6.109785E-12	-7.581901E-12	-6.672549E-12	-6.494993E-12	-8.541551E-12	-5.493344E-12	-7.597391E-12	-6.314180E-12	-8.870726E-12	-7.213271E-12	-7.534188E-12
0:01:34	0	5.014066E+0	1.538200E+1	1.574200E+1	4.882419E-1	6.239520E-1	6.000000E+1	1.050800E-9	-1.873184E-10	7.567220E-12	-5.801152E-12	-5.183090E-12	-7.088450E-12	-4.878838E-12	-4.840558E-12	-4.989923E-12	-6.277736E-12	-6.909681E-12	-6.761934E-12	-6.892167E-12	-6.630432E-12	-1.139966E-12	-9.718265E-12	-5.383941E-12	-8.290555E-12	-6.461642E-12	-7.867342E-12	-6.551156E-12	-7.585729E-12	-6.625267E-12	-5.542959E-12	-7.013333E-12	-5.413559E-12	-6.557703E-12	-6.782676E-12	-5.493344E-12	-6.330993E-12	-7.072798E-12	-5.639733E-12	-7.589530E-12	-5.571181E-12
