APD#	0001	Started	06/21/07 21:04	Sense_ohms	1.004464E+6	1.004628E+6	1.002105E+6	1.000924E+6	9.998282E+5	1.007735E+6	1.002821E+6	9.989270E+5	9.993226E+5	1.002376E+6	1.001862E+6	1.003102E+6	1.000030E+6	1.003780E+6	1.000011E+6	1.000898E+6	9.999006E+5	1.006439E+6	1.005624E+6	1.010450E+6	1.003884E+6	1.005600E+6	1.002519E+6	1.006362E+6	1.004620E+6	1.008599E+6	1.003214E+6	1.000475E+6	1.003139E+6	9.996927E+5	1.009944E+6	1.000506E+6					
ElapTime	Shutter_Open	DegC	H2O_In	H2O_Out	TE_A	TE_V	BiasV	KE237_Amps	Pixel_Sum	A1	A2	A3	A4	A5	A6	A7	A8	B1	B2	B3	B4	B5	B6	B7	B8	C1	C2	C3	C4	C5	C6	C7	C8	D1	D2	D3	D4	D5	D6	D7	D8
0:00:00	0	-1.499816E+1	1.516100E+1	1.557200E+1	1.464055E+0	1.699537E+0	0.000000E+0	-7.303000E-11	-1.296809E-10	6.272002E-14	-6.368526E-12	-3.603415E-12	-4.873497E-12	-4.181718E-12	-4.777050E-12	-4.548170E-12	4.248559E-12	-4.881307E-12	-4.233940E-12	-4.488642E-12	1.515300E-12	-4.243873E-12	-6.500428E-12	7.599916E-13	-6.075544E-12	-3.927390E-12	-5.790714E-12	-2.771414E-12	-5.767727E-12	-2.081914E-12	-3.653540E-12	-5.497153E-12	-5.979956E-12	-5.359240E-12	-4.648032E-12	-5.493344E-12	-4.875684E-12	-5.367153E-12	-4.562402E-12	-6.397384E-12	-5.318309E-12
0:00:13	0	-1.499793E+1	1.516600E+1	1.556800E+1	1.463181E+0	1.698600E+0	0.000000E+0	-1.377900E-10	-4.001263E-10	-4.410312E-13	-1.210597E-11	-1.182012E-11	-1.189801E-11	-1.178402E-11	-1.282282E-11	-1.023313E-11	-2.301870E-11	-1.312089E-11	-1.238657E-11	-1.283510E-11	-4.673503E-12	-1.165465E-11	-1.558708E-11	-1.349185E-11	-1.113900E-11	-1.324032E-11	-1.372065E-11	-1.398435E-11	-1.466970E-11	-1.571197E-11	-1.152745E-11	-1.232096E-11	-1.240011E-11	-1.380920E-11	-1.387965E-11	-1.193365E-11	-1.285289E-11	-1.212394E-11	-1.115243E-11	-1.423742E-11	-1.354914E-11
0:00:26	0	-1.499748E+1	1.517200E+1	1.558100E+1	1.460128E+0	1.696332E+0	1.000000E+1	2.483000E-11	-3.681387E-10	2.017992E-12	-1.015202E-11	-1.080925E-11	-1.139147E-11	-1.210108E-11	-1.200613E-11	-1.035978E-11	-1.185772E-11	-1.071226E-11	-1.238657E-11	-1.036969E-11	-8.020122E-12	-9.944702E-12	-1.293710E-11	-2.679471E-11	-8.227612E-12	-1.184618E-11	-1.296552E-11	-1.171611E-11	-1.322777E-11	-1.331429E-11	-1.102327E-11	-1.162571E-11	-8.119345E-12	-1.172782E-11	-1.237261E-11	-1.123888E-11	-1.247308E-11	-1.161853E-11	-1.184864E-11	-1.373641E-11	-1.323230E-11
0:00:40	0	-1.499846E+1	1.517000E+1	1.557000E+1	1.462066E+0	1.697181E+0	2.000000E+1	4.608000E-11	-3.493712E-10	-3.155912E-13	-1.090852E-11	-1.080925E-11	-1.183407E-11	-1.172101E-11	-1.263427E-11	-9.917024E-12	-1.521633E-12	-1.185303E-11	-1.175407E-11	-1.264545E-11	-1.383010E-11	-1.013470E-11	-1.098049E-11	-1.399885E-11	-1.012591E-11	-1.672466E-11	-1.151784E-11	-1.140088E-11	-1.316443E-11	-8.518913E-12	-1.058274E-11	-1.270001E-11	-3.210574E-12	-1.254803E-11	-1.048881E-11	-1.098669E-11	-1.367550E-11	-1.231335E-11	-1.153254E-11	-1.197987E-11	-1.304240E-11
0:00:53	0	-1.499808E+1	1.515500E+1	1.555900E+1	1.460989E+0	1.697105E+0	3.000000E+1	6.426000E-11	-3.379499E-10	5.674668E-13	-1.198055E-11	-1.276912E-11	-1.139147E-11	-1.051681E-11	-1.288632E-11	-1.149657E-11	-1.585701E-12	-1.134669E-11	-1.295522E-11	-1.232904E-11	-1.622966E-11	-1.057868E-11	-1.281058E-11	-1.963978E-12	-8.797100E-12	-1.273327E-11	-1.246176E-11	-1.442487E-11	-1.166015E-11	-8.076630E-12	-1.077168E-11	-1.143619E-11	5.663966E-13	-1.273715E-11	-1.186993E-11	-1.212304E-11	-1.139659E-11	-1.313477E-11	-1.235580E-11	-1.179174E-11	-1.247269E-11
0:01:07	0	-1.499846E+1	1.514700E+1	1.556000E+1	1.464004E+0	1.699423E+0	4.000000E+1	9.090000E-11	-3.552894E-10	1.198649E-12	-1.078210E-11	-1.005084E-11	-1.265730E-11	-1.108690E-11	-1.238322E-11	-1.155939E-11	-1.838973E-11	-1.223429E-11	-1.150167E-11	-1.112828E-11	-1.534540E-11	-1.045169E-11	-1.318915E-11	-9.627894E-12	-1.025279E-11	-1.222722E-11	-1.302811E-11	-1.322761E-11	-1.297640E-11	-9.149463E-12	-1.033115E-11	-1.112099E-11	4.343367E-12	-1.342995E-11	-1.205831E-11	-1.212304E-11	-1.095380E-11	-1.187173E-11	-1.077231E-11	-1.204225E-11	-1.487847E-11
0:01:20	0	-1.499725E+1	1.516300E+1	1.557600E+1	1.461483E+0	1.697130E+0	5.000000E+1	1.009900E-10	-3.352484E-10	1.450525E-12	-1.040385E-11	-8.913238E-12	-1.018958E-11	-1.235412E-11	-1.087488E-11	-9.727559E-12	-2.263829E-11	-9.824655E-12	-1.270182E-11	-9.230812E-12	-5.304545E-12	-9.944702E-12	-1.356771E-11	-1.450584E-11	-1.094917E-11	-1.007300E-11	-1.252535E-11	-1.203134E-11	-1.316443E-11	-1.154715E-11	-1.133850E-11	-1.263717E-11	1.019713E-11	-1.065577E-11	-1.274937E-11	-1.155486E-11	-1.164947E-11	-1.187173E-11	-1.165858E-11	-1.103923E-11	-1.126930E-11
0:01:34	0	-1.499824E+1	1.517900E+1	1.558300E+1	1.460799E+0	1.697282E+0	6.000000E+1	1.247800E-10	-3.293328E-10	2.144427E-12	-1.053027E-11	-9.924110E-12	-1.335366E-11	-1.039079E-11	-1.112594E-11	-1.061206E-11	-8.561186E-12	-1.109251E-11	-1.276567E-11	-1.093863E-11	-9.029989E-12	-9.184724E-12	-1.331567E-11	-2.552772E-11	-8.670214E-12	-1.210020E-11	-1.195900E-11	-1.096036E-11	-1.184819E-11	-1.205219E-11	-1.096062E-11	-1.017337E-11	1.472929E-11	-1.065577E-11	-1.105395E-11	-9.975937E-12	-1.133362E-11	-1.187173E-11	-1.184864E-11	-1.185412E-11	-1.253566E-11
